"Title","Artist","Spins"
"Happy","PHARRELL WILLIAMS",17096
"Dark Horse","KATY PERRY",14975
"Talk Dirty f/2 Chainz","JASON DERULO",14874
"Team","LORDE",14651
"Pompeii","BASTILLE",14228
"All Of Me","JOHN LEGEND",13705
"Neon Lights","DEMI LOVATO",8756
"The Man","ALOE BLACC",8523
"Best Day Of My Life","AMERICAN AUTHORS",8191
"Counting Stars","ONEREPUBLIC",7798
"Hey Brother","AVICII",7698
"Not A Bad Thing","JUSTIN TIMBERLAKE",7524
"Animals","MARTIN GARRIX",6424
"Drunk In Love f/Jay Z","BEYONCE",6395
"Take Me Home f/Bebe Rexha","CASH CASH",6203
"#Selfie","THE CHAINSMOKERS",5822
"La La La f/Sam Smith","NAUGHTY BOY",5295
"Ain't It Fun","PARAMORE",4973
"Show Me f/Chris Brown","KID INK",3921
"Me And My Broken Heart","RIXTON",3870
"Classic","MKTO",3389
"Young Girls","BRUNO MARS",3294
"Mmm Yeah f/Pitbull","AUSTIN MAHONE",3199
"Red Lights","TIESTO",3045
"Turn Down For What","DJ SNAKE & LIL JON",2856
"Say Something w/C. Aguilera","A GREAT BIG WORLD",2716
"Wild Wild Love f/GRL","PITBULL",2567
"John Doe f/Priscilla","B.O.B",2378
"Headlights","EMINEM",2313
"Latch f/Sam Smith","DISCLOSURE",1981
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",1772
"Sleeping With A Friend","NEON TREES",1771
"Find You f/M. Koma & M. Bryant","ZEDD",1388
"Summer","CALVIN HARRIS",1151
"Don't Say Goodnight","HOT CHELLE RAE",1060
"You're Mine (Eternal)","MARIAH CAREY",1029
"Move","LITTLE MIX",983
"The Big Bang","KATY TIZ",883
"Fancy f/Charlie XCX","IGGY AZALEA",788
"She Looks So Perfect","5 SECONDS OF SUMMER",787
"She Ain't You","NEW HOLLOW",719
"Human","CHRISTINA PERRI",639
"Ride","SOMO",555
"Empire","SHAKIRA",535
"Fall In Love","PHANTOGRAM",430
"G.U.Y.","LADY GAGA",391
"Na Na","TREY SONGZ",377
"Let It Go","IDINA MENZEL",362
"Loyal f/Lil' Wayne","CHRIS BROWN",361
"Ten Feet Tall f/Wrabel","AFROJACK",357
