"Title","Artist","Spins"
"Timber f/Ke$ha","PITBULL",16192
"Counting Stars","ONEREPUBLIC",15762
"Dark Horse","KATY PERRY",15129
"Burn","ELLIE GOULDING",14608
"Story Of My Life","ONE DIRECTION",12288
"The Monster f/Rihanna","EMINEM",11704
"Team","LORDE",10437
"Say Something w/C. Aguilera","A GREAT BIG WORLD",9686
"Let Her Go","PASSENGER",9666
"Pompeii","BASTILLE",8107
"Stay The Night f/H. Williams","ZEDD",8099
"Talk Dirty f/2 Chainz","JASON DERULO",7367
"Do What U Want f/R. Kelly","LADY GAGA",6805
"Young Girls","BRUNO MARS",6347
"Love Me Again","JOHN NEWMAN",6198
"Adore You","MILEY CYRUS",5410
"White Walls f/ScHoolboy Q","MACKLEMORE & RYAN LEWIS",4949
"XO","BEYONCE",4782
"Take Me Home f/Bebe Rexha","CASH CASH",4330
"Neon Lights","DEMI LOVATO",4182
"Happy","PHARRELL WILLIAMS",4121
"Replay","ZENDAYA",4014
"Thinking About You","CALVIN HARRIS",3387
"Brave","SARA BAREILLES",3348
"Hey Brother","AVICII",3237
"The Man","ALOE BLACC",2991
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",2840
"Chocolate","THE 1975",2708
"Best Day Of My Life","AMERICAN AUTHORS",2376
"Show Me f/Chris Brown","KID INK",1726
"Animals","MARTIN GARRIX",1691
"Classic","MKTO",1404
"Keep Me Crazy","CHRIS WALLACE",1349
"La La La f/Sam Smith","NAUGHTY BOY",1181
"Pumpin Blood","NONONO",1138
"Drunk In Love f/Jay Z","BEYONCE",937
"Turn Down For What","DJ SNAKE & LIL JON",872
"I'm A Freak f/Pitbull","ENRIQUE IGLESIAS",869
"LoveSick","CAMRYN",715
"All Of Me","JOHN LEGEND",631
"Waiting For Superman","DAUGHTRY",621
"Love Don't Die","FRAY",591
"Miss Jackson f/Lolo","PANIC! AT THE DISCO",507
"Just Another Night","ICONA POP",378
"I Want It All","KARMIN",335
"Latch f/Sam Smith","DISCLOSURE",318
"State Of Mind","COLBY O'DONIS",301
"23 f/Miley Cyrus/Wiz Khalifa..","MIKE WILL MADE-IT",274
"Top Of The World f/Big Sean","MIKE POSNER",271
"Ride","SOMO",253
