"Title","Artist","Spins"
"Problem f/Iggy Azalea","ARIANA GRANDE",17353
"Fancy f/Charlie XCX","IGGY AZALEA",16469
"Am I Wrong","NICO & VINZ",15655
"Summer","CALVIN HARRIS",14745
"Rude","MAGIC!",12688
"Latch f/Sam Smith","DISCLOSURE",10100
"Ain't It Fun","PARAMORE",9719
"Stay With Me","SAM SMITH",9542
"Classic","MKTO",9060
"Birthday","KATY PERRY",8820
"Wiggle f/Snoop Dogg","JASON DERULO",7529
"Not A Bad Thing","JUSTIN TIMBERLAKE",6886
"Love Runs Out","ONEREPUBLIC",6797
"Maps","MAROON 5",6543
"Me And My Broken Heart","RIXTON",6300
"Come Get It Bae","PHARRELL WILLIAMS",5122
"Sing","ED SHEERAN",5024
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",4923
"Come With Me Now","KONGOS",4846
"First Love","JENNIFER LOPEZ",4140
"Ten Feet Tall f/Wrabel","AFROJACK",3443
"Tennis Court","LORDE",3257
"Boom Clap","CHARLI XCX",3159
"Chandelier","SIA",3129
"Wasted","TIESTO",2950
"Shower","BECKY G",2947
"Na Na","TREY SONGZ",2690
"The Big Bang","KATY TIZ",2242
"Rather Be f/Jess Glynne","CLEAN BANDIT",2060
"I'm Ready","AJR",1943
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",1891
"You & I","ONE DIRECTION",1819
"I Will Never Let You Down","RITA ORA",1792
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",1516
"Forever","HAIM",1098
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",1075
"Cool Kids","ECHOSMITH",1017
"We Are Done","MADDEN BROTHERS",984
"Sleeping With A Friend","NEON TREES",885
"Addicted To You","AVICII",776
"Loyal f/Lil' Wayne","CHRIS BROWN",757
"Jealous (I Ain't With It)","CHROMEO",721
"2 On f/Schoolboy Q","TINASHE",719
"Girls Chase Boys","INGRID MICHAELSON",649
"Habits (Stay High)","TOVE LO",614
"One Minute More","CAPITAL CITIES",612
"A Sky Full Of Stars","COLDPLAY",517
"Hideaway","KIESZA",471
"Black Widow f/Rita Ora","IGGY AZALEA",464
"Pills N Potions","NICKI MINAJ",462
