"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","ADELE Set Fire To The Rain",13095,104,867,-36,84.866,1.228,78,"3",1,13095,2301,84.866
2,"-1","FLO RIDA Good Feeling",12933,-69,-76,-98,81.742,-0.154,139,"8",1,13154,1657,85.747
3,"+2","JESSIE J Domino",10559,98,703,-15,63.704,0.502,148,"16",3,10559,1524,63.704
4,"-1","KATY PERRY The One That Got Away",10432,-129,-1624,197,57.96,-0.885,127,"43",1,13402,1631,80.623
5,"-1","RIHANNA We Found Love f/Calvin Harris",10415,-106,-1040,110,72.306,-0.433,139,"21",1,14238,2184,95.593
6,"=","BRUNO MARS It Will Rain",9985,-173,-1458,97,54.725,-0.89,131,"27",1,13635,2024,86.477
7,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9091,90,999,-166,54.457,0.581,62,"5",7,9091,1674,54.457
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7943,-189,-922,-102,42.428,-0.596,172,"34",6,9154,1208,48.131
9,"=","PITBULL F/CHRIS BROWN International Love",7206,151,981,-8,45.859,1.388,100,"18",9,7206,1058,45.859
10,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",6882,299,1947,44,47.485,2.141,34,"2",10,6882,1947,47.485
11,"-1","GAVIN DEGRAW Not Over You",6850,-1,419,-80,36.81,0.041,170,"23",10,6851,547,36.81
12,"-1","GYM CLASS HEROES Ass Back Home",6844,110,622,48,42.371,0.818,79,"9",11,6844,1379,42.371
13,"-1","LMFAO Sexy And I Know It",6534,-80,-633,35,39.084,-0.272,168,"4",2,12000,1530,74.768
14,"=","DAVID GUETTA Without You f/Usher",5487,-86,-958,-1,38.387,-0.385,168,"46",1,13428,1586,84.476
15,"=","HOT CHELLE RAE I Like It Like That f/New...",5100,-24,-165,-44,23.209,-0.467,134,"26",15,5237,639,24.246
16,"+1","WANTED Glad You Came",5076,141,1101,-29,29.868,0.905,34,"14",16,5076,1330,29.868
17,"-1","J. COLE Workout",4918,-139,-766,-93,28.746,-0.407,110,"42",12,5803,659,35.209
18,"=","JAY Z & KANYE WEST N***** In Paris",4752,-122,-399,-117,33.45,-0.579,97,"19",15,5155,785,36.602
19,"=","BREATHE CAROLINA Blackout",4627,-23,61,-60,23.255,0.075,170,"37",18,4661,498,24.36
20,"+2","OUTASIGHT Tonight Is The Night",4186,83,285,87,21.625,0.765,102,"36",20,4186,506,21.625
21,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4184,77,577,21,27.875,0.017,79,"12",21,4184,643,27.875
22,"-2","MADONNA Give Me All Your Luvin'",3965,-604,2960,-1609,30.834,-8.954,7,"6",20,4569,4569,39.788
23,"+1","DRAKE Take Care f/Rihanna",3110,184,1038,58,25.617,0.544,35,"22",23,3110,1066,25.617
24,"-1","FRAY Heartbeat",3073,2,-244,43,12.535,-0.222,107,"31",22,3331,677,14.271
25,"=","LMFAO Sorry For Party Rocking",2971,134,740,41,13.193,0.705,32,"60",25,2971,873,13.193
26,"=","RIHANNA You Da One",2214,-138,-1277,93,14.484,-0.457,92,"49",17,4573,3394,36.963
27,"=","BIG SEAN Dance (A$$)",2017,-21,37,-24,13.271,-0.391,69,"39",27,2066,366,15.151
28,"+1","JOJO Disaster",1789,24,90,11,6.635,0.095,90,"314",28,1789,318,6.635
29,"-1","BIG TIME RUSH Music Sounds Better With U",1786,-73,-269,-72,6.202,-0.237,76,"716",26,2083,409,7.699
30,"=","TRAIN Drive By",1709,59,396,-17,6.981,0.335,27,"33",30,1709,500,6.981
31,"=","WE THE KINGS Say You Like Me",1437,23,86,20,4.167,0.025,145,"324",31,1437,320,4.167
32,"=","COLDPLAY Princess Of China",1393,16,191,-13,6.325,0.247,77,"75",32,1393,303,6.325
33,"=","DRAKE Headlines",1313,-46,-489,64,9.419,-0.342,118,"74",16,4778,754,30.781
34,"+1","COBRA STARSHIP Middle Finger f/Mac Mille...",1142,0,30,-21,4.717,0.008,49,"142",34,1144,195,4.783
35,"+4","CHRIS BROWN Turn Up The Music",1112,122,706,67,7.971,0.75,10,"--",35,1112,706,7.971
36,"+1","AVICII Levels (ID)",1105,27,173,1,8.544,0.146,37,"61",36,1105,260,8.544
