"Title","Artist","Spins"
"Me Myself And I f/Bebe Rexha","G-EAZY",16118
"Cake By The Ocean","DNCE",15286
"Pillowtalk","ZAYN",15018
"I Took A Pill In Ibiza","MIKE POSNER",14076
"Love Yourself","JUSTIN BIEBER",14020
"My House","FLO RIDA",13488
"7 Years","LUKAS GRAHAM",12642
"NO","MEGHAN TRAINOR",12077
"Hands To Myself","SELENA GOMEZ",11762
"Stressed Out","TWENTY ONE PILOTS",11681
"Work From Home","FIFTH HARMONY",10587
"Never Forget You","ZARA LARSSON & MNEK",9821
"Middle f/Bipolar Sunshine","DJ SNAKE",8086
"Dangerous Woman","ARIANA GRANDE",7832
"Work f/Drake","RIHANNA",7047
"Company","JUSTIN BIEBER",6454
"Close f/Tove Lo","NICK JONAS",5959
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",5727
"Youth","TROYE SIVAN",5385
"Wild Things","ALESSIA CARA",4905
"Let It Go","JAMES BAY",3622
"If It Ain't Love","JASON DERULO",3501
"Make Me Like You","GWEN STEFANI",3242
"New Romantics","TAYLOR SWIFT",3129
"Team","IGGY AZALEA",2922
"Lost Boy","RUTH B.",2838
"Sound Of Your Heart","SHAWN HOOK",2254
"Sugar f/Francesco Yates","ROBIN SCHULZ",2077
"Kiss It Better","RIHANNA",1680
"Messin' Around","PITBULL F/ENRIQUE IGLESIAS",1678
"Victorious","PANIC! AT THE DISCO",1639
"You Don't Own Me f/G-Eazy","GRACE",1608
"Never Be Like You f/Kai","FLUME",1457
"Light It Up f/Nyla","MAJOR LAZER",1413
"Rock Bottom f/DNCE","HAILEE STEINFELD",1383
"Cheap Thrills","SIA",1315
"Over And Over Again f/A.Grande","NATHAN SYKES",1226
"One Dance f/Wizkid & Kyla","DRAKE",1154
"Colors","HALSEY",1010
"Stone Cold","DEMI LOVATO",990
"Sit Still, Look Pretty","DAYA",944
"Oui","JEREMIH",924
"Pity Party","MELANIE MARTINEZ",869
"Ride","TWENTY ONE PILOTS",790
"Die A Happy Man","NELLY",787
"Rise Up","ANDRA DAY",639
"America's Sweetheart","ELLE KING",610
"Might Not f/The Weeknd","BELLY",537
"Somebody To Love Me","TRYON",527
"Coming Over f/James Hersey","DILLON FRANCIS & KYGO",514
