"Title","Artist","Spins"
"All About That Bass","MEGHAN TRAINOR",16923
"Shake It Off","TAYLOR SWIFT",15245
"Boom Clap","CHARLI XCX",14125
"Break Free f/Zedd","ARIANA GRANDE",13324
"Black Widow f/Rita Ora","IGGY AZALEA",13176
"Maps","MAROON 5",11527
"Rather Be f/Jess Glynne","CLEAN BANDIT",11236
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",10774
"Stay With Me","SAM SMITH",8892
"Don't Tell 'Em f/YG","JEREMIH",8697
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",8213
"Habits (Stay High)","TOVE LO",7318
"Don't","ED SHEERAN",6997
"Cool Kids","ECHOSMITH",6893
"This Is How We Do","KATY PERRY",6288
"A Sky Full Of Stars","COLDPLAY",5747
"Chandelier","SIA",5240
"Amnesia","5 SECONDS OF SUMMER",5191
"Fireball f/John Ryan","PITBULL",3909
"Waves","MR PROBZ",3684
"2 On f/Schoolboy Q","TINASHE",3651
"Trumpets","JASON DERULO",3517
"Anaconda","NICKI MINAJ",3420
"Blame f/John Newman","CALVIN HARRIS",3255
"Jealous","NICK JONAS",3073
"Girls Chase Boys","INGRID MICHAELSON",2692
"Hideaway","KIESZA",2228
"Girls","THE 1975",1833
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",1707
"First Flight Home","JAKE MILLER",1679
"Undressed","KIM CESARION",1374
"American Dream","MKTO",1308
"Wait On Me","RIXTON",1251
"Secrets","MARY LAMBERT",1240
"Heroes","ALESSO",1166
"Bend Ova f/Tyga","LIL JON",1166
"V. 3005","CHILDISH GAMBINO",1085
"Can't Stop Drinking About You","BEBE REXHA",1085
"Centuries","FALL OUT BOY",936
"Love Runs Out","ONEREPUBLIC",888
"Animals","MAROON 5",849
"All About You","HILARY DUFF",813
"Ghost","ELLA HENDERSON",712
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",694
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",632
"Superbad","JESSE MCCARTNEY",583
"No Mediocre f/Iggy Azalea","T.I.",525
"Never Been In Love f/Icona Pop","COBRA STARSHIP",500
"In Your Arms","NICO & VINZ",495
"Heartbreak Heard Around The...","JACOB LATIMORE",433
