"Title","Artist","Spins"
"Wildest Dreams","TAYLOR SWIFT",18722
"What Do You Mean?","JUSTIN BIEBER",17289
"The Hills","THE WEEKND",17258
"Stitches","SHAWN MENDES",17118
"Hotline Bling","DRAKE",10790
"Drag Me Down","ONE DIRECTION",10402
"On My Mind","ELLIE GOULDING",9586
"Locked Away f/Adam Levine","R. CITY",9559
"Renegades","X AMBASSADORS",9328
"Good For You f/A$AP Rocky","SELENA GOMEZ",8753
"Downtown","MACKLEMORE & RYAN LEWIS",8550
"Ex's and Oh's","ELLE KING",8358
"Here","ALESSIA CARA",8333
"Same Old Love","SELENA GOMEZ",7847
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",7257
"Can't Feel My Face","THE WEEKND",6636
"Like I'm Gonna Lose You","MEGHAN TRAINOR",5994
"Confident","DEMI LOVATO",5702
"Love Myself","HAILEE STEINFELD",5424
"Hello","ADELE",4702
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",4695
"Sorry","JUSTIN BIEBER",4023
"Levels","NICK JONAS",3844
"Hide Away","DAYA",3350
"679 f/Remy Boyz...","FETTY WAP",3296
"Cool For The Summer","DEMI LOVATO",3264
"Hold Me Up","CONRAD SEWELL",3010
"Hold My Hand","JESS GLYNNE",2538
"Powerful f/Ellie Goulding","MAJOR LAZER",2466
"Hey Everybody!","5 SECONDS OF SUMMER",2255
"Cake By The Ocean","DNCE",2177
"Perfect","ONE DIRECTION",2038
"Something Better f/Lady A.","AUDIEN",1916
"El Perdon","NICKY JAM",1718
"Roses f/Rozes","THE CHAINSMOKERS",1551
"That's How You Know f/B. Rexha","NICO & VINZ",1344
"Feelings","MAROON 5",1290
"Only Love f/Pitbull","SHAGGY",1067
"Hula Hoop","OMI",1024
"New Americana","HALSEY",976
"Break A Sweat","BECKY G",924
"Alive","SIA",888
"Can't  Sleep Love","PENTATONIX",849
"Moments","TOVE LO",798
"My House","FLO RIDA",729
"The Fix f/Jeremih","NELLY",672
"Irresistible f/Demi Lovato","FALL OUT BOY",657
"Zero","CHRIS BROWN",649
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",626
"Used To Love You","GWEN STEFANI",599
