"Title","Artist","Spins"
"Wake Me Up","AVICII",16496
"Royals","LORDE",15889
"Wrecking Ball","MILEY CYRUS",15459
"Roar","KATY PERRY",12392
"Applause","LADY GAGA",12189
"Hold On We're Goi...","DRAKE",11821
"Slow Down","SELENA GOMEZ",9627
"Demons","IMAGINE DRAGONS",9041
"Still Into You","PARAMORE",8149
"Holy Grail f/Just...","JAY Z",7618
"Gorilla","BRUNO MARS",6866
"TKO","JUSTIN TIMBERLAKE",6416
"Unconditionally","KATY PERRY",6187
"Summertime Sadnes...","LANA DEL REY",5675
"Marry Me","JASON DERULO",5168
"Stay The Night f/...","ZEDD",4780
"Sweater Weather","NEIGHBOURHOOD",4664
"Timber f/Ke$ha","PITBULL",4369
"What Now","RIHANNA",3961
"Closer","TEGAN & SARA",3952
"Everything Has .....","TAYLOR SWIFT",3914
"Counting Stars","ONEREPUBLIC",3890
"The Monster f/Rih...","EMINEM",3848
"Rough Water f/Jas...","TRAVIE MCCOY",3778
"Work Bitch","BRITNEY SPEARS",2569
"White Walls f/ScH...","MACKLEMORE & RYAN...",2467
"Give It 2 U f/Ken...","ROBIN THICKE",2453
"Heart Attack","ENRIQUE IGLESIAS",2395
"Let Her Go","PASSENGER",2327
"Crooked Smile f/T...","J. COLE",2298
"Burn","ELLIE GOULDING",2023
"Story Of My Life","ONE DIRECTION",1934
"Do What U Want f/...","LADY GAGA",1901
"Alone Together","FALL OUT BOY",1841
"Sail","AWOLNATION",1834
"Brave","SARA BAREILLES",1597
"Replay","ZENDAYA",1475
"All Night","ICONA POP",1469
"My Kind Of Love","EMELI SANDE",1447
"Love Me Again","JOHN NEWMAN",1417
"Harlem","NEW POLITICS",1175
"Love More f/Nicki...","CHRIS BROWN",877
"Keep Me Crazy","CHRIS WALLACE",862
"Beware f/Lil Wayn...","BIG SEAN",827
"Thinking About Yo...","CALVIN HARRIS",793
"Take Me Home","MIDNIGHT RED",742
"The Fox","YLVIS",685
"Right There f/Big...","ARIANA GRANDE",636
"I Wish f/T.I.","CHER LLOYD",533
"Pompeii","BASTILLE",518
