"Title","Artist","Spins"
"Sugar","MAROON 5",18372
"Style","TAYLOR SWIFT",17773
"Love Me Like You Do","ELLIE GOULDING",16583
"Thinking Out Loud","ED SHEERAN",14145
"Uptown Funk f/Bruno Mars","MARK RONSON",14075
"Somebody f/Jeremih","NATALIE LA ROSE",11578
"Time Of Our Lives f/Ne-Yo","PITBULL",10301
"One Last Time","ARIANA GRANDE",10053
"Earned It","THE WEEKND",9352
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",9281
"Want To Want Me","JASON DERULO",8466
"I Want You To Know f/S. Gomez","ZEDD",8393
"Chains","NICK JONAS",8257
"GDFR f/Sage The Gemini","FLO RIDA",8086
"Outside f/Ellie Goulding","CALVIN HARRIS",7959
"Night Changes","ONE DIRECTION",5875
"Nobody Love","TORI KELLY",5257
"Talking Body","TOVE LO",4652
"Riptide","VANCE JOY",4479
"Shut Up And Dance","WALK THE MOON",4256
"Lay Me Down","SAM SMITH",4188
"Heartbeat Song","KELLY CLARKSON",3660
"Dear Future Husband","MEGHAN TRAINOR",3040
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",2752
"Truffle Butter f/Drake...","NICKI MINAJ",2657
"Bright","ECHOSMITH",2590
"I Don't Mind f/Juicy J","USHER",2392
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",2358
"Bills","LUNCHMONEY LEWIS",2299
"Ayo","CHRIS BROWN & TYGA",2264
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",2156
"Worth It f/Kid Ink","FIFTH HARMONY",2112
"Trouble f/Jennifer Hudson","IGGY AZALEA",1866
"Goodbye","WHO IS FANCY",1800
"Budapest","GEORGE EZRA",1692
"I Bet My Life","IMAGINE DRAGONS",1561
"Overload","LIFE OF DILLON",1543
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",1514
"Honey, I'm Good","ANDY GRAMMER",1477
"OctaHate","RYN WEAVER",1245
"She Knows f/Juicy J","NE-YO",1186
"Nothing Without Love","NATE RUESS",1108
"Geronimo","SHEPPARD",1043
"Let's Not Be Alone Tonight","R5",991
"Elastic Heart f/The Weeknd...","SIA",901
"Surrender","CASH CASH",875
"Trap Queen","FETTY WAP",855
"See You Again f/Charlie Puth","WIZ KHALIFA",634
"I Really Like You","CARLY RAE JEPSEN",615
"Cool","ALESSO",606
