"Title","Artist","Spins"
"One More Night","MAROON 5",15272
"We Are Never Ever Ge...","TAYLOR SWIFT",13438
"As Long As You Love ...","JUSTIN BIEBER",13339
"Some Nights","FUN.",12499
"Too Close","ALEX CLARE",11326
"Don't Wake Me Up","CHRIS BROWN",10111
"Die Young","KE$HA",9276
"Blow Me (One Last Ki...","PINK",8731
"Good Time","OWL CITY & CARLY RAE...",8387
"Let Me Love You","NE-YO",8051
"Diamonds","RIHANNA",7847
"Gangnam Style","PSY",7552
"Finally Found You f/...","ENRIQUE IGLESIAS",7081
"Locked Out Of Heaven","BRUNO MARS",6731
"Live While We're You...","ONE DIRECTION",5277
"I Cry","FLO RIDA",4714
"50 Ways To Say Goodb...","TRAIN",4672
"Whistle","FLO RIDA",4438
"Home","PHILLIP PHILLIPS",4014
"Your Body","CHRISTINA AGUILERA",3939
"Numb","USHER",3289
"Feel Again","ONEREPUBLIC",3247
"The A Team","ED SHEERAN",2881
"I Can Only Imagine f...","DAVID GUETTA",2502
"2 Reasons f/T.I.","TREY SONGZ",2079
"Ho Hey","LUMINEERS",1914
"R.I.P. f/Tinie Tempa...","RITA ORA",1839
"Va Va Voom","NICKI MINAJ",1766
"Hall Of Fame f/will....","THE SCRIPT",1754
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",1699
"Anything Could Happe...","ELLIE GOULDING",1670
"Ready Or Not","BRIDGIT MENDLER",1618
"Don't Stop The Party","PITBULL",1611
"Oath f/Becky G","CHER LLOYD",1387
"Pound The Alarm","NICKI MINAJ",1332
"Remember When (Push ...","CHRIS WALLACE",1206
"Beauty And A Beat f/...","JUSTIN BIEBER",1182
"Bad For Me","MEGAN & LIZ",1150
"It's Time","IMAGINE DRAGONS",1045
"Burn It Down","LINKIN PARK",1002
"Skyfall","ADELE",989
"This Kiss","CARLY RAE JEPSEN",897
"Be Your Everything","BOYS LIKE GIRLS",820
"Catch My Breath","KELLY CLARKSON",715
"I Found You","THE WANTED",627
"Wanted","HUNTER HAYES",592
"Try","PINK",538
"Adorn","MIGUEL",483
"Give Me Your Hand","THE READY SET",443
"Girl On Fire","ALICIA KEYS",424
