"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN Call Me Maybe",14445,28,1142,-205,110.626,0.315,95,"1",1,14445,1711,110.626
2,"=","GOTYE Somebody That I Used To Know",13529,-60,-478,-26,101.514,-0.412,105,"4",1,14242,2018,106.819
3,"=","MAROON 5 Payphone f/Wiz Khalifa",12761,232,1256,95,89.48,1.081,59,"5",3,12761,3415,89.48
4,"=","ONE DIRECTION What Makes You Beautiful",11621,-86,-158,-25,79.911,-0.522,106,"8",3,11838,1579,80.433
5,"=","NICKI MINAJ Starships",10221,-246,-1103,-137,76.101,-0.721,121,"25/44",3,12071,1834,87.938
6,"=","FUN. We Are Young f/Janelle Monae",9703,-122,-1366,172,70.346,-1.775,113,"15",1,14439,2738,110.772
7,"=","FLO RIDA Wild Ones f/Sia",8552,-81,-651,-13,68.14,-0.496,131,"13",2,12595,1940,93.589
8,"=","RIHANNA Where Have You Been",8304,154,887,34,65.804,0.913,60,"7",8,8304,1884,65.804
9,"=","JUSTIN BIEBER Boyfriend",7656,-46,81,-134,50.941,-0.574,80,"9",9,7937,4726,51.515
10,"=","USHER Scream",7622,7,124,-58,52.434,-0.062,49,"--",9,7622,2323,52.502
11,"=","WANTED Glad You Came",7494,-106,-680,-4,58.747,-0.417,158,"28",1,13712,1363,101.962
12,"=","KARMIN Broken Hearted",7285,-31,12,-67,44.785,-0.262,116,"14",10,7320,936,47.276
13,"=","ELLIE GOULDING Lights",6943,118,714,-22,48.553,1.152,125,"11",13,6943,786,48.553
14,"=","KATY PERRY Wide Awake",6463,147,1270,-79,47.524,0.754,23,"3",14,6463,2824,47.524
15,"=","PITBULL Back In Time",6103,72,474,42,39.557,0.635,77,"6",14,6103,925,39.557
16,"=","DAVID GUETTA Titanium f/Sia",5803,101,569,-47,40.382,1.085,67,"12",16,5803,987,40.382
17,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",5334,35,375,-69,33.755,0.076,45,"22",17,5334,1441,33.755
18,"=","TRAIN Drive By",4853,-195,-945,-127,29.662,-0.864,151,"24",13,6123,601,36.311
19,"=","KATY PERRY Part Of Me",4465,-62,-577,19,31.12,-0.521,122,"55",3,12039,3625,78.553
20,"=","DEMI LOVATO Give Your Heart A Break",3872,38,168,41,27.793,0.28,106,"27",20,3872,665,27.793
21,"+1","ONE DIRECTION One Thing",3480,112,809,10,18.996,0.639,39,"38",21,3480,975,18.996
22,"+2","CALVIN HARRIS Let's Go f/Ne-Yo",3411,142,747,139,25.468,0.957,47,"52",22,3411,836,25.468
23,"-2","ADELE Rumour Has It",3322,-80,-915,68,23.456,-0.546,102,"59",8,8497,1514,56.313
24,"-1","CALVIN HARRIS Feel So Close",3127,-153,-977,-46,22.752,-0.552,126,"32",7,8145,1329,55.352
25,"=","HAVANA BROWN We Run The Night f/Pitbull",3097,65,265,81,24.02,0.399,123,"39",24,3097,278,24.02
26,"=","RITA ORA How We Do (Party)",2844,28,311,23,15.428,0.05,49,"54",25,2844,620,15.428
27,"=","B.O.B Both Of Us f/Taylor Swift",1968,87,439,19,11.43,0.451,32,"43",27,1968,536,11.43
28,"=","KIRKO BANGZ Drank In My Cup",1818,17,28,6,9.864,0.194,72,"76",28,1818,312,9.864
29,"=","THE WANTED Chasing The Sun",1687,42,145,26,12.352,0.365,41,"63",29,1687,423,12.352
30,"=","NEON TREES Everybody Talks",1640,30,197,9,9.37,0.072,66,"17",30,1640,240,9.37
31,"=","CHER LLOYD Want U Back",1507,102,396,60,8.955,0.542,33,"53",31,1507,396,8.955
32,"=","GROUPLOVE Tongue Tied",1379,11,107,3,8.837,-0.039,51,"51",31,1379,284,8.876
33,"=","JASON MRAZ I Won't Give Up",1315,42,223,22,6.592,0.289,60,"21",33,1315,223,6.592
34,"=","DRAKE The Motto f/Lil Wayne",1176,-18,-60,-6,13.849,-0.07,116,"50",25,2047,321,19.147
35,"=","COLDPLAY Paradise",911,-7,-32,-10,5.899,0.087,85,"57",35,943,255,5.988
36,"=","OUTASIGHT Now Or Never",892,27,129,11,2.724,0.11,35,"--",36,892,206,2.724
37,"=","SAMMY ADAMS Only One",797,-9,70,-40,3.548,-0.072,26,"--",37,806,230,3.633
38,"=","ALEX CLARE Too Close",619,29,182,7,1.643,0.116,16,"46",38,619,194,1.643
39,"+1","KELLY CLARKSON Dark Side",557,42,390,-16,2.761,0.208,5,"283",39,557,406,2.761
40,"+1","FLO RIDA Whistle",532,40,213,1,3.563,0.157,9,"65",40,532,215,3.563
41,"-2","CHRIS RENE Young Homie",497,-53,-484,55,2.284,-0.253,95,"173",25,1933,226,8.787
42,"=","LINKIN PARK Burn It Down",472,34,176,13,1.365,0.116,8,"77",42,472,176,1.365
43,"=","CHIDDY BANG Mind Your Manners f/Icona Po...",443,6,33,-2,1.28,0.008,22,"--",41,443,99,1.342
44,"=","JAY SEAN I'm All Yours f/Pitbull",432,-4,57,-32,0.948,0.001,14,"--",42,436,205,0.948
45,"+2","SEAN KINGSTON Back 2 Life (Live It Up) f...",425,32,297,-8,2.127,0.12,4,"198",45,425,305,2.127
46,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",417,-14,-206,19,3.161,-0.094,76,"61",17,4851,2243,30.831
47,"-1","THE CAB La La",407,0,8,-5,0.981,-0.002,68,"--",43,412,82,0.995
48,"=","BREATHE CAROLINA Hit And Run",406,38,272,6,0.727,0.033,2,"--",48,406,272,0.727
49,"+1","FUN. Some Nights",365,19,98,-1,2.114,0.075,4,"33",49,365,115,2.114
50,"-1","STEFANO I'm On A Roll f/New Boyz",360,6,32,-11,0.753,0.023,11,"--",47,360,128,0.753
