"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13583,"-156",-565,"-81",90.192,"-1.578",98,"2",1,14238,2184,95.493
2,"=","BRUNO MARS It Will Rain",12586,"-79",-200,"-9",76.781,"-1.363",90,"7",2,12856,2024,78.935
3,"=","KATY PERRY The One That Got Away",12513,"-81",-25,"-23",71.34,"-0.513",86,"8",3,12625,1631,75.028
4,"=","LMFAO Sexy And I Know It",10629,"-82",-567,"+34",65.595,"-0.853",127,"1",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10209,"-26",-11,"+51",65.629,"-0.511",98,"5",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9358,"-13",-566,"+220",58.429,"-0.492",127,"16",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8140,"-17",-326,"+165",56.015,"-1.003",186,"11",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7329,"-50",35,"-71",37.263,"-0.268",131,"29",8,7379,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6552,"+4",-99,"+33",40.998,"-0.131",176,"13",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6186,"-134",-381,"-61",31.37,"-0.885",85,"17",10,6640,1264,34.118
11,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",5924,"+41",-4,"+88",38.631,"+0.219",201,"33",4,11548,1097,70.438
12,"-1","ADELE Someone Like You",5851,"-73",-136,"-9",42.464,"-0.600",147,"10",2,13563,2614,91.686
13,"=","KELLY CLARKSON Mr. Know It All",5442,"-15",-610,"+113",27.173,"-0.321",119,"36",11,6408,1093,34.137
14,"=","LADY GAGA Marry The Night",5217,"+2",-164,"+90",28.078,"-0.195",53,"42",14,5499,1570,30.701
15,"=","ADELE Set Fire To The Rain",5168,"+5",214,"-46",32.22,"-0.343",37,"4",15,5168,1581,32.774
16,"+1","JESSIE J Domino",5045,"-9",90,"+21",29.317,"-0.274",107,"19",16,5054,769,30.063
17,"-1","GAVIN DEGRAW Not Over You",5038,"-18",-68,"+66",24.522,"-0.142",129,"23",15,5190,547,25.648
18,"=","J. COLE Workout",4701,"-39",276,"-124",30.982,"-1.052",69,"21",18,4740,659,32.034
19,"=","DRAKE Headlines",4559,"-44",50,"-61",29.896,"-0.870",77,"26",17,4603,754,30.781
20,"=","RIHANNA You Da One",3935,"-61",-128,"-85",22.617,"-0.471",51,"25",19,4063,3394,36.963
21,"=","JAY Z & KANYE WEST N***** In Paris",3886,"-48",91,"-61",30.179,"-0.695",56,"9",21,3934,785,30.874
22,"=","BREATHE CAROLINA Blackout",3835,"-7",75,"+14",18.334,"-0.122",129,"47",21,3842,498,20.033
23,"=","HOT CHELLE RAE I Like It Like That f/New...",3535,"-4",-37,"+26",15.761,"-0.022",93,"31",23,3602,535,16.585
24,"=","DEV In The Dark",3481,"+12",-318,"+96",26.619,"+0.258",156,"89",8,8037,1224,51.486
25,"=","OUTASIGHT Tonight Is The Night",2895,"-26",-3,"-96",14.533,"-0.130",61,"57",25,2952,500,14.791
26,"=","PITBULL F/CHRIS BROWN International Love",2823,"+8",198,"-26",18.685,"-0.304",59,"20",26,2823,507,19.004
27,"+1","FRAY Heartbeat",2344,"-1",-116,"+51",10.377,"-0.050",66,"163",27,2515,677,12.362
28,"-1","GYM CLASS HEROES Ass Back Home",2320,"-31",219,"-102",15.291,"-0.163",38,"140",27,2351,514,15.454
29,"=","JASON DERULO It Girl",2190,"-7",-223,"+61",9.61,"-0.007",136,"28",10,6647,1048,29.647
30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",2008,"+18",437,"+4",13.572,"-0.014",21,"39",30,2008,730,13.586
31,"=","AVRIL LAVIGNE Wish You Were Here",1813,"-31",-127,"-13",6.066,"-0.233",56,"97",30,1965,503,7.725
32,"=","LADY ANTEBELLUM Just A Kiss",1434,"-48",-360,"+2",5.71,"-0.268",102,"45",23,2755,525,13.059
33,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1401,"+27",159,"+41",7.507,"-0.054",38,"12",33,1401,307,7.611
34,"+1","ALEXANDRA STAN Mr. Saxobeat",1372,"+20",-57,"+116",13.396,"-0.056",161,"104",18,4585,673,38.816
35,"-2","NICKI MINAJ Fly f/Rihanna",1335,"-51",-346,"+84",8.779,"-0.209",105,"60",15,4998,987,27.303
36,"=","BIG TIME RUSH Music Sounds Better With U",1172,"-19",21,"-35",3.747,"-0.060",35,"663",36,1191,221,3.807
37,"=","LADY GAGA You And I",1098,"+19",-21,"+48",6.1,"+0.083",145,"53",7,7824,1553,44.474
38,"=","WILL.I.AM T.H.E (The Hardest Ever)",1043,"-6",45,"-31",2.916,"+0.026",24,"92",38,1057,355,2.916
39,"=","WE THE KINGS Say You Like Me",982,"-20",-19,"-28",2.45,"-0.043",104,"497",37,1050,320,2.605
40,"=","JOJO Disaster",974,"+3",-31,"+8",2.847,"+0.016",49,"736",39,1010,197,2.886
41,"=","TIMBALAND Pass At Me f/Pitbull",878,"-21",-173,"+14",6.286,"-0.267",49,"417",35,1142,319,7.395
42,"=","KARMIN Crash Your Party",858,"-34",-117,"-9",4.041,"-0.123",49,"--",35,1073,234,5.128
43,"=","COLDPLAY Princess Of China",833,"-6",40,"-4",3.93,"-0.004",36,"194",43,839,155,3.973
44,"=","BIG SEAN Dance (A$$)",817,"+5",13,"+2",6.283,"-0.139",28,"18",43,817,140,6.459
45,"=","COLBIE CAILLAT Brighter Than The Sun",665,"+5",-35,"+22",2.232,"+0.033",56,"94",41,832,119,2.442
46,"+1","COBRA STARSHIP Middle Finger f/Mac Mille...",470,"-19",40,"-41",1.682,"-0.115",8,"--",46,491,115,1.826
47,"+1","DAUGHTRY Crawling Back To You",467,"+2",-49,"+16",1.65,"+0.002",65,"589",46,591,134,2
48,"+1","TAIO CRUZ Hangover f/Flo Rida",464,"+8",-86,"+35",1.579,"+0.071",65,"247",35,1035,194,3.767
49,"+1","MIKE POSNER Looks Like Sex",458,"+4",35,"+7",2.336,"-0.028",11,"636",49,458,166,2.409
50,"--","THE CAB Bad",445,"--",14,"--",1.035,"--",72,"--",45,655,106,1.379
