"Title","Artist","Spins"
"See You Again f/Charlie Puth","WIZ KHALIFA",18837
"Want To Want Me","JASON DERULO",17011
"Shut Up And Dance","WALK THE MOON",16718
"Earned It","THE WEEKND",15183
"Love Me Like You Do","ELLIE GOULDING",11663
"Chains","NICK JONAS",10591
"Talking Body","TOVE LO",10553
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",9862
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",9514
"Somebody f/Jeremih","NATALIE LA ROSE",8153
"Sugar","MAROON 5",7893
"Worth It f/Kid Ink","FIFTH HARMONY",7198
"Style","TAYLOR SWIFT",6877
"Bad Blood","TAYLOR SWIFT",6494
"One Last Time","ARIANA GRANDE",6440
"GDFR f/Sage The Gemini","FLO RIDA",6337
"Dear Future Husband","MEGHAN TRAINOR",5806
"Honey, I'm Good","ANDY GRAMMER",5610
"Bright","ECHOSMITH",5238
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",4781
"Trap Queen","FETTY WAP",4387
"This Summer's Gonna Hurt...","MAROON 5",4211
"The Night Is Still Young","NICKI MINAJ",4175
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",4040
"Budapest","GEORGE EZRA",3965
"Elastic Heart f/The Weeknd...","SIA",3573
"Pretty Girls","BRITNEY SPEARS & IGGY AZALEA",3065
"Cheerleader","OMI",2742
"Geronimo","SHEPPARD",2634
"Fun f/Chris Brown","PITBULL",2428
"I Really Like You","CARLY RAE JEPSEN",2399
"Pray To God f/HAIM","CALVIN HARRIS",2249
"OctaHate","RYN WEAVER",1981
"Photograph","ED SHEERAN",1975
"Don't Look Down f/Usher","MARTIN GARRIX",1811
"American Oxygen","RIHANNA",1792
"Lean On f/MØ & DJ Snake","MAJOR LAZER",1657
"Ghost Town","ADAM LAMBERT",1417
"I Want You To Know f/S. Gomez","ZEDD",1354
"Uma Thurman","FALL OUT BOY",1254
"Take Your Time","SAM HUNT",1237
"Outside f/Ellie Goulding","CALVIN HARRIS",1201
"Get Low","DILLON FRANCIS & DJ SNAKE",1102
"Coming With You","NE-YO",1071
"Fight Song","RACHEL PLATTEN",1069
"King","YEARS & YEARS",1059
"Tonight Belongs To U!","JEREMIH F/FLO RIDA",998
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",986
"Stitches","SHAWN MENDES",936
"Nothing Without Love","NATE RUESS",816
