"Title","Artist","Spins"
"Stitches","SHAWN MENDES",17178
"Wildest Dreams","TAYLOR SWIFT",15708
"Hotline Bling","DRAKE",15222
"Hello","ADELE",14788
"The Hills","THE WEEKND",12906
"On My Mind","ELLIE GOULDING",11644
"What Do You Mean?","JUSTIN BIEBER",11573
"Same Old Love","SELENA GOMEZ",11340
"Ex's and Oh's","ELLE KING",11182
"Here","ALESSIA CARA",10819
"Renegades","X AMBASSADORS",8850
"Sorry","JUSTIN BIEBER",8702
"Like I'm Gonna Lose You","MEGHAN TRAINOR",8557
"Confident","DEMI LOVATO",7190
"Focus","ARIANA GRANDE",7129
"Drag Me Down","ONE DIRECTION",6453
"Locked Away f/Adam Levine","R. CITY",6112
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",5819
"679 f/Remy Boyz...","FETTY WAP",4727
"Hide Away","DAYA",4476
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",4255
"Perfect","ONE DIRECTION",4103
"Hey Everybody!","5 SECONDS OF SUMMER",3103
"Cake By The Ocean","DNCE",2845
"Hold Me Up","CONRAD SEWELL",2482
"Roses f/Rozes","THE CHAINSMOKERS",2403
"Used To Love You","GWEN STEFANI",2383
"Something Better f/Lady A.","AUDIEN",2029
"Downtown","MACKLEMORE & RYAN LEWIS",2009
"Irresistible f/Demi Lovato","FALL OUT BOY",1906
"Cool For The Summer","DEMI LOVATO",1899
"In The Night","THE WEEKND",1797
"Hold My Hand","JESS GLYNNE",1699
"New Americana","HALSEY",1601
"That's How You Know f/B. Rexha","NICO & VINZ",1468
"The Fix f/Jeremih","NELLY",1298
"Only Love f/Pitbull","SHAGGY",1262
"My House","FLO RIDA",1229
"Can't  Sleep Love","PENTATONIX",1177
"Zero","CHRIS BROWN",1122
"One Call Away","CHARLIE PUTH",1068
"Alive","SIA",1006
"Hollow","TORI KELLY",957
"Moments","TOVE LO",878
"Stressed Out","TWENTY ONE PILOTS",836
"Love Myself","HAILEE STEINFELD",827
"Stand By You","RACHEL PLATTEN",805
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",775
"Player f/Chris Brown","TINASHE",768
"White Iverson","POST MALONE",627
