"Title","Artist","Spins"
"Demons","IMAGINE DRAGONS",14127
"The Monster f/Rih...","EMINEM",13176
"Wrecking Ball","MILEY CYRUS",12710
"Wake Me Up","AVICII",12542
"Counting Stars","ONEREPUBLIC",12175
"Royals","LORDE",11104
"Hold On We're Goi...","DRAKE",10159
"Timber f/Ke$ha","PITBULL",9754
"Slow Down","SELENA GOMEZ",9230
"Unconditionally","KATY PERRY",8874
"Stay The Night f/...","ZEDD",8293
"Applause","LADY GAGA",7639
"Sweater Weather","NEIGHBOURHOOD",6756
"Do What U Want f/...","LADY GAGA",6661
"Roar","KATY PERRY",6548
"TKO","JUSTIN TIMBERLAKE",6179
"Marry Me","JASON DERULO",6157
"Let Her Go","PASSENGER",5513
"Story Of My Life","ONE DIRECTION",5334
"White Walls f/ScH...","MACKLEMORE & RYAN...",5128
"Burn","ELLIE GOULDING",4723
"Perfume","BRITNEY SPEARS",2859
"Alone Together","FALL OUT BOY",2797
"Love Me Again","JOHN NEWMAN",2605
"Brave","SARA BAREILLES",2586
"Replay","ZENDAYA",2433
"Heart Attack","ENRIQUE IGLESIAS",2397
"Pompeii","BASTILLE",2068
"Rough Water f/Jas...","TRAVIE MCCOY",2064
"Team","LORDE",2020
"Say Something w/C...","A GREAT BIG WORLD",1844
"What Now","RIHANNA",1700
"How I Feel","FLO RIDA",1652
"Thinking About Yo...","CALVIN HARRIS",1611
"Harlem","NEW POLITICS",1455
"Feel Good","ROBIN THICKE",1135
"Right There f/Big...","ARIANA GRANDE",1123
"Keep Me Crazy","CHRIS WALLACE",1091
"Old School Love f...","LUPE FIASCO",1054
"Gorilla","BRUNO MARS",920
"Love More f/Nicki...","CHRIS BROWN",898
"3000 Miles","EMBLEM3",870
"Neon Lights","DEMI LOVATO",762
"Dark Horse","KATY PERRY",746
"Take Me Home f/Be...","CASH CASH",681
"Chocolate","THE 1975",652
"Animals","MARTIN GARRIX",605
"Classic","MKTO",575
"Beware f/Lil Wayn...","BIG SEAN",541
"Collide","JAKE MILLER",539
