"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13324,-68,-151,-34,95.299,-0.503,80,"10",1,13549,2321,99.332
2,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12452,-9,83,-36,91.329,-0.69,108,"24",2,12506,1674,92.019
3,"=","WANTED Glad You Came",11803,199,1270,5,83.796,1.259,80,"7",3,11803,1330,83.796
4,"=","GYM CLASS HEROES Ass Back Home",10943,33,469,-117,70.772,-0.428,125,"33",4,10943,1379,73.574
5,"=","ADELE Set Fire To The Rain",10436,-367,-1430,-242,77.393,-2.124,124,"20",1,13928,2301,95.946
6,"=","KATY PERRY Part Of Me",9789,85,726,-50,67.099,0.21,44,"12",6,9789,3625,67.099
7,"=","FUN. We Are Young f/Janelle Monae",9661,424,2485,81,80.32,3.651,35,"2",7,9661,2738,80.32
8,"=","JESSIE J Domino",7291,-148,-1362,111,52.119,-1.196,194,"44",2,12024,1524,67.403
9,"+1","DRAKE Take Care f/Rihanna",7245,28,334,-10,55.742,-0.337,81,"21",9,7245,1220,56.44
10,"-1","PITBULL F/CHRIS BROWN International Love",7231,-187,-1154,-58,51.28,-1.521,146,"29",5,9155,1086,62.67
11,"=","FLO RIDA Good Feeling",6814,-78,-599,81,55.12,-0.443,185,"38",1,13154,1657,85.747
12,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6715,-136,-394,-78,43.49,-0.729,125,"19",10,7182,1174,48.863
13,"=","CALVIN HARRIS Feel So Close",6609,22,443,-56,47.927,0.383,48,"14",13,6609,1329,47.927
14,"=","RIHANNA We Found Love f/Calvin Harris",6404,-57,-278,42,55.351,0.166,185,"57",1,14238,2184,95.593
15,"=","FLO RIDA Wild Ones f/Sia",6151,175,1048,55,44.766,0.775,53,"5",15,6151,1182,44.766
16,"+1","NICKI MINAJ Starships",5927,5,495,-84,41.868,0.26,43,"8/58",16,5927,1834,41.868
17,"-1","OUTASIGHT Tonight Is The Night",5853,-80,-99,-141,35.985,-0.321,148,"50",13,6035,572,36.649
18,"=","ONE DIRECTION What Makes You Beautiful",5340,148,1437,-72,32.554,0.736,28,"6",18,5340,1579,32.554
19,"=","CHRIS BROWN Turn Up The Music",4853,65,36,37,31.769,0.133,56,"27",18,4894,987,33.507
