"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",18337
"Thinking Out Loud","ED SHEERAN",15627
"Take Me To Church","HOZIER",14514
"Lips Are Movin","MEGHAN TRAINOR",13276
"Blank Space","TAYLOR SWIFT",13138
"I'm Not The Only One","SAM SMITH",11494
"Jealous","NICK JONAS",10764
"Time Of Our Lives f/Ne-Yo","PITBULL",8738
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",8512
"The Heart Wants What It Wants","SELENA GOMEZ",7735
"Style","TAYLOR SWIFT",7734
"Love Me Harder","ARIANA GRANDE & THE WEEKND",7481
"Ghost","ELLA HENDERSON",7418
"Centuries","FALL OUT BOY",7087
"Sugar","MAROON 5",7066
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",5783
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",5322
"I Lived","ONEREPUBLIC",5163
"Outside f/Ellie Goulding","CALVIN HARRIS",5032
"Animals","MAROON 5",4750
"Love Me Like You Do","ELLIE GOULDING",4547
"Night Changes","ONE DIRECTION",4490
"Heroes","ALESSO",4294
"I Don't Mind f/Juicy J","USHER",3997
"Heartbeat Song","KELLY CLARKSON",2920
"She Knows f/Juicy J","NE-YO",2915
"Sledgehammer","FIFTH HARMONY",2817
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",2542
"Chains","NICK JONAS",2380
"Riptide","VANCE JOY",2297
"Tuesday f/Drake","I LOVE MAKONNEN",2106
"Somebody f/Jeremih","NATALIE LA ROSE",2057
"Can't Stop Dancin'","BECKY G",1598
"All About It f/Ed Sheeran","HOODIE ALLEN",1585
"Talking Body","TOVE LO",1514
"Masterpiece","JESSIE J",1419
"I Bet My Life","IMAGINE DRAGONS",1075
"Weekend","PRIORY",1065
"Truffle Butter f/Drake...","NICKI MINAJ",1056
"I Don't F**k With You f/E-40","BIG SEAN",1014
"What I Like About You","5 SECONDS OF SUMMER",993
"GDFR f/Sage The Gemini","FLO RIDA",934
"Beg For It f/MØ","IGGY AZALEA",824
"Only One f/Paul McCartney","KANYE WEST",577
"Surrender","CASH CASH",550
"Wrapped Up f/Travie McCoy","OLLY MURS",531
"Bright","ECHOSMITH",520
"The Nights","AVICII",444
"Geronimo","SHEPPARD",406
"I'm An Albatraoz","ARONCHUPA",373
