"Title","Artist","Spins"
"Pillowtalk","ZAYN",16343
"I Took A Pill In Ibiza","MIKE POSNER",15298
"Cake By The Ocean","DNCE",15280
"Me Myself And I f/Bebe Rexha","G-EAZY",15155
"7 Years","LUKAS GRAHAM",14595
"Love Yourself","JUSTIN BIEBER",12938
"NO","MEGHAN TRAINOR",12395
"My House","FLO RIDA",12048
"Work From Home","FIFTH HARMONY",11585
"Stressed Out","TWENTY ONE PILOTS",10388
"Never Forget You","ZARA LARSSON & MNEK",10322
"Dangerous Woman","ARIANA GRANDE",8622
"Hands To Myself","SELENA GOMEZ",8520
"Middle f/Bipolar Sunshine","DJ SNAKE",8174
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",7422
"Close f/Tove Lo","NICK JONAS",6335
"Company","JUSTIN BIEBER",6099
"Wild Things","ALESSIA CARA",5359
"Youth","TROYE SIVAN",5298
"Work f/Drake","RIHANNA",4785
"If It Ain't Love","JASON DERULO",4667
"Let It Go","JAMES BAY",4046
"Team","IGGY AZALEA",3349
"Lost Boy","RUTH B.",3185
"One Dance f/Wizkid & Kyla","DRAKE",2980
"Kiss It Better","RIHANNA",2672
"Make Me Like You","GWEN STEFANI",2515
"Just Like Fire","PINK",2194
"You Don't Own Me f/G-Eazy","GRACE",2145
"Messin' Around","PITBULL F/ENRIQUE IGLESIAS",2014
"New Romantics","TAYLOR SWIFT",1781
"Never Be Like You f/Kai","FLUME",1758
"Sugar f/Francesco Yates","ROBIN SCHULZ",1740
"Victorious","PANIC! AT THE DISCO",1581
"Cheap Thrills","SIA",1536
"Light It Up f/Nyla","MAJOR LAZER",1389
"Rock Bottom f/DNCE","HAILEE STEINFELD",1349
"Ride","TWENTY ONE PILOTS",1224
"Oui","JEREMIH",1149
"Colors","HALSEY",1070
"Sit Still, Look Pretty","DAYA",1049
"Pity Party","MELANIE MARTINEZ",973
"Sound Of Your Heart","SHAWN HOOK",965
"No Broken Hearts f/Nicki Minaj","BEBE REXHA",771
"Might Not f/The Weeknd","BELLY",663
"America's Sweetheart","ELLE KING",661
"Panda","DESIIGNER",574
"Somebody To Love Me","TRYON",554
"Faded","ALAN WALKER",541
"Rise Up","ANDRA DAY",536
