"Title","Artist","Spins"
"Can't Feel My Face","THE WEEKND",18230
"Lean On f/MØ & DJ Snake","MAJOR LAZER",17612
"Good For You f/A$AP Rocky","SELENA GOMEZ",15846
"Cheerleader","OMI",14580
"Cool For The Summer","DEMI LOVATO",12822
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",12010
"Photograph","ED SHEERAN",11302
"Fight Song","RACHEL PLATTEN",10362
"Locked Away f/Adam Levine","R. CITY",10232
"Bad Blood","TAYLOR SWIFT",10059
"Uma Thurman","FALL OUT BOY",9285
"Worth It f/Kid Ink","FIFTH HARMONY",7627
"Beautiful Now f/Jon Bellion","ZEDD",6485
"She's Kinda Hot","5 SECONDS OF SUMMER",6373
"Drag Me Down","ONE DIRECTION",6228
"Cheyenne","JASON DERULO",5325
"See You Again f/Charlie Puth","WIZ KHALIFA",5276
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",5187
"Should've Been Us","TORI KELLY",5180
"I Don't Like It, I Love It","FLO RIDA",4794
"Love Myself","HAILEE STEINFELD",4761
"Stitches","SHAWN MENDES",4660
"Watch Me","SILENTO",4660
"The Hills","THE WEEKND",4111
"Ghost Town","ADAM LAMBERT",3868
"Black Magic","LITTLE MIX",3181
"SUMMERTHING! f/Mike Taylor","AFROJACK",2893
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",2678
"Here","ALESSIA CARA",1940
"Omen f/Sam Smith","DISCLOSURE",1919
"Post To Be f/Chris Brown&Jhene","OMARION",1829
"What Do You Mean?","JUSTIN BIEBER",1647
"Classic Man","JIDENNA",1642
"Downtown","MACKLEMORE & RYAN LEWIS",1592
"Levels","NICK JONAS",1517
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",1477
"Wildest Dreams","TAYLOR SWIFT",1458
"Ex's and Oh's","ELLE KING",1449
"Firestone f/Conrad","KYGO",1372
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",1349
"Kiss Me Quick","NATHAN SYKES",1349
"Hold My Hand","JESS GLYNNE",1348
"Like I'm Gonna Lose You","MEGHAN TRAINOR",1310
"Renegades","X AMBASSADORS",1280
"Hide Away","DAYA",1252
"Back Together f/Nicki Minaj","ROBIN THICKE",1153
"Trap Queen","FETTY WAP",1080
"Fire N Gold","BEA MILLER",989
"Emergency","ICONA POP",947
"My Way f/Monty","FETTY WAP",776
