"Title","Artist","Spins"
"Bad Blood","TAYLOR SWIFT",18962
"Cheerleader","OMI",16900
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",16240
"Can't Feel My Face","THE WEEKND",16115
"Worth It f/Kid Ink","FIFTH HARMONY",13694
"Shut Up And Dance","WALK THE MOON",11793
"See You Again f/Charlie Puth","WIZ KHALIFA",11401
"Honey, I'm Good","ANDY GRAMMER",10570
"Lean On f/MØ & DJ Snake","MAJOR LAZER",10398
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",10122
"Want To Want Me","JASON DERULO",8265
"Fight Song","RACHEL PLATTEN",8176
"Good For You f/A$AP Rocky","SELENA GOMEZ",8059
"Cool For The Summer","DEMI LOVATO",7810
"Photograph","ED SHEERAN",7269
"Elastic Heart f/The Weeknd...","SIA",6713
"Uma Thurman","FALL OUT BOY",5905
"Fun f/Chris Brown","PITBULL",5715
"Should've Been Us","TORI KELLY",4351
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",4174
"Beautiful Now f/Jon Bellion","ZEDD",3987
"Post To Be f/Chris Brown&Jhene","OMARION",3642
"Watch Me","SILENTO",3023
"I Don't Like It, I Love It","FLO RIDA",2874
"Ghost Town","ADAM LAMBERT",2738
"Like I Can","SAM SMITH",2576
"This Summer's Gonna Hurt...","MAROON 5",2468
"In Love With A Boy","KAYA STEWART",2431
"Stitches","SHAWN MENDES",2344
"Cheyenne","JASON DERULO",2326
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",2308
"Good Thing f/Nick Jonas","SAGE THE GEMINI",2120
"Take Your Time","SAM HUNT",2077
"She's Kinda Hot","5 SECONDS OF SUMMER",1999
"Classic Man","JIDENNA",1823
"Around The World f/Fetty Wap","NATALIE LA ROSE",1806
"Bad Girls","MKTO",1691
"Locked Away f/Adam Levine","R. CITY",1602
"Trap Queen","FETTY WAP",1582
"The Night Is Still Young","NICKI MINAJ",1524
"SUMMERTHING! f/Mike Taylor","AFROJACK",1427
"Beautiful Life","NICK FRADIANI",1324
"Black Magic","LITTLE MIX",853
"Kiss Me Quick","NATHAN SYKES",826
"Like I'm Gonna Lose You","MEGHAN TRAINOR",819
"Hold My Hand","JESS GLYNNE",811
"Back It Up","PRINCE ROYCE",811
"Here","ALESSIA CARA",637
"Fire N Gold","BEA MILLER",615
"Dirty Work","AUSTIN MAHONE",514
