"Title","Artist","Spins"
"Die Young","KE$HA",15226
"One More Night","MAROON 5",13133
"Locked Out Of Heaven","BRUNO MARS",12781
"Diamonds","RIHANNA",11925
"Let Me Love You","NE-YO",11743
"Some Nights","FUN.",11228
"Too Close","ALEX CLARE",9223
"I Cry","FLO RIDA",8872
"Don't Wake Me Up","CHRIS BROWN",7850
"We Are Never Ever Ge...","TAYLOR SWIFT",7369
"Home","PHILLIP PHILLIPS",6995
"Ho Hey","LUMINEERS",6452
"As Long As You Love ...","JUSTIN BIEBER",6448
"Beauty And A Beat f/...","JUSTIN BIEBER",6309
"Va Va Voom","NICKI MINAJ",6223
"The A Team","ED SHEERAN",5467
"Try","PINK",5076
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",4590
"Feel Again","ONEREPUBLIC",4036
"Don't Stop The Party","PITBULL",3309
"Hall Of Fame f/will....","THE SCRIPT",3001
"Finally Found You f/...","ENRIQUE IGLESIAS",2920
"Catch My Breath","KELLY CLARKSON",2576
"Gangnam Style","PSY",2531
"Ready Or Not","BRIDGIT MENDLER",2480
"Anything Could Happe...","ELLIE GOULDING",2409
"It's Time","IMAGINE DRAGONS",2400
"I Knew You Were Trou...","TAYLOR SWIFT",2070
"Oath f/Becky G","CHER LLOYD",1989
"50 Ways To Say Goodb...","TRAIN",1873
"Live While We're You...","ONE DIRECTION",1830
"Girl On Fire","ALICIA KEYS",1826
"Sweet Nothing f/Flor...","CALVIN HARRIS",1791
"Rest Of My Life","LUDACRIS F/USHER/DAV...",1769
"Wanted","HUNTER HAYES",1709
"Little Things","ONE DIRECTION",1554
"Remember When (Push ...","CHRIS WALLACE",1428
"Bad For Me","MEGAN & LIZ",1295
"Daylight","MAROON 5",1153
"Give Me Your Hand","THE READY SET",1143
"Adorn","MIGUEL",1142
"This Kiss","CARLY RAE JEPSEN",1033
"I Found You","THE WANTED",931
"Scream And Shout","WILL.I.AM & BRITNEY ...",887
"Little Talks","OF MONSTERS AND MEN",798
"2 Reasons f/T.I.","TREY SONGZ",762
"Turn Around f/Ne-Yo","CONOR MAYNARD",712
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LE...",659
"Clique f/Big Sean & ...","KANYE WEST",437
"Bom Bom","SAM AND THE WOMP",357
