"Title","Artist","Spins"
"Fancy f/Charlie XCX","IGGY AZALEA",17156
"Problem f/Iggy Azalea","ARIANA GRANDE",15793
"Summer","CALVIN HARRIS",13956
"Am I Wrong","NICO & VINZ",13201
"Ain't It Fun","PARAMORE",11745
"Turn Down For What","DJ SNAKE & LIL JON",10648
"Rude","MAGIC!",10116
"Me And My Broken Heart","RIXTON",9744
"Birthday","KATY PERRY",9501
"All Of Me","JOHN LEGEND",9460
"Latch f/Sam Smith","DISCLOSURE",9013
"Not A Bad Thing","JUSTIN TIMBERLAKE",8981
"Classic","MKTO",8694
"Sing","ED SHEERAN",7818
"Stay With Me","SAM SMITH",7621
"Wiggle f/Snoop Dogg","JASON DERULO",7214
"Love Runs Out","ONEREPUBLIC",5444
"Come With Me Now","KONGOS",4116
"Come Get It Bae","PHARRELL WILLIAMS",4060
"First Love","JENNIFER LOPEZ",3595
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",3568
"Maps","MAROON 5",3502
"You & I","ONE DIRECTION",3121
"Ten Feet Tall f/Wrabel","AFROJACK",3006
"Tennis Court","LORDE",2889
"The Big Bang","KATY TIZ",2783
"Chandelier","SIA",2569
"Na Na","TREY SONGZ",2312
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",2297
"Sleeping With A Friend","NEON TREES",2138
"Empire","SHAKIRA",2045
"Shower","BECKY G",2038
"Wasted","TIESTO",1966
"I'm Ready","AJR",1854
"She Looks So Perfect","5 SECONDS OF SUMMER",1741
"Forever","HAIM",1566
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",1352
"I Will Never Let You Down","RITA ORA",1175
"Boom Clap","CHARLI XCX",1134
"Rather Be f/Jess Glynne","CLEAN BANDIT",931
"Loyal f/Lil' Wayne","CHRIS BROWN",831
"Wild Wild Love f/GRL","PITBULL",803
"Red Lights","TIESTO",796
"Cool Kids","ECHOSMITH",748
"Addicted To You","AVICII",659
"We Are Done","MADDEN BROTHERS",648
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",598
"Jealous (I Ain't With It)","CHROMEO",554
"Girls Chase Boys","INGRID MICHAELSON",506
"2 On f/Schoolboy Q","TINASHE",501
