"Title","Artist","Spins"
"Boom Clap","CHARLI XCX",16544
"Maps","MAROON 5",13694
"Stay With Me","SAM SMITH",13348
"All About That Bass","MEGHAN TRAINOR",13326
"Break Free f/Zedd","ARIANA GRANDE",11537
"Shake It Off","TAYLOR SWIFT",11395
"Rather Be f/Jess Glynne","CLEAN BANDIT",11294
"Rude","MAGIC!",10953
"Black Widow f/Rita Ora","IGGY AZALEA",10279
"Am I Wrong","NICO & VINZ",9459
"Chandelier","SIA",9367
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",8726
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",8388
"Latch f/Sam Smith","DISCLOSURE",7996
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",6644
"Don't Tell 'Em f/YG","JEREMIH",6200
"Problem f/Iggy Azalea","ARIANA GRANDE",5651
"Cool Kids","ECHOSMITH",5570
"Habits (Stay High)","TOVE LO",5274
"Hideaway","KIESZA",5254
"This Is How We Do","KATY PERRY",5236
"Don't","ED SHEERAN",5058
"Amnesia","5 SECONDS OF SUMMER",4789
"A Sky Full Of Stars","COLDPLAY",4118
"Girls Chase Boys","INGRID MICHAELSON",3452
"2 On f/Schoolboy Q","TINASHE",2833
"Fireball f/John Ryan","PITBULL",2612
"Anaconda","NICKI MINAJ",2433
"Love Runs Out","ONEREPUBLIC",2078
"I Will Never Let You Down","RITA ORA",1849
"Trumpets","JASON DERULO",1658
"Waves","MR PROBZ",1633
"Girls","THE 1975",1582
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1359
"First Flight Home","JAKE MILLER",1277
"Shower","BECKY G",1105
"American Dream","MKTO",1057
"Undressed","KIM CESARION",1018
"Bend Ova f/Tyga","LIL JON",919
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",908
"Wait On Me","RIXTON",890
"Can't Stop Drinking About You","BEBE REXHA",859
"V. 3005","CHILDISH GAMBINO",830
"Secrets","MARY LAMBERT",779
"Ugly Heart","G.R.L.",700
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",620
"BO$$","FIFTH HARMONY",549
"All About You","HILARY DUFF",504
"Superbad","JESSE MCCARTNEY",502
"She Came To Give It To You","USHER",470
