"Title","Artist","Spins"
"Sugar","MAROON 5",18365
"Love Me Like You Do","ELLIE GOULDING",17310
"Style","TAYLOR SWIFT",17217
"Uptown Funk f/Bruno Mars","MARK RONSON",13375
"Somebody f/Jeremih","NATALIE LA ROSE",13074
"Thinking Out Loud","ED SHEERAN",12881
"Earned It","THE WEEKND",10966
"One Last Time","ARIANA GRANDE",10803
"Want To Want Me","JASON DERULO",9110
"GDFR f/Sage The Gemini","FLO RIDA",8893
"I Want You To Know f/S. Gomez","ZEDD",8771
"Chains","NICK JONAS",8677
"Time Of Our Lives f/Ne-Yo","PITBULL",8654
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",7989
"Outside f/Ellie Goulding","CALVIN HARRIS",6430
"Shut Up And Dance","WALK THE MOON",5658
"Talking Body","TOVE LO",5408
"Nobody Love","TORI KELLY",5370
"Night Changes","ONE DIRECTION",4572
"Riptide","VANCE JOY",4525
"Lay Me Down","SAM SMITH",4458
"Dear Future Husband","MEGHAN TRAINOR",3687
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",3104
"Bright","ECHOSMITH",2870
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",2777
"Heartbeat Song","KELLY CLARKSON",2590
"Worth It f/Kid Ink","FIFTH HARMONY",2480
"Ayo","CHRIS BROWN & TYGA",2472
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",2463
"Bills","LUNCHMONEY LEWIS",2403
"Truffle Butter f/Drake...","NICKI MINAJ",2301
"Budapest","GEORGE EZRA",1922
"Trouble f/Jennifer Hudson","IGGY AZALEA",1858
"I Don't Mind f/Juicy J","USHER",1704
"Overload","LIFE OF DILLON",1678
"OctaHate","RYN WEAVER",1669
"Honey, I'm Good","ANDY GRAMMER",1650
"I Need Your Love","SHAGGY F/MOHOMBI/FAYDEE/COSTI",1611
"Nothing Without Love","NATE RUESS",1601
"Goodbye","WHO IS FANCY",1477
"Geronimo","SHEPPARD",1465
"See You Again f/Charlie Puth","WIZ KHALIFA",1296
"Trap Queen","FETTY WAP",1224
"Let's Not Be Alone Tonight","R5",1060
"Elastic Heart f/The Weeknd...","SIA",954
"I Bet My Life","IMAGINE DRAGONS",906
"Bitch Better Have My Money","RIHANNA",724
"I Really Like You","CARLY RAE JEPSEN",713
"Cool","ALESSO",696
"The Weekend","EDEN XO",590
