"Title","Artist","Spins"
"Animals","MAROON 5",17019
"Blank Space","TAYLOR SWIFT",15544
"Don't","ED SHEERAN",15305
"Blame f/John Newman","CALVIN HARRIS",13700
"Jealous","NICK JONAS",12498
"Waves","MR PROBZ",12203
"Habits (Stay High)","TOVE LO",11825
"Love Me Harder","ARIANA GRANDE & THE WEEKND",9867
"I'm Not The Only One","SAM SMITH",8826
"Shake It Off","TAYLOR SWIFT",8300
"Trumpets","JASON DERULO",7145
"Beg For It f/MØ","IGGY AZALEA",7139
"All About That Bass","MEGHAN TRAINOR",6546
"Take Me To Church","HOZIER",6499
"Heroes","ALESSO",6287
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",6028
"The Heart Wants What It Wants","SELENA GOMEZ",5904
"Lips Are Movin","MEGHAN TRAINOR",5721
"Don't Tell 'Em f/YG","JEREMIH",5333
"Uptown Funk f/Bruno Mars","MARK RONSON",5155
"Centuries","FALL OUT BOY",4538
"In Your Arms","NICO & VINZ",3693
"Dangerous f/Sam Martin","DAVID GUETTA",3435
"Break The Rules","CHARLI XCX",2745
"Night Changes","ONE DIRECTION",2676
"L.A.LOVE (la la)","FERGIE",2635
"Ghost","ELLA HENDERSON",2623
"New Flame f/Usher & Rick Ross","CHRIS BROWN",2398
"Sledgehammer","FIFTH HARMONY",2296
"Burnin' Up f/2 Chainz","JESSIE J",2258
"I Lived","ONEREPUBLIC",2203
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1748
"Too Cool To Dance","EDEN XO",1640
"I Don't F**k With You f/E-40","BIG SEAN",1453
"Stolen Dance","MILKY CHANCE",1445
"Baby Don't Lie","GWEN STEFANI",1403
"Riptide","VANCE JOY",1372
"Tuesday f/Drake","I LOVE MAKONNEN",1226
"Young Blood","BEA MILLER",1124
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1027
"Time Of Our Lives f/Ne-Yo","PITBULL",917
"All About It f/Ed Sheeran","HOODIE ALLEN",853
"Santa Tell Me","ARIANA GRANDE",778
"Superheroes","THE SCRIPT",740
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",635
"Can't Stop Drinking About You","BEBE REXHA",616
"Something Big","SHAWN MENDES",579
"Can't Stop Dancin'","BECKY G",537
"Let Your Hair Down","MAGIC!",517
"Weekend","PRIORY",513
