"Title","Artist","Spins"
"Fancy f/Charlie XCX","IGGY AZALEA",15396
"Ain't It Fun","PARAMORE",14440
"Not A Bad Thing","JUSTIN TIMBERLAKE",14115
"Problem f/Iggy Azalea","ARIANA GRANDE",12625
"All Of Me","JOHN LEGEND",12239
"Turn Down For What","DJ SNAKE & LIL JON",12029
"Summer","CALVIN HARRIS",11728
"Me And My Broken Heart","RIXTON",11650
"Sing","ED SHEERAN",10436
"Am I Wrong","NICO & VINZ",9795
"Birthday","KATY PERRY",9101
"Classic","MKTO",8061
"Talk Dirty f/2 Chainz","JASON DERULO",7423
"Latch f/Sam Smith","DISCLOSURE",6971
"Rude","MAGIC!",6575
"Stay With Me","SAM SMITH",5317
"Happy","PHARRELL WILLIAMS",5204
"Wiggle f/Snoop Dogg","JASON DERULO",5088
"She Looks So Perfect","5 SECONDS OF SUMMER",4704
"Sleeping With A Friend","NEON TREES",4253
"Love Runs Out","ONEREPUBLIC",3172
"Come With Me Now","KONGOS",3162
"You & I","ONE DIRECTION",3107
"La La La f/Sam Smith","NAUGHTY BOY",3038
"Empire","SHAKIRA",2786
"Wild Wild Love f/GRL","PITBULL",2487
"The Big Bang","KATY TIZ",2461
"Ten Feet Tall f/Wrabel","AFROJACK",2450
"Come Get It Bae","PHARRELL WILLIAMS",2410
"First Love","JENNIFER LOPEZ",2409
"Tennis Court","LORDE",2251
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",2063
"Chandelier","SIA",1969
"Na Na","TREY SONGZ",1827
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",1821
"I'm Ready","AJR",1664
"Shower","BECKY G",1626
"Wasted","TIESTO",1455
"Red Lights","TIESTO",1444
"Forever","HAIM",1360
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",947
"I Will Never Let You Down","RITA ORA",947
"Loyal f/Lil' Wayne","CHRIS BROWN",816
"Sirens","CHER LLOYD",616
"Rather Be f/Jess Glynne","CLEAN BANDIT",593
"Human","CHRISTINA PERRI",575
"Jealous (I Ain't With It)","CHROMEO",427
"Addicted To You","AVICII",409
"On Top Of The World","IMAGINE DRAGONS",371
"Be Okay","OH HONEY",348
