"Title","Artist","Spins"
"Happy","PHARRELL WILLIAMS",16862
"Talk Dirty f/2 Chainz","JASON DERULO",16169
"All Of Me","JOHN LEGEND",16085
"Dark Horse","KATY PERRY",14157
"Team","LORDE",11719
"Pompeii","BASTILLE",11258
"Neon Lights","DEMI LOVATO",9805
"Best Day Of My Life","AMERICAN AUTHORS",9259
"Not A Bad Thing","JUSTIN TIMBERLAKE",9072
"The Man","ALOE BLACC",8984
"Hey Brother","AVICII",8349
"Animals","MARTIN GARRIX",7317
"La La La f/Sam Smith","NAUGHTY BOY",6546
"Ain't It Fun","PARAMORE",6046
"#Selfie","THE CHAINSMOKERS",5792
"Me And My Broken Heart","RIXTON",5488
"Red Lights","TIESTO",4248
"Mmm Yeah f/Pitbull","AUSTIN MAHONE",4117
"Wild Wild Love f/GRL","PITBULL",4105
"Classic","MKTO",4021
"Turn Down For What","DJ SNAKE & LIL JON",3710
"Take Me Home f/Bebe Rexha","CASH CASH",3307
"Show Me f/Chris Brown","KID INK",3268
"Headlights","EMINEM",2719
"Drunk In Love f/Jay Z","BEYONCE",2681
"John Doe f/Priscilla","B.O.B",2447
"She Looks So Perfect","5 SECONDS OF SUMMER",2313
"Sleeping With A Friend","NEON TREES",2236
"Latch f/Sam Smith","DISCLOSURE",2216
"Summer","CALVIN HARRIS",2113
"Say Something w/C. Aguilera","A GREAT BIG WORLD",2024
"Fancy f/Charlie XCX","IGGY AZALEA",1680
"Am I Wrong","NICO & VINZ",1626
"Find You f/M. Koma & M. Bryant","ZEDD",1570
"Young Girls","BRUNO MARS",1492
"The Big Bang","KATY TIZ",1290
"Sing","ED SHEERAN",1269
"Don't Say Goodnight","HOT CHELLE RAE",1228
"G.U.Y.","LADY GAGA",1115
"Move","LITTLE MIX",1080
"Empire","SHAKIRA",994
"She Ain't You","NEW HOLLOW",966
"You're Mine (Eternal)","MARIAH CAREY",887
"Human","CHRISTINA PERRI",799
"Birthday","KATY PERRY",589
"Ten Feet Tall f/Wrabel","AFROJACK",554
"Fall In Love","PHANTOGRAM",532
"Na Na","TREY SONGZ",478
"Loyal f/Lil' Wayne","CHRIS BROWN",470
"Ride","SOMO",435
