"Title","Artist","Spins"
"Am I Wrong","NICO & VINZ",17709
"Rude","MAGIC!",17022
"Problem f/Iggy Azalea","ARIANA GRANDE",16924
"Summer","CALVIN HARRIS",14434
"Stay With Me","SAM SMITH",12555
"Fancy f/Charlie XCX","IGGY AZALEA",12539
"Latch f/Sam Smith","DISCLOSURE",12140
"Maps","MAROON 5",8549
"Love Runs Out","ONEREPUBLIC",8272
"Classic","MKTO",7564
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",7048
"Boom Clap","CHARLI XCX",6642
"Come Get It Bae","PHARRELL WILLIAMS",6135
"Wiggle f/Snoop Dogg","JASON DERULO",5808
"Come With Me Now","KONGOS",5196
"Rather Be f/Jess Glynne","CLEAN BANDIT",4712
"Not A Bad Thing","JUSTIN TIMBERLAKE",4602
"Chandelier","SIA",4601
"Shower","BECKY G",4126
"Ten Feet Tall f/Wrabel","AFROJACK",3832
"Break Free f/Zedd","ARIANA GRANDE",3802
"Wasted","TIESTO",3731
"Tennis Court","LORDE",3451
"Me And My Broken Heart","RIXTON",3290
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",3250
"Birthday","KATY PERRY",3004
"Black Widow f/Rita Ora","IGGY AZALEA",2843
"First Love","JENNIFER LOPEZ",2806
"I Will Never Let You Down","RITA ORA",2668
"Na Na","TREY SONGZ",2600
"I'm Ready","AJR",2527
"Sing","ED SHEERAN",2247
"Hideaway","KIESZA",1724
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",1616
"Cool Kids","ECHOSMITH",1481
"We Are Done","MADDEN BROTHERS",1427
"2 On f/Schoolboy Q","TINASHE",1263
"Girls Chase Boys","INGRID MICHAELSON",1245
"A Sky Full Of Stars","COLDPLAY",999
"Habits (Stay High)","TOVE LO",998
"Jealous (I Ain't With It)","CHROMEO",862
"All About That Bass","MEGHAN TRAINOR",737
"One Minute More","CAPITAL CITIES",728
"Don't","ED SHEERAN",672
"Loyal f/Lil' Wayne","CHRIS BROWN",616
"Addicted To You","AVICII",577
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",533
"Ugly Heart","G.R.L.",527
"Amnesia","5 SECONDS OF SUMMER",489
"Waves","MR PROBZ",433
