"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",16679
"Radioactive","IMAGINE DRAGONS",14539
"Get Lucky","DAFT PUNK",13758
"Clarity f/Foxes","ZEDD",12119
"Love Somebody","MAROON 5",11581
"Treasure","BRUNO MARS",11240
"The Other Side","JASON DERULO",11070
"I Need Your Love","CALVIN HARRIS F/E...",9709
"Same Love f/Mary ...","MACKLEMORE & RYAN...",8793
"Cups (Pitch Perfe...","ANNA KENDRICK",8353
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",8106
"Safe And Sound","CAPITAL CITIES",7953
"We Can't Stop","MILEY CYRUS",7857
"Mirrors","JUSTIN TIMBERLAKE",7076
"Come & Get It","SELENA GOMEZ",6350
"Right Now f/David...","RIHANNA",6043
"Cruise","FLORIDA-GEORGIA L...",5998
"Take Back The Nig...","JUSTIN TIMBERLAKE",5695
"What About Love","AUSTIN MAHONE",4762
"Crazy Kids","KE$HA",4369
"Glowing","NIKKI WILLIAMS",3904
"Gone, Gone, Gone","PHILLIP PHILLIPS",3184
"Summertime Sadnes...","LANA DEL REY",3164
"Holy Grail f/Just...","JAY Z",3084
"Still Into You","PARAMORE",2921
"Best Song Ever","ONE DIRECTION",2649
"Chloe (You're The...","EMBLEM3",2520
"Beneath Your Beau...","LABRINTH",2502
"Everything Has .....","TAYLOR SWIFT",2446
"The Way f/Mac Mil...","ARIANA GRANDE",2038
"Turn The Night Up","ENRIQUE IGLESIAS",1854
"Sail","AWOLNATION",1815
"Outta Nowhere f/D...","PITBULL",1633
"Play Hard f/Ne-Yo...","DAVID GUETTA",1470
"Ooh La La","BRITNEY SPEARS",1451
"American Girl","BONNIE MCKEE",1335
"True Love f/Lily ...","PINK",1239
"First Time","JONAS BROTHERS",1176
"Acapella","KARMIN",1159
"Closer","TEGAN & SARA",989
"Sweater Weather","NEIGHBOURHOOD",962
"Wake Me Up","AVICII",855
"Miss Movin' On","FIFTH HARMONY",853
"I Choose U","TIMEFLIES",779
"Made In The USA","DEMI LOVATO",733
"Live For The Nigh...","KREWELLA",713
"Pretty Brown Eyes","CODY SIMPSON",636
"This Is What It F...","ARMIN VAN BUUREN",515
"L.A. Story f/Mike...","SAMMY ADAMS",412
"Bad f/Tiara Thoma...","WALE",319
