"Title","Artist","Spins"
"The Monster f/Rih...","EMINEM",16328
"Counting Stars","ONEREPUBLIC",15595
"Demons","IMAGINE DRAGONS",14246
"Timber f/Ke$ha","PITBULL",14135
"Wake Me Up","AVICII",10494
"Stay The Night f/...","ZEDD",9152
"Do What U Want f/...","LADY GAGA",8060
"Sweater Weather","NEIGHBOURHOOD",8000
"Wrecking Ball","MILEY CYRUS",8000
"Burn","ELLIE GOULDING",7877
"Royals","LORDE",7792
"Let Her Go","PASSENGER",7597
"Story Of My Life","ONE DIRECTION",7325
"White Walls f/ScH...","MACKLEMORE & RYAN...",6355
"Unconditionally","KATY PERRY",6331
"Hold On We're Goi...","DRAKE",6287
"Applause","LADY GAGA",5004
"Team","LORDE",4890
"Say Something w/C...","A GREAT BIG WORLD",4851
"Roar","KATY PERRY",4494
"Slow Down","SELENA GOMEZ",4040
"Pompeii","BASTILLE",3969
"Marry Me","JASON DERULO",3845
"Love Me Again","JOHN NEWMAN",3581
"Perfume","BRITNEY SPEARS",3518
"Replay","ZENDAYA",3347
"Alone Together","FALL OUT BOY",3282
"Dark Horse","KATY PERRY",3220
"Brave","SARA BAREILLES",3095
"TKO","JUSTIN TIMBERLAKE",3036
"How I Feel","FLO RIDA",2518
"Thinking About Yo...","CALVIN HARRIS",2153
"Young Girls","BRUNO MARS",1516
"Neon Lights","DEMI LOVATO",1480
"Old School Love f...","LUPE FIASCO",1415
"Harlem","NEW POLITICS",1275
"Heart Attack","ENRIQUE IGLESIAS",1245
"Hey Brother","AVICII",1192
"Feel Good","ROBIN THICKE",1189
"Keep Me Crazy","CHRIS WALLACE",1163
"Best Day Of My Li...","AMERICAN AUTHORS",1067
"Chocolate","THE 1975",1002
"Take Me Home f/Be...","CASH CASH",955
"XO","BEYONCE",929
"Classic","MKTO",883
"Love More f/Nicki...","CHRIS BROWN",785
"Animals","MARTIN GARRIX",687
"Collide","JAKE MILLER",685
"LoveSick","CAMRYN",654
"Pumpin Blood","NONONO",645
