"Title","Artist","Spins"
"Locked Out Of Hea...","BRUNO MARS",15385
"Diamonds","RIHANNA",12619
"Ho Hey","LUMINEERS",11917
"I Cry","FLO RIDA",10661
"Beauty And A Beat...","JUSTIN BIEBER",9643
"Die Young","KE$HA",9166
"I Knew You Were T...","TAYLOR SWIFT",9156
"Let Me Love You","NE-YO",9032
"One More Night","MAROON 5",8914
"Home","PHILLIP PHILLIPS",8640
"Try","PINK",7978
"The A Team","ED SHEERAN",7848
"Don't You Worry C...","SWEDISH HOUSE MAF...",7527
"Some Nights","FUN.",6684
"Scream And Shout","WILL.I.AM & BRITN...",5197
"Girl On Fire","ALICIA KEYS",5169
"Don't Stop The Pa...","PITBULL",5112
"Sweet Nothing f/F...","CALVIN HARRIS",4459
"Little Things","ONE DIRECTION",4452
"Daylight","MAROON 5",4427
"Catch My Breath","KELLY CLARKSON",3947
"Hall Of Fame f/wi...","THE SCRIPT",3812
"It's Time","IMAGINE DRAGONS",3740
"We Are Never Ever...","TAYLOR SWIFT",3429
"Va Va Voom","NICKI MINAJ",3048
"Rest Of My Life","LUDACRIS F/USHER/...",2696
"C'mon","KE$HA",2471
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",2454
"Wanted","HUNTER HAYES",2266
"Remember When (Pu...","CHRIS WALLACE",1803
"Little Talks","OF MONSTERS AND M...",1294
"Give Me Your Hand","THE READY SET",1281
"Gangnam Style","PSY",1157
"Feel Again","ONEREPUBLIC",1139
"Anything Could Ha...","ELLIE GOULDING",1008
"Turn Around f/Ne-...","CONOR MAYNARD",930
"Adorn","MIGUEL",897
"Troublemaker f/Fl...","OLLY MURS",886
"Who Booty f/Frenc...","JONN HART",856
"50 Ways To Say Go...","TRAIN",856
"Ready Or Not","BRIDGIT MENDLER",520
"Gold","BRITT NICOLE",506
"My Life f/Eminem ...","50 CENT",492
"United State Of Pop 2012","DJ EARWORM",439
"Lessons In Love (...","NEON TREES",433
"Endlessly","THE CAB",432
"Oath f/Becky G","CHER LLOYD",415
"Just A Fool","C. AGUILERA & B. ...",410
"Shooting Star","OWL CITY",379
"Madness","MUSE",363
