"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",18204
"Thinking Out Loud","ED SHEERAN",16348
"Take Me To Church","HOZIER",14653
"Lips Are Movin","MEGHAN TRAINOR",13391
"Blank Space","TAYLOR SWIFT",12722
"I'm Not The Only One","SAM SMITH",10257
"Jealous","NICK JONAS",9584
"Time Of Our Lives f/Ne-Yo","PITBULL",9464
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",8874
"Style","TAYLOR SWIFT",8750
"Sugar","MAROON 5",8002
"Ghost","ELLA HENDERSON",7580
"Centuries","FALL OUT BOY",7327
"Love Me Harder","ARIANA GRANDE & THE WEEKND",6439
"The Heart Wants What It Wants","SELENA GOMEZ",6320
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",6137
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",5610
"Outside f/Ellie Goulding","CALVIN HARRIS",5533
"Love Me Like You Do","ELLIE GOULDING",5023
"I Lived","ONEREPUBLIC",4815
"Night Changes","ONE DIRECTION",4732
"I Don't Mind f/Juicy J","USHER",4356
"Animals","MAROON 5",4264
"Heartbeat Song","KELLY CLARKSON",3239
"She Knows f/Juicy J","NE-YO",3176
"Chains","NICK JONAS",2828
"Somebody f/Jeremih","NATALIE LA ROSE",2640
"Riptide","VANCE JOY",2439
"Talking Body","TOVE LO",1700
"Sledgehammer","FIFTH HARMONY",1683
"Tuesday f/Drake","I LOVE MAKONNEN",1643
"Masterpiece","JESSIE J",1552
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",1454
"Can't Stop Dancin'","BECKY G",1395
"Truffle Butter f/Drake...","NICKI MINAJ",1330
"All About It f/Ed Sheeran","HOODIE ALLEN",1314
"GDFR f/Sage The Gemini","FLO RIDA",1258
"I Bet My Life","IMAGINE DRAGONS",1170
"Weekend","PRIORY",1057
"One Last Time","ARIANA GRANDE",868
"I Don't F**k With You f/E-40","BIG SEAN",846
"What I Like About You","5 SECONDS OF SUMMER",778
"Bright","ECHOSMITH",746
"Wrapped Up f/Travie McCoy","OLLY MURS",658
"Surrender","CASH CASH",635
"Only One f/Paul McCartney","KANYE WEST",620
"Nobody Love","TORI KELLY",446
"The Nights","AVICII",423
"Lay Me Down","SAM SMITH",412
"I'm An Albatraoz","ARONCHUPA",410
