"Title","Artist","Spins"
"Stitches","SHAWN MENDES",17293
"Wildest Dreams","TAYLOR SWIFT",15916
"Hotline Bling","DRAKE",15188
"Hello","ADELE",14242
"The Hills","THE WEEKND",13221
"What Do You Mean?","JUSTIN BIEBER",11839
"On My Mind","ELLIE GOULDING",11519
"Same Old Love","SELENA GOMEZ",11213
"Ex's and Oh's","ELLE KING",11095
"Here","ALESSIA CARA",10730
"Renegades","X AMBASSADORS",9020
"Sorry","JUSTIN BIEBER",8463
"Like I'm Gonna Lose You","MEGHAN TRAINOR",8372
"Confident","DEMI LOVATO",7163
"Focus","ARIANA GRANDE",7045
"Drag Me Down","ONE DIRECTION",6798
"Locked Away f/Adam Levine","R. CITY",6300
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",5760
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",4732
"679 f/Remy Boyz...","FETTY WAP",4676
"Hide Away","DAYA",4440
"Perfect","ONE DIRECTION",3961
"Hey Everybody!","5 SECONDS OF SUMMER",3113
"Cake By The Ocean","DNCE",2812
"Hold Me Up","CONRAD SEWELL",2583
"Roses f/Rozes","THE CHAINSMOKERS",2330
"Used To Love You","GWEN STEFANI",2328
"Downtown","MACKLEMORE & RYAN LEWIS",2198
"Something Better f/Lady A.","AUDIEN",2044
"Cool For The Summer","DEMI LOVATO",1951
"Hold My Hand","JESS GLYNNE",1839
"Irresistible f/Demi Lovato","FALL OUT BOY",1818
"New Americana","HALSEY",1574
"In The Night","THE WEEKND",1500
"That's How You Know f/B. Rexha","NICO & VINZ",1459
"The Fix f/Jeremih","NELLY",1254
"Only Love f/Pitbull","SHAGGY",1246
"My House","FLO RIDA",1230
"Can't  Sleep Love","PENTATONIX",1172
"Zero","CHRIS BROWN",1099
"One Call Away","CHARLIE PUTH",1012
"Alive","SIA",1004
"Love Myself","HAILEE STEINFELD",959
"Hollow","TORI KELLY",912
"Moments","TOVE LO",890
"Stand By You","RACHEL PLATTEN",790
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",762
"Player f/Chris Brown","TINASHE",737
"Stressed Out","TWENTY ONE PILOTS",735
"White Iverson","POST MALONE",625
