"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",16764
"Blank Space","TAYLOR SWIFT",15089
"Jealous","NICK JONAS",14406
"I'm Not The Only One","SAM SMITH",14285
"Take Me To Church","HOZIER",13744
"Love Me Harder","ARIANA GRANDE & THE WEEKND",12241
"Lips Are Movin","MEGHAN TRAINOR",11731
"Thinking Out Loud","ED SHEERAN",11550
"The Heart Wants What It Wants","SELENA GOMEZ",10364
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",7310
"Heroes","ALESSO",6890
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",6750
"Centuries","FALL OUT BOY",6476
"Time Of Our Lives f/Ne-Yo","PITBULL",6458
"Ghost","ELLA HENDERSON",6391
"Animals","MAROON 5",6288
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",5653
"I Lived","ONEREPUBLIC",5063
"Style","TAYLOR SWIFT",4878
"Blame f/John Newman","CALVIN HARRIS",4663
"Sledgehammer","FIFTH HARMONY",4617
"Night Changes","ONE DIRECTION",4331
"Sugar","MAROON 5",4248
"Outside f/Ellie Goulding","CALVIN HARRIS",3582
"Tuesday f/Drake","I LOVE MAKONNEN",3073
"Love Me Like You Do","ELLIE GOULDING",2966
"I Don't Mind f/Juicy J","USHER",2842
"Riptide","VANCE JOY",2112
"Heartbeat Song","KELLY CLARKSON",2087
"All About It f/Ed Sheeran","HOODIE ALLEN",2032
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",1940
"She Knows f/Juicy J","NE-YO",1912
"What I Like About You","5 SECONDS OF SUMMER",1872
"I Don't F**k With You f/E-40","BIG SEAN",1601
"Can't Stop Dancin'","BECKY G",1498
"Chains","NICK JONAS",1325
"Somebody f/Jeremih","NATALIE LA ROSE",1137
"Beg For It f/MØ","IGGY AZALEA",1088
"Talking Body","TOVE LO",957
"Weekend","PRIORY",914
"Stolen Dance","MILKY CHANCE",757
"Masterpiece","JESSIE J",662
"Truffle Butter f/Drake...","NICKI MINAJ",543
"I Bet My Life","IMAGINE DRAGONS",473
"Only One f/Paul McCartney","KANYE WEST",437
"GDFR f/Sage The Gemini","FLO RIDA",401
"The Nights","AVICII",390
"Surrender","CASH CASH",387
"Geronimo","SHEPPARD",338
"Body Language f/Usher/Tinashe","KID INK",283
