"Title","Artist","Spins"
"All About That Bass","MEGHAN TRAINOR",16482
"Boom Clap","CHARLI XCX",15108
"Shake It Off","TAYLOR SWIFT",14258
"Break Free f/Zedd","ARIANA GRANDE",13286
"Maps","MAROON 5",12935
"Black Widow f/Rita Ora","IGGY AZALEA",12491
"Rather Be f/Jess Glynne","CLEAN BANDIT",11325
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",10038
"Stay With Me","SAM SMITH",9603
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",8738
"Don't Tell 'Em f/YG","JEREMIH",8399
"Habits (Stay High)","TOVE LO",6787
"Cool Kids","ECHOSMITH",6603
"Don't","ED SHEERAN",6498
"Chandelier","SIA",6422
"This Is How We Do","KATY PERRY",6234
"A Sky Full Of Stars","COLDPLAY",5409
"Amnesia","5 SECONDS OF SUMMER",4999
"Fireball f/John Ryan","PITBULL",3713
"2 On f/Schoolboy Q","TINASHE",3541
"Waves","MR PROBZ",3321
"Trumpets","JASON DERULO",3233
"Hideaway","KIESZA",3096
"Anaconda","NICKI MINAJ",3088
"Girls Chase Boys","INGRID MICHAELSON",3042
"Blame f/John Newman","CALVIN HARRIS",2514
"Jealous","NICK JONAS",2294
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",1939
"Girls","THE 1975",1785
"First Flight Home","JAKE MILLER",1624
"Undressed","KIM CESARION",1315
"American Dream","MKTO",1271
"Secrets","MARY LAMBERT",1162
"Wait On Me","RIXTON",1154
"Bend Ova f/Tyga","LIL JON",1109
"Can't Stop Drinking About You","BEBE REXHA",1040
"V. 3005","CHILDISH GAMBINO",1037
"Heroes","ALESSO",1028
"Love Runs Out","ONEREPUBLIC",986
"All About You","HILARY DUFF",782
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",765
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",721
"Centuries","FALL OUT BOY",680
"Ghost","ELLA HENDERSON",669
"Superbad","JESSE MCCARTNEY",572
"No Mediocre f/Iggy Azalea","T.I.",487
"Never Been In Love f/Icona Pop","COBRA STARSHIP",440
"Heart Made Up On You","R5",417
"Ugly Heart","G.R.L.",393
"Somebody To You f/Demi Lovato","VAMPS",389
