"Title","Artist","Spins"
"What Do You Mean?","JUSTIN BIEBER",18640
"Wildest Dreams","TAYLOR SWIFT",18493
"The Hills","THE WEEKND",17335
"Stitches","SHAWN MENDES",15827
"Locked Away f/Adam Levine","R. CITY",12763
"Good For You f/A$AP Rocky","SELENA GOMEZ",10358
"Drag Me Down","ONE DIRECTION",10182
"Renegades","X AMBASSADORS",8721
"Downtown","MACKLEMORE & RYAN LEWIS",8682
"Hotline Bling","DRAKE",8667
"On My Mind","ELLIE GOULDING",8535
"Can't Feel My Face","THE WEEKND",8083
"Lean On f/MØ & DJ Snake","MAJOR LAZER",8034
"Ex's and Oh's","ELLE KING",7198
"Love Myself","HAILEE STEINFELD",7032
"Here","ALESSIA CARA",6921
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",6805
"Levels","NICK JONAS",6744
"Same Old Love","SELENA GOMEZ",6640
"Like I'm Gonna Lose You","MEGHAN TRAINOR",4748
"Cool For The Summer","DEMI LOVATO",4716
"Powerful f/Ellie Goulding","MAJOR LAZER",4684
"Confident","DEMI LOVATO",4670
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",3785
"Hide Away","DAYA",2967
"Hold Me Up","CONRAD SEWELL",2831
"679 f/Remy Boyz...","FETTY WAP",2476
"Hold My Hand","JESS GLYNNE",2430
"Feelings","MAROON 5",2153
"El Perdon","NICKY JAM",1919
"Cake By The Ocean","DNCE",1859
"Something Better f/Lady A.","AUDIEN",1830
"Hey Everybody!","5 SECONDS OF SUMMER",1764
"Break A Sweat","BECKY G",1372
"Roses f/Rozes","THE CHAINSMOKERS",1345
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",1292
"That's How You Know f/B. Rexha","NICO & VINZ",1234
"Hula Hoop","OMI",1060
"Perfect","ONE DIRECTION",946
"New Americana","HALSEY",935
"Only Love f/Pitbull","SHAGGY",869
"Alive","SIA",802
"Can't  Sleep Love","PENTATONIX",740
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",621
"No Doubt About It","EMPIRE CAST",600
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",584
"The Fix f/Jeremih","NELLY",558
"Moments","TOVE LO",546
"Gibberish f/Hoodie Allen","MAX",514
"My House","FLO RIDA",509
