"Title","Artist","Spins"
"Stay With Me","SAM SMITH",16683
"Rude","MAGIC!",15838
"Boom Clap","CHARLI XCX",15057
"Latch f/Sam Smith","DISCLOSURE",13005
"Am I Wrong","NICO & VINZ",12125
"Maps","MAROON 5",11853
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",9499
"Break Free f/Zedd","ARIANA GRANDE",9295
"Rather Be f/Jess Glynne","CLEAN BANDIT",9110
"Chandelier","SIA",8794
"All About That Bass","MEGHAN TRAINOR",8632
"Problem f/Iggy Azalea","ARIANA GRANDE",8242
"Bailando f/Gente De Zona","ENRIQUE IGLESIAS",7800
"Black Widow f/Rita Ora","IGGY AZALEA",7702
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",7011
"Shake It Off","TAYLOR SWIFT",6560
"Shower","BECKY G",4845
"Love Runs Out","ONEREPUBLIC",4629
"Hideaway","KIESZA",4441
"Amnesia","5 SECONDS OF SUMMER",3952
"Cool Kids","ECHOSMITH",3916
"Don't Tell 'Em f/YG","JEREMIH",3650
"Don't","ED SHEERAN",3579
"I Will Never Let You Down","RITA ORA",3530
"This Is How We Do","KATY PERRY",3528
"Habits (Stay High)","TOVE LO",3249
"Girls Chase Boys","INGRID MICHAELSON",2921
"A Sky Full Of Stars","COLDPLAY",2597
"2 On f/Schoolboy Q","TINASHE",2582
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",2423
"Anaconda","NICKI MINAJ",1483
"Fireball f/John Ryan","PITBULL",1464
"We Are Done","MADDEN BROTHERS",1406
"Come Get It Bae","PHARRELL WILLIAMS",1383
"Girls","THE 1975",1271
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1189
"BO$$","FIFTH HARMONY",1139
"First Flight Home","JAKE MILLER",973
"Wiggle f/Snoop Dogg","JASON DERULO",795
"Waves","MR PROBZ",764
"Undressed","KIM CESARION",729
"She Came To Give It To You","USHER",725
"American Dream","MKTO",712
"Ugly Heart","G.R.L.",658
"Bend Ova f/Tyga","LIL JON",612
"V. 3005","CHILDISH GAMBINO",568
"Wasted","TIESTO",496
"Lovers On The Sun f/Sam Martin","DAVID GUETTA",488
"Superbad","JESSE MCCARTNEY",436
"Wait On Me","RIXTON",416
