"Title","Artist","Spins"
"7 Years","LUKAS GRAHAM",7048
"Love Yourself","JUSTIN BIEBER",6312
"Cake By The Ocean","DNCE",6157
"One Call Away","CHARLIE PUTH",5965
"Stressed Out","TWENTY ONE PILOTS",5427
"NO","MEGHAN TRAINOR",4943
"Piece By Piece","KELLY CLARKSON",4347
"Let It Go","JAMES BAY",3938
"Something In The Way You Move","ELLIE GOULDING",3835
"Just Like Fire","PINK",3603
"Stitches","SHAWN MENDES",3506
"I Took A Pill In Ibiza","MIKE POSNER",3170
"Brand New","BEN RECTOR",2726
"Hands To Myself","SELENA GOMEZ",2652
"Pillowtalk","ZAYN",2394
"My House","FLO RIDA",2351
"Lost Boy","RUTH B.",2224
"Never Forget You","ZARA LARSSON & MNEK",1588
"So Alive","GOO GOO DOLLS",1492
"New Romantics","TAYLOR SWIFT",1411
"America's Sweetheart","ELLE KING",1390
"Better Place","RACHEL PLATTEN",1287
"Unsteady","X AMBASSADORS",1263
"Fire And The Flood","VANCE JOY",1178
"First","COLD WAR KIDS",1089
"Work From Home","FIFTH HARMONY",980
"Rise Up","ANDRA DAY",953
"Make Me Like You","GWEN STEFANI",797
"Sound Of Your Heart","SHAWN HOOK",724
"Dangerous Woman","ARIANA GRANDE",719
"Hide Away","DAYA",690
"Send My Love (To Your New...","ADELE",637
"Pride","AMERICAN AUTHORS",633
"Ride","TWENTY ONE PILOTS",590
"Spirits","THE STRUMBELLAS",569
"Victorious","PANIC! AT THE DISCO",534
"Get You Home","NICK FRADIANI",468
"Electric Love","BORNS",441
"Roses f/Rozes","THE CHAINSMOKERS",437
"Die A Happy Man","THOMAS RHETT",420
"If It Ain't Love","JASON DERULO",382
"Cheap Thrills","SIA",370
"If I Ever Fall In..f/J. Derulo","PENTATONIX",368
"Home","BLUE OCTOBER",349
"Company","JUSTIN BIEBER",318
"Close f/Tove Lo","NICK JONAS",302
"Lay You Down Easy f/Sean Paul","MAGIC!",279
"Hymn For The Weekend","COLDPLAY",248
"The Story Of Tonight","WE THE KINGS",227
"Hell No","INGRID MICHAELSON",226
