"Title","Artist","Spins"
"7 Years","LUKAS GRAHAM",6758
"Cake By The Ocean","DNCE",6415
"Love Yourself","JUSTIN BIEBER",5874
"One Call Away","CHARLIE PUTH",5409
"Stressed Out","TWENTY ONE PILOTS",4925
"Piece By Piece","KELLY CLARKSON",4515
"Just Like Fire","PINK",4154
"Something In The Way You Move","ELLIE GOULDING",4045
"Let It Go","JAMES BAY",3851
"NO","MEGHAN TRAINOR",3778
"I Took A Pill In Ibiza","MIKE POSNER",3519
"Can't Stop The Feeling","JUSTIN TIMBERLAKE",3425
"Brand New","BEN RECTOR",2865
"Hands To Myself","SELENA GOMEZ",2787
"Lost Boy","RUTH B.",2677
"Pillowtalk","ZAYN",2637
"My House","FLO RIDA",2497
"So Alive","GOO GOO DOLLS",1793
"Never Forget You","ZARA LARSSON & MNEK",1783
"Unsteady","X AMBASSADORS",1551
"Better Place","RACHEL PLATTEN",1369
"First","COLD WAR KIDS",1256
"Work From Home","FIFTH HARMONY",1155
"Send My Love (To Your New...","ADELE",1119
"Ride","TWENTY ONE PILOTS",901
"Dangerous Woman","ARIANA GRANDE",783
"New Romantics","TAYLOR SWIFT",765
"Sound Of Your Heart","SHAWN HOOK",745
"America's Sweetheart","ELLE KING",686
"Spirits","THE STRUMBELLAS",678
"Hell No","INGRID MICHAELSON",668
"Hide Away","DAYA",610
"Fire And The Flood","VANCE JOY",596
"Get You Home","NICK FRADIANI",513
"Rise Up","ANDRA DAY",481
"Cheap Thrills","SIA",418
"Home","BLUE OCTOBER",389
"If It Ain't Love","JASON DERULO",389
"Roses f/Rozes","THE CHAINSMOKERS",379
"Make Me Like You","GWEN STEFANI",378
"If I Ever Fall In..f/J. Derulo","PENTATONIX",372
"Hymn For The Weekend","COLDPLAY",371
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",341
"Singing In The Rain","SIMPLE PLAN",324
"Close f/Tove Lo","NICK JONAS",314
"Lay You Down Easy f/Sean Paul","MAGIC!",301
"Victorious","PANIC! AT THE DISCO",301
"The Sound Of Silence","DISTURBED",300
"Wild Things","ALESSIA CARA",286
"What We Live For","AMERICAN AUTHORS",270
