"Title","Artist","Spins"
"Royals","LORDE",5883
"Roar","KATY PERRY",5737
"Brave","SARA BAREILLES",4831
"Wake Me Up","AVICII",4719
"Counting Stars","ONEREPUBLIC",4172
"Safe And Sound","CAPITAL CITIES",4146
"True Love f/Lily ...","PINK",3688
"Everything Has .....","TAYLOR SWIFT",3555
"Let Her Go","PASSENGER",3521
"Demons","IMAGINE DRAGONS",3395
"Applause","LADY GAGA",3130
"Blurred Lines f/P...","ROBIN THICKE",2684
"Still Into You","PARAMORE",2666
"Wrecking Ball","MILEY CYRUS",2217
"Summertime Sadnes...","LANA DEL REY",2063
"Clarity f/Foxes","ZEDD",1872
"Best Day Of My Li...","AMERICAN AUTHORS",1481
"Gorilla","BRUNO MARS",1365
"Waiting For Super...","DAUGHTRY",1306
"Come To Me","GOO GOO DOLLS",1298
"Who You Love f/Ka...","JOHN MAYER",1240
"Out Of My League","FITZ & THE TANTRU...",1058
"My Kind Of Love","EMELI SANDE",967
"Sweater Weather","NEIGHBOURHOOD",946
"Unconditionally","KATY PERRY",936
"Hold On We're Goi...","DRAKE F/MAJID JOR...",862
"Say Something","A GREAT BIG WORLD",720
"What If","FIVE FOR FIGHTING",720
"Love Don't Die","FRAY",700
"Best I Ever Had","GAVIN DEGRAW",647
"Let Me Go f/Chad ...","AVRIL LAVIGNE",640
"Love Me Again","JOHN NEWMAN",625
"Can't Help","PARACHUTE",544
"365 Days","ZZ WARD",463
"Sail","AWOLNATION",461
"In A World Like T...","BACKSTREET BOYS",446
"Bonfire Heart","JAMES BLUNT",355
"I Need Your Love","CALVIN HARRIS F/E...",310
"Slow Down","SELENA GOMEZ",304
"The Giving Tree","PLAIN WHITE T'S",276
"Marry Me","JASON DERULO",266
"Here's To Us","HALESTORM",243
"TKO","JUSTIN TIMBERLAKE",233
"Lucky Strike","MAROON 5",218
"Pompeii","BASTILLE",209
"If So","ATLAS GENIUS",190
"Same Love f/Mary ...","MACKLEMORE & RYAN...",153
"You're Not Alone","MARIE MILLER",149
"Rough Water f/Jas...","TRAVIE MCCOY",129
"We Remain","CHRISTINA AGUILER...",128
