"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",4940,"-5",33,"-14",30.378,"+0.114",101,"3",1,4955,797,30.378
2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",4332,"+93",654,"-13",27.578,"+0.322",48,"4",2,4332,855,27.578
3,"+1","BRUNO MARS It Will Rain",4096,"+2",-102,"+35",24.478,"+0.014",143,"28",3,4267,579,25.509
4,"-1","KATY PERRY The One That Got Away",4081,"-36",-388,"+2",23.472,"+0.053",130,"51",1,4688,472,28.74
5,"=","GAVIN DEGRAW Not Over You",3621,"+5",-217,"+16",20.158,"+0.327",252,"35",1,4384,354,25.25
6,"=","RIHANNA We Found Love f/Calvin Harris",3232,"-5",13,"-25",21.764,"-0.215",124,"24",5,3254,361,22.255
7,"=","COLDPLAY Paradise",3132,"+1",119,"-56",17.611,"+0.075",141,"16",7,3132,274,17.611
8,"=","TRAIN Drive By",2673,"+4",51,"-13",13.577,"+0.089",42,"34",8,2673,795,13.577
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2604,"-13",-25,"+20",18.167,"-0.108",233,"38",1,5169,599,29.564
10,"=","JESSIE J Domino",2482,"+24",248,"-32",14.186,"+0.343",72,"22",10,2482,485,14.186
11,"=","FRAY Heartbeat",2377,"-43",-285,"-35",9.184,"-0.304",132,"78",9,2736,528,11.773
12,"+1","CHRISTINA PERRI A Thousand Years",2290,"+32",162,"+23",11.548,"+0.119",107,"27",12,2290,299,11.548
13,"-1","KELLY CLARKSON Mr. Know It All",2263,"-48",-408,"+18",14.445,"-0.178",173,"79",1,4553,947,27.314
14,"=","DAUGHTRY Crawling Back To You",2108,"-36",-358,"+46",10.265,"-0.177",153,"887",6,3196,901,16.959
15,"=","DAVID GUETTA Without You f/Usher",1961,"+20",22,"+42",11.982,"+0.071",151,"68",13,2285,313,13.95
16,"+1","JASON MRAZ I Won't Give Up",1726,"+31",289,"-27",8.773,"+0.249",37,"45",16,1726,462,8.773
17,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",1722,"+15",103,"+0",8.094,"+0.047",82,"20",16,1722,320,8.094
18,"=","SNOW PATROL Called Out In The Dark",1594,"+6",112,"-17",5.413,"+0.071",157,"213",17,1594,209,5.423
19,"=","ANDY GRAMMER Fine By Me",1437,"+23",65,"+17",5.017,"+0.184",93,"321",19,1437,245,5.017
20,"=","HOT CHELLE RAE I Like It Like That f/New...",1232,"-15",-3,"-22",4.097,"-0.126",77,"31",20,1247,199,4.478
21,"=","ELLIE GOULDING Lights",1137,"-19",-122,"-32",5.114,"+0.064",160,"103",17,1261,180,5.158
22,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",937,"-8",71,"-42",3.421,"-0.058",72,"84",22,945,187,3.479
23,"+1","GOTYE Somebody That I Used To Know",916,"+46",297,"+13",6.95,"+0.195",24,"--",23,916,297,6.95
