"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4787,-7,106,-26,24.572,-0.28,83,"18",1,4794,785,25.04
2,"=","ONEREPUBLIC Good Life",4403,-25,-229,8,23.53,-0.136,115,"25",1,4888,408,25.509
3,"+1","HOT CHELLE RAE Tonight Tonight",3971,88,402,53,22.054,0.696,104,"20",3,3971,408,22.054
4,"-1","THE BAND PERRY If I Die Young",3951,-24,112,-69,18.733,-0.292,98,"17",3,3975,496,19.165
5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3900,45,515,-34,19.67,0.256,62,"3",5,3900,599,19.67
6,"=","LADY GAGA The Edge Of Glory",3566,-66,-561,5,19.376,-0.188,107,"50",2,4442,631,24.134
7,"=","ADELE Rolling In The Deep",3020,-45,-257,-7,17.521,-0.113,115,"13",1,5540,342,29.393
8,"=","COLDPLAY Every Teardrop Is A Waterfall",2853,-17,105,-42,12.357,-0.264,87,"64",8,2870,560,12.621
9,"=","FOSTER THE PEOPLE Pumped Up Kicks",2625,41,369,-16,11.462,0.179,73,"2",9,2625,385,11.462
10,"+1","ADELE Someone Like You",2587,72,605,0,11.607,0.43,48,"1",10,2587,605,11.607
11,"-1","TRAIN Save Me San Francisco",2461,-65,-518,8,9.89,-0.148,115,"116",6,3331,355,13.679
12,"=","THE SCRIPT Nothing",2394,28,253,-24,9.147,0.148,51,"58",12,2394,439,9.173
13,"=","ANDY GRAMMER Keep Your Head Up",2150,-42,-386,30,10.149,-0.097,115,"74",5,3549,291,16.891
14,"=","CHRISTINA PERRI Arms",1974,-7,25,-14,7.604,-0.064,115,"119",13,1981,179,7.668
15,"=","MATT NATHANSON Faster",1891,-8,59,-38,7.408,0.027,115,"133",14,1899,181,7.408
16,"=","BRUNO MARS Lazy Song",1832,3,-236,54,10.487,-0.087,115,"67",2,4460,564,22.506
17,"=","BLACK EYED PEAS Just Can't Get Enough",1745,-33,-177,-36,11.002,-0.161,115,"91",12,2308,292,13.055
18,"=","GOO GOO DOLLS All That You Are",1571,4,17,5,6.793,-0.077,80,"774",17,1588,250,7.234
19,"=","COLBIE CAILLAT Brighter Than The Sun",1464,30,162,16,6.382,0.251,68,"109",19,1464,198,6.382
20,"=","PITBULL Give Me Everything f/Ne-Yo",1398,-11,28,-18,7.375,-0.041,84,"16",19,1409,229,7.564
21,"=","GAVIN DEGRAW Not Over You",1328,-8,55,-36,4.391,-0.001,81,"85",20,1336,237,4.441
22,"=","LMFAO Party Rock Anthem",1227,28,176,8,6.83,0.136,71,"8",22,1227,178,6.83
23,"=","MICHELLE BRANCH Loud Music",1134,5,45,-2,3.248,0.084,69,"--",23,1134,154,3.248
24,"+1","MAT KEARNEY Hey Mama",1104,-1,63,-14,3.1,0.085,115,"--",24,1105,103,3.144
25,"-1","THREE DAYS GRACE Lost In You",1095,-15,-29,-32,2.588,-0.046,115,"675",21,1130,109,2.704
26,"=","BRITNEY SPEARS I Wanna Go",1076,11,118,4,4.777,0.078,52,"19",26,1076,228,4.777
27,"+1","LADY GAGA You And I",1033,83,496,24,5.196,0.377,18,"4",27,1033,496,5.196
28,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",995,-27,-175,-16,5.702,-0.232,115,"90",10,2719,328,15.106
29,"=","LADY ANTEBELLUM Just A Kiss",950,6,159,-26,4.556,-0.049,46,"31",28,950,252,4.605
30,"=","LENNY KRAVITZ Stand",714,-18,-19,-26,1.421,-0.033,62,"236",28,760,112,1.554
31,"=","O.A.R. Heaven",693,-1,63,-13,2.67,-0.03,61,"--",30,694,110,2.7
32,"=","JESSIE J Price Tag f/B.O.B",508,0,-79,14,3.338,0.158,115,"76",18,1280,162,6.478
33,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",444,26,139,20,1.577,0.077,35,"--",33,444,139,1.577
34,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",415,14,90,-2,2.009,0.074,27,"6",34,415,96,2.009
35,"=","NICKI MINAJ Super Bass",375,0,24,-11,1.133,-0.044,39,"14",33,375,91,1.201
36,"=","MARTIN SOLVEIG & DRAGONETTE Hello",344,12,138,-6,2.254,0.048,15,"93",36,344,144,2.254
37,"=","DEMI LOVATO Skyscraper",313,6,37,2,0.899,-0.028,27,"56",37,313,84,0.966
38,"+1","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",287,10,90,1,0.659,0.035,12,"--",38,287,113,0.659
39,"+9","KELLY CLARKSON Mr. Know It All",285,85,285,85,2.338,0.435,2,"--",39,285,285,2.338
40,"-2","REEVE CARNEY Rise Above 1 f/Bono & The E...",284,-15,-53,-6,0.264,-0.011,63,"--",33,358,44,0.369
41,"=","PARACHUTE Kiss Me Slowly",278,11,125,-11,0.687,-0.018,8,"--",41,278,142,0.705
42,"-2","CAROLINA LIAR Drown",277,8,-6,8,0.317,0.003,30,"--",36,285,84,0.426
43,"-1","RIHANNA Cheers (Drink To That)",258,9,72,-5,1.212,0.085,15,"5",42,258,77,1.212
44,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",236,1,-14,3,0.753,0.002,115,"79",24,909,148,4.073
45,"-1","THEORY OF A DEADMAN Out Of My Head",228,5,77,-11,0.209,0.002,7,"--",44,228,108,0.209
46,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",228,8,75,0,1.331,-0.012,9,"7",46,228,75,1.343
47,"-2","RACHEL PLATTEN 1000 Ships",227,5,20,3,0.218,0.038,38,"--",43,227,63,0.218
48,"-1","JARED LEE It's Over (Goodbye)",220,6,8,5,0.253,0.01,27,"--",42,220,52,0.253
49,"=","THE CAB Bad",186,4,35,1,0.22,0.007,18,"--",48,186,35,0.22
50,"=","3 DOORS DOWN Every Time You Go",170,-8,-32,-12,0.131,-0.006,37,"--",39,225,40,0.322
