"Title","Artist","Spins"
"Royals","LORDE",6387
"Roar","KATY PERRY",5900
"Wake Me Up","AVICII",5451
"Brave","SARA BAREILLES",5204
"Counting Stars","ONEREPUBLIC",4650
"Demons","IMAGINE DRAGONS",4044
"Safe And Sound","CAPITAL CITIES",4039
"Let Her Go","PASSENGER",4020
"Everything Has .....","TAYLOR SWIFT",3903
"Applause","LADY GAGA",3517
"True Love f/Lily ...","PINK",3196
"Still Into You","PARAMORE",2944
"Wrecking Ball","MILEY CYRUS",2711
"Blurred Lines f/P...","ROBIN THICKE",2638
"Summertime Sadnes...","LANA DEL REY",2015
"Best Day Of My Li...","AMERICAN AUTHORS",1793
"Clarity f/Foxes","ZEDD",1714
"Waiting For Super...","DAUGHTRY",1587
"Unconditionally","KATY PERRY",1495
"Come To Me","GOO GOO DOLLS",1452
"Gorilla","BRUNO MARS",1447
"Who You Love f/Ka...","JOHN MAYER",1390
"Out Of My League","FITZ & THE TANTRU...",1216
"My Kind Of Love","EMELI SANDE",1208
"Sweater Weather","NEIGHBOURHOOD",1153
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1004
"Love Don't Die","FRAY",988
"Say Something","A GREAT BIG WORLD",819
"Let Me Go f/Chad ...","AVRIL LAVIGNE",772
"What If","FIVE FOR FIGHTING",751
"Love Me Again","JOHN NEWMAN",719
"Sail","AWOLNATION",599
"365 Days","ZZ WARD",521
"Best I Ever Had","GAVIN DEGRAW",506
"In A World Like T...","BACKSTREET BOYS",452
"Bonfire Heart","JAMES BLUNT",424
"Can't Help","PARACHUTE",369
"Slow Down","SELENA GOMEZ",353
"Pompeii","BASTILLE",351
"I Need Your Love","CALVIN HARRIS F/E...",318
"The Giving Tree","PLAIN WHITE T'S",296
"Marry Me","JASON DERULO",289
"TKO","JUSTIN TIMBERLAKE",263
"Here's To Us","HALESTORM",246
"Sirens","PEARL JAM",231
"Harlem","NEW POLITICS",229
"Lucky Strike","MAROON 5",217
"We Remain","CHRISTINA AGUILER...",164
"Rough Water f/Jas...","TRAVIE MCCOY",148
"You're Not Alone","MARIE MILLER",148
