"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5655
"Mirrors","JUSTIN TIMBERLAKE",4798
"Stay f/Mikky Ekko","RIHANNA",4777
"Gone, Gone, Gone","PHILLIP PHILLIPS",4524
"Next To Me","EMELI SANDE",4481
"Carry On","FUN.",3527
"When I Was Your M...","BRUNO MARS",3350
"Daylight","MAROON 5",2951
"People Like Us","KELLY CLARKSON",2909
"Lego House","ED SHEERAN",2698
"Love Somebody","MAROON 5",2643
"Radioactive","IMAGINE DRAGONS",2587
"Cruise","FLORIDA-GEORGIA L...",2290
"22","TAYLOR SWIFT",2118
"Heart Attack","DEMI LOVATO",2111
"Cups (Pitch Perfe...","ANNA KENDRICK",1889
"I Love It f/Charl...","ICONA POP",1873
"Treasure","BRUNO MARS",1802
"Brave","SARA BAREILLES",1767
"Rebel Beat","GOO GOO DOLLS",1602
"Red Hands","WALK OFF THE EART...",1542
"My Songs Know Wha...","FALL OUT BOY",1454
"Here's To Never G...","AVRIL LAVIGNE",1253
"Our Song","MATCHBOX TWENTY",1136
"Come & Get It","SELENA GOMEZ",1049
"Should've Gone To...","PLAIN WHITE T'S",915
"Get Lucky","DAFT PUNK",903
"Feel This Moment ...","PITBULL",831
"Bruises f/Ashley ...","TRAIN",718
"It's A Beautiful ...","MICHAEL BUBLE",694
"#Beautiful f/Migu...","MARIAH CAREY",571
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",511
"Troublemaker f/Fl...","OLLY MURS",442
"Blurred Lines f/P...","ROBIN THICKE",418
"Counting Stars","ONEREPUBLIC",361
"Mountain Sound","OF MONSTERS AND M...",359
"Carried Away","PASSION PIT",335
"Still Into You","PARAMORE",322
"Beneath Your Beau...","LABRINTH",320
"The Other Side","JASON DERULO",303
"I'm Alive (Life S...","MICHAEL FRANTI & ...",285
"Lover Of The Ligh...","MUMFORD & SONS",276
"Get The Girl Back","HANSON",275
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",268
"Stompa","SERENA RYDER",265
"The Way f/Mac Mil...","ARIANA GRANDE",234
"Remix (I Like The...","NEW KIDS ON THE B...",228
"Bones","GINNY BLACKMORE",221
"Safe And Sound","CAPITAL CITIES",214
"What About Now","BON JOVI",214
