"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5521,"+7",23,"+10",28.864,"-0.204",44,1,5540,342,29.393
2,"=","KATY PERRY E.T.",4255,"-40",-151,"-35",21.379,"+0.094",44,2,4417,523,23.302
3,"=","PINK F**kin' Perfect (Perfect)",3882,"-44",-182,"-31",21.025,"-0.462",44,2,4534,67,24.858
4,"=","BRUNO MARS Lazy Song",3841,"+55",395,"-3",19.767,"+0.325",44,4,3841,564,19.767
5,"=","MAROON 5 Never Gonna Leave This Bed",3782,"+22",58,"+24",18.373,"-0.087",44,4,3782,246,18.485
6,"=","ONEREPUBLIC Good Life",3582,"+44",184,"+11",15.795,"+0.071",44,6,3582,408,15.795
7,"=","THE SCRIPT For The First Time",3329,"+0",-164,"+48",16.891,"+0.156",44,3,4317,123,21.065
8,"=","ANDY GRAMMER Keep Your Head Up",3230,"+5",140,"-27",14.097,"+0.135",44,8,3230,291,14.097
9,"=","CEE LO GREEN F**k You (Forget You)",2736,"-71",-305,"-73",14.971,"-0.200",44,4,3721,0,19.447
10,"=","TRAIN Save Me San Francisco",2560,"+14",150,"-4",11.165,"+0.081",44,10,2560,355,11.165
11,"=","LADY GAGA The Edge Of Glory",2429,"+74",426,"+18",12.779,"+0.498",36,11,2429,631,12.779
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2208,"+12",133,"-27",11.64,"+0.085",44,11,2208,328,11.64
13,"+1","BLACK EYED PEAS Just Can't Get Enough",1875,"+36",264,"+6",9.167,"+0.196",44,13,1875,292,9.167
14,"-1","PARACHUTE Something To Believe In",1867,"+13",91,"-2",6.712,"+0.028",44,13,1867,189,6.712
15,"=","MY CHEMICAL ROMANCE Sing",1612,"-82",-436,"-43",7.395,"-0.386",44,10,2156,213,11.397
16,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1500,"+1",-36,"+26",5.43,"-0.025",44,16,1575,103,5.664
17,"=","STEVEN TYLER (It) Feels So Good",1227,"+29",85,"+8",4.754,"+0.036",40,17,1227,270,4.754
18,"=","BRITNEY SPEARS Till The World Ends",1138,"-10",-18,"+0",5.396,"+0.023",44,17,1171,193,5.396
19,"=","JESSIE J Price Tag f/B.O.B",1076,"+16",114,"+7",5.239,"+0.002",44,19,1076,162,5.488
20,"+1","COLDPLAY Every Teardrop Is A Waterfall",1065,"+55",433,"-5",4.712,"+0.422",16,20,1065,438,4.712
21,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1031,"-22",-112,"-9",3.812,"+0.029",44,19,1206,101,4.691
22,"=","CHRISTINA PERRI Arms",984,"+12",124,"-5",2.496,"-0.048",44,22,984,135,2.544
23,"+1","LIFEHOUSE Falling In",937,"-2",-180,"+46",6.142,"+0.017",44,10,2169,62,11.084
24,"-1","COLBIE CAILLAT I Do",899,"-51",-369,"-3",4.793,"-0.053",44,8,2366,112,10.531
25,"=","JENNIFER LOPEZ F/PITBULL On The Floor",886,"-9",-7,"-15",3.926,"-0.052",44,24,909,148,4.073
26,"=","THE BAND PERRY If I Die Young",883,"+41",228,"+24",3.799,"+0.175",27,26,883,253,3.799
27,"=","HOT CHELLE RAE Tonight Tonight",847,"+14",168,"-27",3.524,"+0.050",33,26,847,219,3.524
28,"+1","NEON TREES Your Surrender",812,"+11",76,"+14",1.69,"+0.060",44,26,812,110,1.69
29,"-1","MATT NATHANSON Faster",805,"-2",79,"-21",2.284,"+0.018",44,26,807,129,2.284
30,"=","LADY GAGA Born This Way",725,"-23",6,"-37",3.881,"-0.260",44,15,1960,66,9.458
31,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",688,"+65",342,"+39",4.32,"+0.402",12,31,688,342,4.32
32,"-1","THREE DAYS GRACE Lost In You",671,"+7",59,"-5",1.092,"-0.003",44,30,671,79,1.095
33,"=","ANDREW ALLEN Loving You Tonight",508,"-18",-80,"-12",0.913,"-0.026",44,29,603,67,1.354
34,"=","TAYLOR SWIFT The Story Of Us",503,"+1",34,"-6",2.558,"-0.077",38,34,503,68,2.641
35,"+1","MAT KEARNEY Hey Mama",470,"+16",18,"+25",0.982,"+0.033",44,35,470,75,0.982
36,"-1","DAVID COOK Last Goodbye",465,"+0",31,"-4",1.314,"+0.067",42,35,465,102,1.314
37,"+2","PITBULL Give Me Everything f/Ne-Yo",460,"+44",152,"+39",1.663,"+0.137",13,37,460,152,1.663
38,"-1","KE$HA Blow",442,"-1",-31,"-5",2.881,"-0.075",44,26,752,67,3.047
39,"-1","RIHANNA S&M",419,"-15",-116,"-10",2.113,"-0.148",44,25,811,117,4.357
40,"=","FITZ & THE TANTRUMS MoneyGrabber",409,"-1",12,"+1",0.598,"+0.010",44,38,412,29,0.598
41,"+1","GOO GOO DOLLS All That You Are",358,"+18",111,"+5",0.942,"+0.048",9,41,358,171,0.996
42,"-1","HANSON Give A Little",358,"+0",16,"-5",0.898,"-0.001",44,40,358,53,0.899
43,"+1","CEE LO GREEN Bright Lights Bigger City",335,"+10",27,"+5",1.114,"+0.030",19,42,335,81,1.472
44,"-1","BC JEAN I'll Survive You",327,"+1",18,"+2",0.462,"+0.021",40,43,327,42,0.546
45,"=","GAVIN DEGRAW Not Over You",310,"+12",52,"+13",1.054,"+0.017",10,45,310,138,1.078
46,"+2","FOSTER THE PEOPLE Pumped Up Kicks",266,"+19",116,"+4",0.413,"+0.070",2,46,266,116,0.413
47,"-1","MUMFORD & SONS The Cave",261,"-8",-57,"+1",0.665,"+0.008",44,40,379,56,1.574
48,"+1","JASON DERULO Don't Wanna Go Home",252,"+8",34,"+9",0.916,"+0.033",5,48,252,34,0.916
49,"-2","SAFETYSUIT Get Around This",248,"-9",-69,"-3",0.24,"+0.000",33,41,333,58,0.345
50,"--","JAMES BLUNT I'll Be Your Man",240,"--",38,"--",0.29,"--",3,49,240,41,0.294
