"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",5313,0,102,-14,36.331,-0.015,126,"2",1,5313,658,36.346
2,"=","FUN. We Are Young f/Janelle Monae",4978,9,-9,21,35.899,0.191,96,"8",1,5161,911,36.298
3,"=","TRAIN Drive By",4325,-41,-274,-16,29.286,-0.2,144,"19",2,4762,795,32.26
4,"+1","MAROON 5 Payphone f/Wiz Khalifa",4278,66,430,-1,26.923,0.568,46,"3",4,4278,1497,26.923
5,"-1","ADELE Rumour Has It",4270,-57,-359,-28,28.554,-0.31,209,"39",2,4794,765,32.405
6,"=","THE WANTED Glad You Came",4097,42,108,41,28.271,0.214,115,"23",6,4097,484,28.271
7,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",3827,-31,-257,-2,30.202,-0.025,150,"36",1,5388,855,37.448
8,"=","ONE DIRECTION What Makes You Beautiful",3261,61,393,16,21.999,0.263,75,"10",8,3261,529,21.999
9,"=","CARLY RAE JEPSEN Call Me Maybe",3196,84,546,4,21.637,0.298,59,"1",9,3196,723,21.637
10,"=","JASON MRAZ I Won't Give Up",3118,53,7,75,20.101,0.162,139,"15",8,3133,462,20.101
11,"=","NEON TREES Everybody Talks",2369,44,329,-44,11.067,0.335,78,"26",11,2369,466,11.067
12,"=","JOHN MAYER Shadow Days",2261,24,90,23,12.973,0.065,93,"--",12,2261,353,12.973
13,"=","KATY PERRY Part Of Me",2211,-9,-285,67,16.657,0.025,109,"50",4,4132,895,26.693
14,"+1","DEMI LOVATO Give Your Heart A Break",1543,51,310,36,8.151,0.265,111,"28",14,1543,310,8.151
15,"-1","NICKELBACK Lullaby",1523,-57,-177,-51,5.765,-0.191,138,"300",14,1747,281,7.352
16,"=","FLO RIDA Wild Ones f/Sia",1171,29,158,8,7.003,0.065,59,"9",16,1171,222,7.003
17,"=","KARMIN Broken Hearted",1136,48,245,7,6.197,0.094,40,"18",17,1136,307,6.197
18,"=","GAVIN DEGRAW Sweeter",1101,30,139,15,4.193,0.171,77,"159",17,1101,159,4.193
19,"=","GRAFFITI6 Free",1082,38,179,24,5.406,0.143,90,"--",19,1082,186,5.406
20,"=","ERIC HUTCHINSON Watching You Watch Him",891,-21,-67,-16,3.733,-0.053,125,"--",19,963,105,3.834
21,"=","CARRIE UNDERWOOD Good Girl",832,1,67,-3,4.237,-0.023,79,"--",21,835,122,4.377
22,"=","ED SHEERAN The A Team",806,9,83,8,3.826,-0.097,62,"210",22,806,180,3.923
23,"+1","DAUGHTRY Outta My Head",698,6,60,1,2.008,-0.028,63,"--",23,698,161,2.036
24,"+3","KATY PERRY Wide Awake",681,78,428,25,5.348,0.455,10,"11",24,681,428,5.348
25,"-2","MAT KEARNEY Ships In The Night",677,-24,-82,-26,2.747,0.137,128,"244",22,847,132,3.599
26,"=","ELLIE GOULDING Lights",643,15,165,-11,4.066,0.078,174,"21",17,1261,189,5.468
27,"-2","TAYLOR SWIFT Eyes Open",579,-52,-676,87,3.921,-0.294,68,"55",11,2495,694,14.846
28,"+2","NICKI MINAJ Starships",565,13,32,3,2.573,0.085,38,"17/38",28,565,123,2.573
29,"=","CALVIN HARRIS Feel So Close",561,7,-30,21,3.287,0.08,83,"34",26,664,131,3.533
30,"-2","MATT NATHANSON Run f/Sugarland",550,-32,-280,31,3.085,-0.082,166,"321",16,1307,146,7.262
31,"=","HALEY REINHART Free",530,11,71,0,1.289,0.048,49,"--",29,530,107,1.289
32,"=","KRIS ALLEN The Vision Of Love",506,11,74,-2,1.251,0.052,57,"--",30,506,100,1.251
33,"=","ALANIS MORISSETTE Guardian",456,16,101,-6,2.999,0.06,19,"--",33,456,189,2.999
34,"=","USHER Scream",429,3,71,-22,3.319,0.074,22,"14",32,429,134,3.319
35,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",389,-1,-6,1,2.506,0.039,132,"112",26,539,119,3.126
36,"=","RIHANNA Where Have You Been",380,4,54,-11,1.869,0.079,21,"7",36,380,125,1.869
37,"=","JUNIOR DOCTOR Uh Oh",380,8,9,3,0.553,0.017,47,"--",35,380,65,0.553
38,"=","ADAM LAMBERT Never Close Our Eyes",376,5,70,-15,2.035,-0.026,34,"--",38,376,111,2.061
39,"=","NEEDTOBREATHE Keep Your Eyes Open",341,1,-4,4,0.542,-0.003,76,"--",37,348,53,0.593
40,"=","JUSTIN BIEBER Boyfriend",337,16,13,25,1.118,0.043,56,"6",36,407,120,1.318
41,"=","GROUPLOVE Tongue Tied",316,8,66,-1,1.145,0.034,20,"68",41,316,119,1.145
42,"+4","KELLY CLARKSON Dark Side",297,36,210,18,2.551,0.285,5,"--",42,297,210,2.551
43,"+1","DANIEL POWTER Cupid",289,4,24,6,0.86,0.085,41,"--",40,289,70,1.027
44,"-2","THE SCRIPT If You Ever Come Back",277,-27,-232,6,0.677,-0.04,115,"--",18,1146,140,4.166
45,"-2","COLBIE CAILLAT Favorite Song",271,-33,-266,37,0.781,-0.101,81,"--",19,1016,220,3.744
46,"-1","JON MCLAUGHLIN Summer Is Over f/S. Barei...",262,0,27,2,0.479,0.012,64,"--",42,262,45,0.479
47,"=","THEORY OF A DEADMAN Hurricane",236,-3,30,-10,0.267,-0.003,24,"--",45,239,60,0.277
48,"=","GYM CLASS HEROES The Fighter f/Ryan Tedd...",219,18,91,7,0.967,0.08,6,"27",48,219,91,0.967
49,"=","RYAN STAR Stay Awhile",191,10,42,7,0.688,0.051,15,"--",47,191,49,0.688
50,"=","SEETHER Tonight",176,-3,-25,-3,0.203,-0.02,38,"320",44,201,46,0.281
