"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5358,"+2",-51,"-31",27.931,"+0.167",21,1,5418,342,28.666
2,"=","PINK F**kin' Perfect (Perfect)",4155,"-27",-262,"-17",22.757,"-0.225",21,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4100,"-21",-160,"-6",20.329,"+0.049",21,3,4317,123,21.065
4,"=","KATY PERRY E.T.",4078,"+36",40,"+25",20.245,"+0.134",21,4,4078,523,20.245
5,"=","MAROON 5 Never Gonna Leave This Bed",3458,"+11",23,"-29",16.715,"+0.072",21,5,3462,246,16.715
6,"=","CEE LO GREEN F**k You (Forget You)",3288,"-3",-183,"+30",17.16,"-0.198",21,4,3721,0,19.447
7,"=","ONEREPUBLIC Good Life",2834,"+46",320,"+3",11.917,"+0.083",21,7,2834,408,11.917
8,"=","ANDY GRAMMER Keep Your Head Up",2552,"+33",155,"+13",11.428,"+0.274",21,8,2552,263,11.428
9,"=","BRUNO MARS Lazy Song",2289,"+66",390,"+10",12.881,"+0.452",21,9,2289,556,12.881
10,"=","COLBIE CAILLAT I Do",2140,"+10",-158,"+42",8.874,"+0.142",21,8,2366,112,10.531
11,"=","BRUNO MARS Grenade",2015,"-39",-284,"-10",11.306,"-0.202",21,7,2871,0,17.585
12,"=","MY CHEMICAL ROMANCE Sing",1926,"+8",4,"+4",9.676,"+0.092",21,12,1926,184,9.811
13,"=","LIFEHOUSE Falling In",1890,"-27",-230,"-18",9.476,"-0.150",21,10,2169,62,11.084
14,"=","TRAIN Save Me San Francisco",1818,"+31",279,"-25",8.132,"+0.127",21,14,1818,355,8.132
15,"=","SARA BAREILLES Uncharted",1728,"+8",-15,"+7",6.535,"+0.138",21,14,1765,103,6.832
16,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1484,"-1",68,"-15",5.095,"+0.069",21,16,1485,103,5.095
17,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1476,"+28",193,"+6",7.835,"+0.081",21,17,1476,293,7.835
18,"=","PARACHUTE Something To Believe In",1466,"+23",116,"+17",4.615,"+0.083",21,17,1466,141,4.912
19,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1138,"+5",20,"-5",4.452,"+0.036",21,19,1138,101,4.452
20,"=","BLACK EYED PEAS Just Can't Get Enough",1124,"+17",112,"+4",5.237,"+0.000",21,20,1124,254,5.237
21,"=","BRITNEY SPEARS Till The World Ends",1060,"+20",119,"+22",4.564,"+0.116",21,21,1060,193,4.564
22,"=","LADY GAGA Born This Way",965,"-18",-351,"+34",4.183,"-0.117",21,15,1960,0,9.458
23,"=","AVRIL LAVIGNE What The Hell",829,"-57",-499,"+22",4.191,"-0.306",21,13,2015,0,9.547
24,"=","HE IS WE Happily Ever After",818,"-2",-51,"+9",1.901,"-0.087",21,23,882,79,2.143
25,"=","RIHANNA S&M",751,"-9",-48,"-8",3.786,"-0.103",21,25,811,117,4.357
26,"=","JENNIFER LOPEZ F/PITBULL On The Floor",744,"+10",138,"-10",3.453,"+0.048",21,26,744,148,3.453
27,"+1","CHRISTINA PERRI Arms",703,"+8",98,"-11",2.164,"+0.106",21,27,703,135,2.164
28,"+1","JESSIE J Price Tag f/B.O.B",697,"+13",110,"+0",3.482,"-0.033",21,28,697,162,3.515
29,"-2","ENRIQUE IGLESIAS Tonight f/Ludacris",696,"-12",0,"-18",2.614,"-0.071",21,21,974,18,4.971
30,"+2","LADY GAGA The Edge Of Glory",686,"+33",293,"-1",3.554,"+0.166",13,30,686,294,3.554
31,"=","STEVEN TYLER (It) Feels So Good",675,"+18",156,"-14",2.911,"-0.001",17,31,675,252,3.032
32,"-2","NEON TREES Your Surrender",671,"+6",15,"-6",1.243,"-0.010",21,29,671,110,1.286
33,"=","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",647,"+1",-44,"-2",1.72,"+0.034",21,26,694,45,1.925
34,"=","KE$HA Blow",591,"-17",-117,"-4",2.104,"-0.019",21,26,752,67,2.958
35,"=","MATT NATHANSON Faster",534,"+12",122,"-7",1.163,"+0.087",21,35,534,129,1.163
36,"=","ANDREW ALLEN Loving You Tonight",502,"+4",6,"+1",1.316,"+0.003",21,34,508,48,1.316
37,"=","THREE DAYS GRACE Lost In You",499,"+8",33,"-3",0.784,"+0.015",21,36,499,79,0.784
38,"+1","FITZ & THE TANTRUMS MoneyGrabber",371,"+3",4,"+4",0.502,"-0.016",21,38,378,29,0.518
39,"-1","3 DOORS DOWN When You're Young",367,"-4",-102,"+15",1.762,"+0.071",21,32,628,35,2.224
40,"=","MAT KEARNEY Hey Mama",353,"+5",12,"+3",0.77,"+0.019",21,40,353,75,0.783
41,"+1","TAYLOR SWIFT The Story Of Us",350,"+12",41,"+2",1.745,"+0.010",15,41,350,67,1.881
42,"+1","HOT CHELLE RAE Tonight Tonight",343,"+21",101,"+19",0.941,"+0.106",10,42,343,101,0.941
43,"-2","USHER More",331,"-8",-140,"+2",1.271,"-0.023",21,30,708,0,3.401
44,"=","MUMFORD & SONS The Cave",322,"+0",-38,"-6",1.331,"-0.052",21,41,359,53,1.574
45,"+1","HANSON Give A Little",321,"+7",16,"+4",0.684,"+0.012",21,44,321,53,0.684
46,"-1","DAVID COOK Last Goodbye",320,"+5",24,"+6",0.915,"+0.045",19,45,320,102,0.915
47,"=","TINIE TEMPAH Written In The Stars",301,"+6",76,"+0",1.056,"+0.019",6,47,301,79,1.056
48,"=","BC JEAN I'll Survive You",300,"+7",34,"+5",0.35,"+0.023",17,47,300,42,0.35
49,"=","SAFETYSUIT Get Around This",276,"+4",10,"+1",0.274,"+0.012",10,47,276,58,0.274
50,"--","THE BAND PERRY If I Die Young",263,"--",32,"--",0.862,"--",4,50,263,32,0.862
