"Title","Artist","Spins"
"Wake Me Up","AVICII",6053
"Royals","LORDE",5693
"Counting Stars","ONEREPUBLIC",5253
"Demons","IMAGINE DRAGONS",5132
"Roar","KATY PERRY",5017
"Brave","SARA BAREILLES",4548
"Let Her Go","PASSENGER",4488
"Wrecking Ball","MILEY CYRUS",3466
"Applause","LADY GAGA",3399
"Everything Has .....","TAYLOR SWIFT",3112
"Still Into You","PARAMORE",2979
"Unconditionally","KATY PERRY",2789
"Best Day Of My Li...","AMERICAN AUTHORS",2731
"Waiting For Super...","DAUGHTRY",2125
"Love Don't Die","FRAY",1933
"Sweater Weather","NEIGHBOURHOOD",1694
"Out Of My League","FITZ & THE TANTRU...",1677
"Come To Me","GOO GOO DOLLS",1659
"Who You Love f/Ka...","JOHN MAYER",1614
"True Love f/Lily ...","PINK",1484
"Say Something","A GREAT BIG WORLD",1471
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1346
"My Kind Of Love","EMELI SANDE",1267
"Let Me Go f/Chad ...","AVRIL LAVIGNE",1179
"Clarity f/Foxes","ZEDD",1175
"Love Me Again","JOHN NEWMAN",1035
"Pompeii","BASTILLE",803
"What If","FIVE FOR FIGHTING",664
"Summertime Sadnes...","LANA DEL REY",641
"Gorilla","BRUNO MARS",603
"365 Days","ZZ WARD",584
"Slow Down","SELENA GOMEZ",582
"Make A Move","GAVIN DEGRAW",537
"Marry Me","JASON DERULO",505
"Sail","AWOLNATION",480
"Bonfire Heart","JAMES BLUNT",478
"Sirens","PEARL JAM",380
"TKO","JUSTIN TIMBERLAKE",378
"The Giving Tree","PLAIN WHITE T'S",376
"In A World Like T...","BACKSTREET BOYS",309
"Lucky Strike","MAROON 5",299
"Stay The Night f/...","ZEDD",244
"Timber f/Ke$ha","PITBULL",236
"Ways To Go","GROUPLOVE",205
"The Monster f/Rih...","EMINEM",186
"We Remain","CHRISTINA AGUILER...",176
"Story Of My Life","ONE DIRECTION",152
"Here's To Us","HALESTORM",145
"If I Loved You","DELTA RAE",137
"Do What U Want f/...","LADY GAGA",134
