"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",5110,12,-13,8,34.99,-0.139,73,"6",1,5132,911,35.901
2,"=","ADELE Rumour Has It",4752,11,110,-25,32.083,-0.144,186,"40",2,4752,765,32.405
3,"=","TRAIN Drive By",4694,-17,20,-51,30.487,0.016,121,"14",2,4729,795,30.959
4,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",4686,-12,-144,-3,33.088,-0.206,127,"37",1,5388,855,37.448
5,"=","GOTYE Somebody That I Used To Know",4666,21,269,-17,32.109,0.164,103,"1",5,4666,658,32.109
6,"=","THE WANTED Glad You Came",3573,33,286,6,25.357,0.164,92,"15",6,3573,484,25.357
7,"=","KATY PERRY Part Of Me",3341,-71,-343,-17,23.332,-0.252,86,"34",4,4132,895,26.693
8,"=","JASON MRAZ I Won't Give Up",3053,-3,24,-9,18.581,-0.058,116,"--",8,3060,462,18.816
9,"=","MAROON 5 Payphone f/Wiz Khalifa",2935,42,339,-27,19.465,0.177,23,"2",9,2935,1497,19.465
10,"=","ANDY GRAMMER Fine By Me",2646,-10,-15,-30,13.996,0.04,172,"96",10,2676,258,13.996
11,"=","ADELE Set Fire To The Rain",2518,-45,-324,-15,18.738,-0.58,180,"68",1,4955,797,34.937
12,"=","TAYLOR SWIFT Eyes Open",2440,-16,-50,-11,12.505,-0.401,45,"27",11,2495,694,14.846
13,"=","JESSIE J Domino",2095,-54,-258,-43,13.757,-0.5,151,"114",4,3870,485,23.269
14,"=","ONE DIRECTION What Makes You Beautiful",2025,60,362,14,13.365,0.181,52,"7",14,2025,529,13.365
15,"=","JOHN MAYER Shadow Days",1961,9,73,-4,10.188,-0.039,70,"--",13,1961,353,10.336
16,"=","NICKELBACK Lullaby",1667,-24,-80,-40,6.307,-0.195,115,"190",14,1747,281,6.834
17,"=","MATT NATHANSON Run f/Sugarland",1292,-4,13,-20,6.811,-0.218,143,"246",16,1307,146,7.262
18,"=","NEON TREES Everybody Talks",1265,22,189,-11,5.122,0.012,55,"--",18,1265,261,5.122
19,"+1","CARLY RAE JEPSEN Call Me Maybe",1133,56,324,33,8.071,0.239,36,"3",19,1133,324,8.071
20,"-1","THE SCRIPT If You Ever Come Back",1112,1,-10,-6,3.913,0.012,92,"--",18,1146,140,4.166
21,"=","COLBIE CAILLAT Favorite Song",1008,-8,50,-22,3.209,-0.111,58,"--",19,1016,220,3.744
22,"=","ERIC HUTCHINSON Watching You Watch Him",851,2,1,-3,2.849,-0.062,102,"--",21,860,105,3.111
23,"+1","DEMI LOVATO Give Your Heart A Break",845,19,117,-3,3.667,0.012,88,"54",23,845,120,3.784
24,"-1","MAT KEARNEY Ships In The Night",829,-5,20,-13,2.967,-0.135,105,"266",22,847,132,3.599
25,"=","GAVIN DEGRAW Sweeter",763,0,15,0,2.295,0.033,54,"188",23,763,159,2.295
26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",694,-4,-29,4,5.611,-0.205,161,"141",13,1790,320,8.109
27,"=","CALVIN HARRIS Feel So Close",660,0,5,-9,3.15,0.047,60,"22",27,664,131,3.15
28,"=","FLO RIDA Wild Ones f/Sia",624,14,153,1,4.776,0.034,36,"5",28,624,156,4.776
29,"=","GRAFFITI6 Free",609,1,-8,4,2.243,-0.042,67,"--",28,634,113,2.545
30,"=","CARRIE UNDERWOOD Good Girl",555,15,61,11,3.531,0.108,56,"--",30,555,122,3.531
31,"+1","FRAY Run For Your Life",530,2,10,6,1.864,-0.059,53,"--",30,538,144,2.142
32,"-1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",529,-3,-22,-12,0.992,0.027,80,"--",29,553,108,1.068
33,"=","DAUGHTRY Outta My Head",492,-8,6,-12,1.328,-0.033,40,"--",33,500,161,1.451
34,"=","ED SHEERAN The A Team",487,1,50,-15,2.175,0.032,39,"236",34,487,122,2.205
35,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",460,-7,-48,1,2.733,-0.006,109,"82",26,539,119,3.126
36,"+1","HALEY REINHART Free",396,10,42,-4,0.916,0.009,26,"--",36,396,107,0.941
37,"-1","JUSTIN BIEBER Boyfriend",392,-8,-13,-12,1.184,-0.034,33,"4",36,407,120,1.318
38,"=","GYM CLASS HEROES Ass Back Home f/Neon Hi...",353,-5,17,-5,1.694,-0.158,40,"127",38,366,65,2.022
39,"+1","KARMIN Broken Hearted",321,18,105,11,1.678,0.156,17,"25",39,321,105,1.678
40,"-1","NICKI MINAJ Starships",321,11,85,5,1.184,0.091,15,"11/51",39,321,95,1.184
41,"+1","KRIS ALLEN The Vision Of Love",298,4,10,0,0.861,0.029,34,"--",40,298,67,0.872
42,"-1","OUTASIGHT Tonight Is The Night",288,-13,-290,44,0.855,-0.02,145,"281",18,958,140,3.089
43,"=","NEEDTOBREATHE Keep Your Eyes Open",287,7,36,3,0.345,0.003,53,"--",41,287,53,0.357
44,"=","JUNIOR DOCTOR Uh Oh",267,4,23,3,0.364,0.014,24,"--",42,267,65,0.364
45,"=","JON MCLAUGHLIN Summer Is Over f/S. Barei...",203,-3,7,-7,0.401,0,41,"--",45,211,45,0.419
46,"=","ADAM LAMBERT Never Close Our Eyes",194,6,36,5,1.231,-0.002,11,"--",46,194,111,1.281
47,"=","DANIEL POWTER Cupid",190,3,-11,12,0.825,0.014,18,"--",44,210,60,0.844
48,"=","SEETHER Tonight",164,-3,-6,0,0.227,-0.006,15,"--",48,173,22,0.279
49,"=","KATRINA So Eden",121,-2,2,-4,0.116,-0.001,5,"--",49,131,31,0.121
50,"=","THEORY OF A DEADMAN Hurricane",106,3,36,-1,0.101,0.003,2,"--",50,106,37,0.101
