"Title","Artist","Spins"
"Roar","KATY PERRY",5484
"Safe And Sound","CAPITAL CITIES",5104
"Blurred Lines f/P...","ROBIN THICKE",4892
"Cups (Pitch Perfe...","ANNA KENDRICK",4569
"Love Somebody","MAROON 5",4459
"Brave","SARA BAREILLES",3967
"True Love f/Lily ...","PINK",3779
"Radioactive","IMAGINE DRAGONS",3700
"Royals","LORDE",3554
"Counting Stars","ONEREPUBLIC",2939
"Everything Has .....","TAYLOR SWIFT",2698
"Bruises f/Ashley ...","TRAIN",2595
"Best I Ever Had","GAVIN DEGRAW",2393
"Let Her Go","PASSENGER",2225
"Clarity f/Foxes","ZEDD",2082
"Treasure","BRUNO MARS",2080
"Wake Me Up","AVICII",2039
"Applause","LADY GAGA",1903
"Get Lucky","DAFT PUNK",1710
"Still Into You","PARAMORE",1585
"Summertime Sadnes...","LANA DEL REY",1284
"Take Back The Nig...","JUSTIN TIMBERLAKE",1141
"Beneath Your Beau...","LABRINTH",1053
"Demons","IMAGINE DRAGONS",1029
"I'm Alive (Life S...","MICHAEL FRANTI & ...",913
"Can't Help","PARACHUTE",851
"I Need Your Love","CALVIN HARRIS F/E...",825
"Come To Me","GOO GOO DOLLS",617
"Sweater Weather","NEIGHBOURHOOD",615
"The Other Side","JASON DERULO",528
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",527
"Out Of My League","FITZ & THE TANTRU...",515
"What If","FIVE FOR FIGHTING",471
"Come & Get It","SELENA GOMEZ",386
"My Kind Of Love","EMELI SANDE",375
"American Girl","BONNIE MCKEE",369
"Mission Bells","MATT NATHANSON",355
"Best Day Of My Li...","AMERICAN AUTHORS",323
"Best Song Ever","ONE DIRECTION",302
"Sail","AWOLNATION",297
"Who You Love f/Ka...","JOHN MAYER",295
"Wrecking Ball","MILEY CYRUS",284
"In A World Like T...","BACKSTREET BOYS",279
"Stompa","SERENA RYDER",273
"Gorilla","BRUNO MARS",260
"Same Love f/Mary ...","MACKLEMORE & RYAN...",243
"365 Days","ZZ WARD",212
"Harlem","NEW POLITICS",198
"If So","ATLAS GENIUS",169
"Bonfire Heart","JAMES BLUNT",160
