"Title","Artist","Spins"
"Cake By The Ocean","DNCE",6113
"Can't Stop The Feeling","JUSTIN TIMBERLAKE",5872
"7 Years","LUKAS GRAHAM",5639
"Just Like Fire","PINK",5603
"Love Yourself","JUSTIN BIEBER",5244
"One Call Away","CHARLIE PUTH",4071
"Stressed Out","TWENTY ONE PILOTS",4060
"Piece By Piece","KELLY CLARKSON",3994
"I Took A Pill In Ibiza","MIKE POSNER",3903
"Something In The Way You Move","ELLIE GOULDING",3892
"Lost Boy","RUTH B.",3368
"Brand New","BEN RECTOR",3305
"Pillowtalk","ZAYN",3013
"Send My Love (To Your New...","ADELE",2941
"Wherever I Go","ONEREPUBLIC",2706
"My House","FLO RIDA",2357
"So Alive","GOO GOO DOLLS",2158
"Unsteady","X AMBASSADORS",2082
"Never Forget You","ZARA LARSSON & MNEK",2069
"Ride","TWENTY ONE PILOTS",1663
"Better Place","RACHEL PLATTEN",1537
"Work From Home","FIFTH HARMONY",1505
"Hands To Myself","SELENA GOMEZ",1428
"NO","MEGHAN TRAINOR",1237
"First","COLD WAR KIDS",1177
"Hell No","INGRID MICHAELSON",1164
"Me Too","MEGHAN TRAINOR",981
"Spirits","THE STRUMBELLAS",952
"Dangerous Woman","ARIANA GRANDE",918
"Hymn For The Weekend","COLDPLAY",861
"Cheap Thrills","SIA",811
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",749
"What We Live For","AMERICAN AUTHORS",555
"Sound Of Your Heart","SHAWN HOOK",555
"Get You Home","NICK FRADIANI",502
"Singing In The Rain","SIMPLE PLAN",464
"Home","BLUE OCTOBER",462
"This Is What You... f/Rihanna","CALVIN HARRIS",434
"We Don't Talk...f/Selena Gomez","CHARLIE PUTH",422
"Lay You Down Easy f/Sean Paul","MAGIC!",411
"Wild Things","ALESSIA CARA",356
"One Dance f/Wizkid & Kyla","DRAKE",328
"The Sound Of Silence","DISTURBED",276
"Close f/Tove Lo","NICK JONAS",272
"If I Ever Fall In..f/J. Derulo","PENTATONIX",263
"Misery","GWEN STEFANI",210
"I Hate U, I Love U","GNASH F/OLIVIA O'BRIEN",201
"Don't Call Me When It's Over","AUDIODAMN!",186
"Without You","THE RUA",164
"Without You","PARACHUTE",140
