"Title","Artist","Spins"
"Ho Hey","LUMINEERS",5431
"Try","PINK",5104
"Locked Out Of Hea...","BRUNO MARS",4971
"Home","PHILLIP PHILLIPS",4141
"I Knew You Were T...","TAYLOR SWIFT",4117
"Little Talks","OF MONSTERS AND M...",3564
"Catch My Breath","KELLY CLARKSON",3563
"The A Team","ED SHEERAN",3267
"It's Time","IMAGINE DRAGONS",3134
"Some Nights","FUN.",3024
"I Will Wait","MUMFORD & SONS",3022
"Daylight","MAROON 5",2912
"Wanted","HUNTER HAYES",1950
"Girl On Fire","ALICIA KEYS",1949
"Mermaid","TRAIN",1943
"Madness","MUSE",1801
"Overjoyed","MATCHBOX TWENTY",1757
"Diamonds","RIHANNA",1571
"Carry On","FUN.",1463
"Lessons In Love (...","NEON TREES",1129
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1127
"Between The Raind...","LIFEHOUSE F/N. BE...",981
"Let Me Love You","NE-YO",979
"Don't You Worry C...","SWEDISH HOUSE MAF...",920
"Hall Of Fame f/wi...","THE SCRIPT",792
"Because We Can","BON JOVI",772
"Come Along f/CeeL...","VICCI MARTINEZ",701
"Take A Walk","PASSION PIT",657
"93 Million Miles","JASON MRAZ",638
"Next To Me","EMELI SANDE",592
"Die Young","KE$HA",574
"Stars","GRACE POTTER & TH...",544
"Beauty And A Beat...","JUSTIN BIEBER",524
"When I Was Your M...","BRUNO MARS",471
"Just A Fool","C. AGUILERA & B. ...",462
"Skyfall","ADELE",387
"C'mon","KE$HA",355
"Soldier","GAVIN DEGRAW",307
"Scream And Shout","WILL.I.AM F/BRITN...",286
"Don't Stop The Pa...","PITBULL",278
"Heartbeat Slowing...","ALL-AMERICAN REJE...",252
"Little Things","ONE DIRECTION",217
"Rebel Beat","GOO GOO DOLLS",211
"Picking Up The Pi...","PALOMA FAITH",205
"Sweet Nothing f/F...","CALVIN HARRIS",197
"Shooting Star","OWL CITY",194
"Back It Up","CARO EMERALD",170
"Lego House","ED SHEERAN",142
"Anything Could Ha...","ELLIE GOULDING",107
"Watch Me Walk Awa...","KATRINA",106
