"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5496,"-25",-5,"-28",28.803,"-0.061",45,1,5540,342,29.393
2,"=","KATY PERRY E.T.",4221,"-34",-171,"-20",21.3,"-0.079",45,2,4417,523,23.302
3,"+1","BRUNO MARS Lazy Song",3890,"+49",373,"-22",20.032,"+0.265",45,3,3890,564,20.032
4,"-1","PINK F**kin' Perfect (Perfect)",3843,"-39",-212,"-30",20.965,"-0.060",45,2,4534,67,24.858
5,"=","MAROON 5 Never Gonna Leave This Bed",3765,"-17",29,"-29",18.409,"+0.036",45,4,3782,246,18.485
6,"=","ONEREPUBLIC Good Life",3622,"+40",198,"+14",16.086,"+0.291",45,6,3622,408,16.086
7,"=","THE SCRIPT For The First Time",3339,"+10",-111,"+53",16.988,"+0.097",45,3,4317,123,21.065
8,"=","ANDY GRAMMER Keep Your Head Up",3222,"-8",98,"-42",14.016,"-0.081",45,8,3230,291,14.097
9,"=","CEE LO GREEN F**k You (Forget You)",2679,"-57",-325,"-20",14.597,"-0.374",45,4,3721,0,19.447
10,"=","TRAIN Save Me San Francisco",2602,"+42",187,"+37",11.386,"+0.221",45,10,2602,355,11.386
11,"=","LADY GAGA The Edge Of Glory",2535,"+106",489,"+63",13.364,"+0.585",37,11,2535,631,13.364
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2238,"+30",149,"+16",11.821,"+0.181",45,11,2238,328,11.821
13,"=","BLACK EYED PEAS Just Can't Get Enough",1912,"+37",271,"+7",9.471,"+0.304",45,13,1912,292,9.471
14,"=","PARACHUTE Something To Believe In",1867,"+0",86,"-5",6.708,"-0.004",45,13,1867,189,6.712
15,"=","MY CHEMICAL ROMANCE Sing",1538,"-74",-460,"-24",6.848,"-0.547",45,10,2156,213,11.397
16,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1476,"-24",-44,"-8",5.334,"-0.096",45,16,1575,103,5.664
17,"=","STEVEN TYLER (It) Feels So Good",1255,"+28",104,"+19",4.898,"+0.144",41,17,1255,270,4.898
18,"+2","COLDPLAY Every Teardrop Is A Waterfall",1136,"+71",444,"+11",5.051,"+0.339",17,18,1136,444,5.051
19,"-1","BRITNEY SPEARS Till The World Ends",1128,"-10",-31,"-13",5.515,"+0.119",45,17,1171,193,5.515
20,"-1","JESSIE J Price Tag f/B.O.B",1091,"+15",109,"-5",5.232,"-0.007",45,19,1091,162,5.488
21,"+1","CHRISTINA PERRI Arms",999,"+15",119,"-5",2.484,"-0.012",45,21,999,135,2.544
22,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",991,"-40",-145,"-33",3.736,"-0.076",45,19,1206,101,4.691
23,"=","LIFEHOUSE Falling In",922,"-15",-156,"+24",6.031,"-0.111",45,10,2169,62,11.084
24,"+2","THE BAND PERRY If I Die Young",915,"+32",233,"+5",3.914,"+0.115",28,24,915,253,3.914
25,"+2","HOT CHELLE RAE Tonight Tonight",881,"+34",164,"-4",3.591,"+0.067",34,25,881,219,3.591
26,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",876,"-10",-26,"-19",3.937,"+0.011",45,24,909,148,4.073
27,"-3","COLBIE CAILLAT I Do",847,"-52",-392,"-23",4.566,"-0.227",45,8,2366,112,10.531
28,"+1","MATT NATHANSON Faster",816,"+11",75,"-4",2.292,"+0.008",45,26,816,129,2.292
29,"-1","NEON TREES Your Surrender",810,"-2",70,"-6",1.739,"+0.049",45,26,812,110,1.739
30,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",765,"+77",377,"+35",4.87,"+0.550",13,30,765,377,4.87
31,"-1","LADY GAGA Born This Way",708,"-17",-34,"-40",3.626,"-0.255",45,15,1960,66,9.458
32,"=","THREE DAYS GRACE Lost In You",672,"+1",53,"-6",1.155,"+0.063",45,30,672,79,1.155
33,"+1","TAYLOR SWIFT The Story Of Us",509,"+6",36,"+2",2.623,"+0.065",39,33,509,68,2.641
34,"+3","PITBULL Give Me Everything f/Ne-Yo",489,"+29",167,"+15",1.756,"+0.093",14,34,489,167,1.756
35,"=","MAT KEARNEY Hey Mama",485,"+15",34,"+16",0.98,"-0.002",45,35,485,75,0.982
36,"-3","ANDREW ALLEN Loving You Tonight",482,"-26",-98,"-18",0.866,"-0.047",45,29,603,67,1.354
37,"-1","DAVID COOK Last Goodbye",469,"+4",27,"-4",1.293,"-0.021",43,35,469,102,1.314
