"Title","Artist","Spins"
"Let Her Go","PASSENGER",5907
"Say Something","A GREAT BIG WORLD",5611
"Counting Stars","ONEREPUBLIC",5387
"Best Day Of My Life","AMERICAN AUTHORS",5236
"Demons","IMAGINE DRAGONS",4638
"Story Of My Life","ONE DIRECTION",4441
"Pompeii","BASTILLE",3721
"Wake Me Up","AVICII",3688
"Love Don't Die","FRAY",3583
"Team","LORDE",3561
"Sweater Weather","NEIGHBOURHOOD",3322
"Waiting For Superman","DAUGHTRY",3014
"Timber f/Ke$ha","PITBULL",2823
"Hold On","COLBIE CAILLAT",2530
"Love Me Again","JOHN NEWMAN",2483
"Burn","ELLIE GOULDING",2159
"Dark Horse","KATY PERRY",1801
"Come To Me","GOO GOO DOLLS",1747
"Human","CHRISTINA PERRI",1665
"Young Girls","BRUNO MARS",1659
"Unconditionally","KATY PERRY",1269
"All Of Me","JOHN LEGEND",1221
"Do What U Want f/R. Kelly","LADY GAGA",1183
"Sleeping With A Friend","NEON TREES",1145
"Stay The Night f/H. Williams","ZEDD",1120
"Wrecking Ball","MILEY CYRUS",1079
"The Monster f/Rihanna","EMINEM",986
"Happy","PHARRELL WILLIAMS",838
"Make A Move","GAVIN DEGRAW",741
"Chocolate","THE 1975",652
"The Man","ALOE BLACC",636
"She Keeps Me Warm","MARY LAMBERT",598
"The Giving Tree","PLAIN WHITE T'S",577
"Hey Brother","AVICII",523
"The Walker","FITZ & THE TANTRUMS",459
"On Top Of The World","IMAGINE DRAGONS",336
"Lucky Strike","MAROON 5",336
"Kinks Shirt","MATT NATHANSON",331
"Adore You","MILEY CYRUS",270
"Come A Little Closer","CAGE THE ELEPHANT",255
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",253
"Hold On We're Going Home","DRAKE F/MAJID JORDAN",251
"Ain't It Fun","PARAMORE",236
"Fight","LEE DEWYZE",236
"XO","BEYONCE",184
"Pumpin Blood","NONONO",160
"I Choose You","SARA BAREILLES",139
"Run Run Run","CELESTE BUCKINGHAM",124
"Rescue","YUNA",121
"Talk Dirty f/2 Chainz","JASON DERULO",115
