"Title","Artist","Spins"
"Counting Stars","ONEREPUBLIC",6241
"Demons","IMAGINE DRAGONS",5899
"Let Her Go","PASSENGER",5794
"Best Day Of My Li...","AMERICAN AUTHORS",4951
"Wake Me Up","AVICII",4824
"Say Something","A GREAT BIG WORLD",4532
"Unconditionally","KATY PERRY",3518
"Royals","LORDE",3352
"Love Don't Die","FRAY",3220
"Brave","SARA BAREILLES",3118
"Roar","KATY PERRY",2947
"Sweater Weather","NEIGHBOURHOOD",2923
"Waiting For Super...","DAUGHTRY",2757
"Pompeii","BASTILLE",2728
"Story Of My Life","ONE DIRECTION",2719
"Hold On","COLBIE CAILLAT",2615
"Team","LORDE",2251
"Wrecking Ball","MILEY CYRUS",2203
"Out Of My League","FITZ & THE TANTRU...",2100
"Come To Me","GOO GOO DOLLS",1999
"Timber f/Ke$ha","PITBULL",1875
"Love Me Again","JOHN NEWMAN",1685
"Human","CHRISTINA PERRI",1387
"Make A Move","GAVIN DEGRAW",1132
"Burn","ELLIE GOULDING",1100
"Stay The Night f/...","ZEDD",1048
"Do What U Want f/...","LADY GAGA",1024
"Young Girls","BRUNO MARS",885
"The Monster f/Rih...","EMINEM",839
"Hold On We're Goi...","DRAKE F/MAJID JOR...",791
"The Giving Tree","PLAIN WHITE T'S",604
"Who You Love f/Ka...","JOHN MAYER",584
"Bonfire Heart","JAMES BLUNT",516
"Let Me Go f/Chad ...","AVRIL LAVIGNE",478
"All Of Me","JOHN LEGEND",469
"Dark Horse","KATY PERRY",440
"Lucky Strike","MAROON 5",398
"Hey Brother","AVICII",353
"365 Days","ZZ WARD",328
"Marry Me","JASON DERULO",284
"Fight","LEE DEWYZE",245
"Chocolate","THE 1975",235
"She Keeps Me Warm","MARY LAMBERT",206
"On Top Of The Wor...","IMAGINE DRAGONS",190
"XO","BEYONCE",181
"Kinks Shirt","MATT NATHANSON",167
"If I Loved You","DELTA RAE",157
"Rescue","YUNA",150
"Here's To Us","KEVIN RUDOLF",149
"Alone Together","FALL OUT BOY",124
