"Title","Artist","Spins"
"Love Yourself","JUSTIN BIEBER",6543
"Stressed Out","TWENTY ONE PILOTS",6370
"When We Were Young","ADELE",6175
"Let It Go","JAMES BAY",4771
"Stitches","SHAWN MENDES",4733
"One Call Away","CHARLIE PUTH",4606
"Stand By You","RACHEL PLATTEN",4588
"7 Years","LUKAS GRAHAM",4261
"Same Old Love","SELENA GOMEZ",3724
"Cake By The Ocean","DNCE",3700
"Sorry","JUSTIN BIEBER",3500
"Something In The Way You Move","ELLIE GOULDING",2762
"New Romantics","TAYLOR SWIFT",2463
"Hide Away","DAYA",2274
"America's Sweetheart","ELLE KING",2113
"NO","MEGHAN TRAINOR",2082
"Make Me Like You","GWEN STEFANI",1860
"Adventure Of A Lifetime","COLDPLAY",1686
"Electric Love","BORNS",1549
"Brand New","BEN RECTOR",1468
"Piece By Piece","KELLY CLARKSON",1291
"Die A Happy Man","THOMAS RHETT",1245
"Here","ALESSIA CARA",1222
"Oasis","A GREAT BIG WORLD",1144
"In The Night","THE WEEKND",1009
"Walking On A Dream","EMPIRE OF THE SUN",986
"Fire And The Flood","VANCE JOY",929
"Roses f/Rozes","THE CHAINSMOKERS",881
"I Took A Pill In Ibiza","MIKE POSNER",838
"Rise Up","ANDRA DAY",742
"Lost Boy","RUTH B.",699
"Hands To Myself","SELENA GOMEZ",654
"Can't Help Falling In Love","HALEY REINHART",595
"Out Of The Woods","TAYLOR SWIFT",568
"Pillowtalk","ZAYN",547
"Pride","AMERICAN AUTHORS",515
"First","COLD WAR KIDS",455
"My House","FLO RIDA",453
"Sugar f/Francesco Yates","ROBIN SCHULZ",439
"Unsteady","X AMBASSADORS",369
"Victorious","PANIC! AT THE DISCO",359
"Burning House","CAM",344
"Torches","DAUGHTRY",323
"Sound Of Your Heart","SHAWN HOOK",246
"Catch & Release","MATT SIMONS",231
"Over And Over Again f/A.Grande","NATHAN SYKES",227
"Work From Home","FIFTH HARMONY",170
"Never Forget You","ZARA LARSSON & MNEK",168
"Home","BLUE OCTOBER",161
"Til It Happens To You","LADY GAGA",151
