"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ONEREPUBLIC Good Life",4665,"-55",-182,"-41",24.672,"-0.081",107,"10",1,4888,408,25.509
2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4660,"+6",23,"+82",24.644,"-0.090",75,"14",2,4713,785,24.734
3,"=","LADY GAGA The Edge Of Glory",4198,"-40",-137,"+46",23.616,"-0.301",99,"39",2,4442,631,24.134
4,"=","THE BAND PERRY If I Die Young",3792,"+13",238,"+9",18.913,"+0.377",90,"15",4,3792,496,18.913
5,"=","HOT CHELLE RAE Tonight Tonight",3532,"+34",361,"+35",18.916,"+0.269",96,"12",5,3532,408,18.916
6,"=","ADELE Rolling In The Deep",3315,"-64",-311,"+32",17.998,"-0.248",107,"20",1,5540,342,29.393
7,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3306,"+54",466,"-2",17.422,"+0.262",54,"1",7,3306,599,17.422
8,"=","TRAIN Save Me San Francisco",3051,"-79",-238,"-64",12.165,"-0.306",107,"109",6,3331,355,13.679
9,"=","COLDPLAY Every Teardrop Is A Waterfall",2721,"-5",45,"+7",12.059,"-0.081",79,"48",9,2735,560,12.176
10,"=","ANDY GRAMMER Keep Your Head Up",2607,"-71",-398,"-19",11.516,"-0.128",107,"67",5,3549,291,16.891
11,"+1","FOSTER THE PEOPLE Pumped Up Kicks",2199,"+49",372,"+21",9.673,"+0.270",65,"2",11,2199,372,9.673
12,"-1","BRUNO MARS Lazy Song",2119,"-46",-392,"+11",12.33,"-0.309",107,"52",2,4460,564,22.506
13,"=","THE SCRIPT Nothing",2089,"+62",280,"+52",8.41,"+0.417",43,"51",13,2089,439,8.41
14,"=","CHRISTINA PERRI Arms",1939,"+5",65,"+6",7.453,"-0.093",107,"149",13,1939,179,7.546
15,"=","BLACK EYED PEAS Just Can't Get Enough",1918,"+6",-22,"+61",11.704,"-0.061",107,"76",12,2308,292,13.055
16,"=","ADELE Someone Like You",1910,"+78",369,"+58",9.027,"+0.247",40,"13",16,1910,391,9.027
17,"=","MATT NATHANSON Faster",1801,"+21",102,"+26",7.128,"+0.030",107,"139",14,1801,181,7.128
18,"=","GOO GOO DOLLS All That You Are",1554,"+24",88,"+21",7.134,"-0.004",72,"966",17,1554,250,7.234
19,"=","PITBULL Give Me Everything f/Ne-Yo",1362,"-3",33,"+46",7.369,"+0.105",76,"22",19,1378,229,7.369
20,"=","COLBIE CAILLAT Brighter Than The Sun",1287,"+28",151,"+48",5.41,"+0.115",60,"83",20,1287,198,5.41
21,"=","GAVIN DEGRAW Not Over You",1244,"+8",96,"-6",4.254,"-0.003",73,"59",20,1244,237,4.257
22,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1180,"-17",-80,"+23",6.813,"-0.084",107,"71",10,2719,328,15.106
23,"=","THREE DAYS GRACE Lost In You",1106,"-2",1,"-1",2.635,"-0.064",107,"848",21,1109,109,2.704
24,"=","MICHELLE BRANCH Loud Music",1081,"+8",89,"+2",3.036,"+0.015",61,"--",24,1081,154,3.099
25,"+1","LMFAO Party Rock Anthem",1030,"+30",130,"+65",5.553,"+0.221",63,"6",25,1030,159,5.553
26,"-1","MAT KEARNEY Hey Mama",1026,"+1",68,"-15",3.05,"+0.097",107,"--",24,1026,103,3.05
27,"=","BRITNEY SPEARS I Wanna Go",951,"+23",103,"+72",3.815,"+0.090",44,"19",27,951,228,3.815
28,"=","LADY ANTEBELLUM Just A Kiss",758,"+34",218,"+7",3.856,"+0.151",38,"28",28,758,218,3.856
29,"=","LENNY KRAVITZ Stand",724,"+9",41,"+1",1.5,"-0.007",54,"--",28,724,112,1.51
30,"+1","O.A.R. Heaven",617,"+7",16,"+2",2.346,"-0.001",53,"--",30,617,110,2.609
31,"-1","JESSIE J Price Tag f/B.O.B",601,"-21",-110,"-8",4.286,"-0.209",107,"240",18,1280,162,6.478
32,"=","BRITNEY SPEARS Till The World Ends",536,"+2",-86,"+47",3.869,"-0.225",107,"120",17,1171,193,6.523
33,"=","LADY GAGA You And I",478,"+66",288,"+46",2.144,"+0.303",10,"8",33,478,288,2.144
34,"=","REEVE CARNEY Rise Above 1 f/Bono & The E...",345,"-6",0,"-12",0.349,"-0.007",55,"--",33,358,44,0.369
35,"=","NICKI MINAJ Super Bass",340,"+11",89,"+52",1.086,"+0.037",31,"17",35,340,91,1.086
36,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",309,"+6",85,"+20",1.476,"+0.034",19,"11",36,309,88,1.476
37,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",299,"+5",57,"+1",0.963,"+0.005",27,"49",37,299,61,0.973
38,"=","CAROLINA LIAR Drown",282,"+1",19,"+2",0.324,"+0.004",22,"--",36,282,84,0.426
39,"+1","DEMI LOVATO Skyscraper",271,"+8",54,"+5",0.926,"+0.053",19,"27",39,271,84,0.926
40,"+1","JENNIFER LOPEZ F/PITBULL On The Floor",252,"-7",-58,"+24",0.988,"-0.039",107,"73",24,909,148,4.073
41,"-2","DAVID COOK Last Goodbye",249,"-32",-199,"-18",0.556,"-0.069",105,"--",29,602,102,1.805
42,"=","JARED LEE It's Over (Goodbye)",210,"+1",38,"-10",0.173,"-0.008",19,"--",42,210,52,0.181
43,"+1","RACHEL PLATTEN 1000 Ships",205,"+3",13,"+0",0.142,"+0.013",30,"--",43,205,63,0.142
44,"-1","3 DOORS DOWN Every Time You Go",197,"-8",-28,"-11",0.176,"-0.048",29,"--",39,225,40,0.322
45,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",188,"+11",75,"-2",1.212,"+0.013",7,"79",45,188,77,1.212
46,"-1","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",187,"+10",113,"+3",0.378,"+0.018",4,"--",45,187,113,0.378
47,"=","RIHANNA Cheers (Drink To That)",172,"+8",48,"+11",0.876,"+0.022",7,"4",47,172,63,0.876
48,"=","JERAD FINCK Runaway",149,"-9",-29,"-12",0.109,"-0.003",34,"--",45,178,25,0.121
49,"+1","THE CAB Bad",146,"+2",15,"+1",0.154,"-0.005",11,"--",48,146,31,0.159
50,"--","GYM CLASS HEROES Stereo Hearts f/Adam Le...",145,"--",55,"--",0.75,"--",1,"3",50,145,55,0.75
