"Title","Artist","Spins"
"One More Night","MAROON 5",4841
"Some Nights","FUN.",4640
"Home","PHILLIP PHILLIPS",4628
"Too Close","ALEX CLARE",3870
"50 Ways To Say Goodb...","TRAIN",3646
"Blow Me (One Last Ki...","PINK",3346
"Locked Out Of Heaven","BRUNO MARS",3130
"We Are Never Ever Ge...","TAYLOR SWIFT",3110
"Ho Hey","LUMINEERS",2848
"Feel Again","ONEREPUBLIC",2803
"Little Talks","OF MONSTERS AND MEN",2408
"Good Time","OWL CITY & CARLY RAE...",2393
"The A Team","ED SHEERAN",2345
"Skyfall","ADELE",2053
"Hall Of Fame f/will....","THE SCRIPT",2046
"It's Time","IMAGINE DRAGONS",1998
"Catch My Breath","KELLY CLARKSON",1981
"Try","PINK",1930
"Miss Me","ANDY GRAMMER",1648
"I Will Wait","MUMFORD & SONS",1604
"Die Young","KE$HA",1579
"My Oh My","TRISTAN PRETTYMAN",1036
"Diamonds","RIHANNA",936
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",798
"Overjoyed","MATCHBOX TWENTY",777
"Wanted","HUNTER HAYES",692
"What Could Have Been...","AEROSMITH",632
"Soldier","GAVIN DEGRAW",559
"Madness","MUSE",535
"Let Me Love You","NE-YO",532
"Kiss You Inside Out","HEDLEY",481
"93 Million Miles","JASON MRAZ",476
"As Long As You Love ...","JUSTIN BIEBER",468
"Don't Wake Me Up","CHRIS BROWN",466
"Lessons In Love (All...","NEON TREES",448
"Stars","GRACE POTTER & THE N...",389
"Blown Away","CARRIE UNDERWOOD",387
"Start Of Something G...","DAUGHTRY",345
"Daylight","MAROON 5",313
"Titanium f/Sia","DAVID GUETTA",312
"Finally Found You f/...","ENRIQUE IGLESIAS",276
"Come Along f/CeeLo G...","VICCI MARTINEZ",265
"Take A Walk","PASSION PIT",185
"I Knew You Were Trou...","TAYLOR SWIFT",168
"Man Like That","GIN WIGMORE",166
"Anything Could Happe...","ELLIE GOULDING",151
"Live While We're You...","ONE DIRECTION",147
"Remember When (Push ...","CHRIS WALLACE",130
"I Cry","FLO RIDA",128
"Picking Up The Piece...","PALOMA FAITH",124
