"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5106,-35,-287,-27,27.859,-0.106,57,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4345,45,190,7,22.259,0.204,57,2,4345,564,22.259
3,"=","ONEREPUBLIC Good Life",4046,49,212,0,19.374,0.251,57,3,4046,408,19.374
4,"=","MAROON 5 Never Gonna Leave This Bed",3619,-25,-154,-32,18.288,-0.155,57,4,3782,246,18.668
5,"+1","LADY GAGA The Edge Of Glory",3392,38,459,-36,18.718,0.233,49,5,3392,631,18.718
6,"-1","KATY PERRY E.T.",3331,-47,-573,41,17.417,-0.533,57,2,4417,523,23.302
7,"=","ANDY GRAMMER Keep Your Head Up",3291,4,-29,-14,14.957,0.076,57,7,3320,291,15.002
8,"=","PINK F**kin' Perfect (Perfect)",3201,-18,-388,37,18.505,-0.078,57,2,4534,67,24.858
9,"+1","TRAIN Save Me San Francisco",2831,7,55,-27,12.285,0.153,57,9,2836,355,12.45
10,"-1","THE SCRIPT For The First Time",2815,-39,-384,7,16.028,-0.208,57,3,4317,123,21.065
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2509,20,104,1,13.575,0.269,57,11,2509,328,13.575
12,"=","BLACK EYED PEAS Just Can't Get Enough",2179,-2,110,-45,12.377,0.108,57,12,2181,292,12.377
13,"=","CEE LO GREEN F**k You (Forget You)",1969,-27,-412,51,10.674,-0.405,57,4,3721,0,19.447
14,"+1","COLDPLAY Every Teardrop Is A Waterfall",1954,37,421,-30,9.141,0.38,29,14,1954,560,9.141
15,"-1","PARACHUTE Something To Believe In",1929,-12,3,-37,7.018,-0.044,57,13,1947,189,7.062
16,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1848,61,620,-60,10.95,0.478,25,16,1848,703,10.95
17,"=","STEVEN TYLER (It) Feels So Good",1435,5,33,-25,5.88,0.041,53,16,1435,270,5.88
18,"=","THE BAND PERRY If I Die Young",1387,34,276,-3,6.168,0.102,40,18,1387,307,6.168
19,"=","HOT CHELLE RAE Tonight Tonight",1385,39,288,-9,5.876,0.259,46,19,1385,305,5.876
20,"=","CHRISTINA PERRI Arms",1287,29,179,8,3.483,0.036,57,20,1287,179,3.483
21,"=","JESSIE J Price Tag f/B.O.B",1208,-4,41,-18,5.947,0.05,57,18,1212,162,5.963
22,"=","BRITNEY SPEARS Till The World Ends",986,-1,-107,7,6.383,0.218,57,17,1171,193,6.383
23,"=","MATT NATHANSON Faster",978,10,122,-9,2.767,0.028,57,23,978,137,2.79
24,"=","NEON TREES Your Surrender",852,-1,21,-6,1.839,-0.077,57,24,857,110,2.114
25,"=","LIFEHOUSE Falling In",766,-2,-72,14,4.166,-0.057,57,10,2169,62,11.084
26,"=","JENNIFER LOPEZ F/PITBULL On The Floor",751,2,-97,11,3.703,0.029,57,24,909,148,4.073
27,"=","THREE DAYS GRACE Lost In You",749,12,20,10,1.543,0.032,57,27,749,79,1.56
28,"=","PITBULL Give Me Everything f/Ne-Yo",743,22,103,-5,2.538,0.058,26,28,743,229,2.538
29,"=","DAVID COOK Last Goodbye",596,19,96,13,1.492,0.031,55,29,596,102,1.492
30,"=","GOO GOO DOLLS All That You Are",567,11,58,-13,2.213,0.044,22,30,567,171,2.213
31,"=","MAT KEARNEY Hey Mama",564,8,44,6,0.979,0.002,57,31,564,75,1.018
32,"=","TAYLOR SWIFT The Story Of Us",551,9,11,-5,2.594,0.014,51,31,553,68,2.893
33,"=","FOSTER THE PEOPLE Pumped Up Kicks",467,12,83,-6,1.119,-0.007,15,33,467,141,1.147
34,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",432,-22,-336,20,1.12,-0.075,57,19,1206,101,4.691
35,"=","GAVIN DEGRAW Not Over You",408,1,38,-10,1.277,0.023,23,35,408,138,1.284
36,"=","FITZ & THE TANTRUMS MoneyGrabber",401,0,4,12,1.051,-0.089,57,35,413,29,1.161
37,"=","COLBIE CAILLAT Brighter Than The Sun",378,16,114,8,0.622,0.026,10,37,378,120,0.622
38,"+2","JASON DERULO Don't Wanna Go Home",349,6,49,8,1.026,0.004,18,38,349,73,1.03
39,"=","KE$HA Blow",348,2,-50,6,1.812,0.015,57,26,752,67,3.047
40,"+1","MICHELLE BRANCH Loud Music",346,7,54,-3,0.721,0.021,11,40,346,119,0.721
41,"-3","CEE LO GREEN Bright Lights Bigger City",342,-7,-27,-9,1.069,-0.02,32,38,369,81,1.472
42,"=","LMFAO Party Rock Anthem",340,7,46,1,1.278,0.007,13,42,340,125,1.278
43,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",321,27,220,16,1.826,0.047,4,43,321,220,1.826
44,"=","HANSON Give A Little",283,0,-41,7,0.654,0.011,57,40,360,53,0.919
45,"+1","REEVE CARNEY Rise Above 1 f/Bono & The E...",247,3,19,-1,0.183,0.006,5,45,247,38,0.191
46,"-1","JAMES BLUNT I'll Be Your Man",243,-2,2,-3,0.269,0.008,16,45,248,41,0.308
47,"=","BC JEAN I'll Survive You",236,-6,-38,8,0.168,-0.006,53,43,327,42,0.58
48,"=","O.A.R. Heaven",230,5,90,-2,1.182,0.058,3,48,230,92,1.182
49,"=","LENNY KRAVITZ Stand",226,1,13,-7,0.726,-0.038,4,48,226,32,0.778
50,"=","MUMFORD & SONS The Cave",203,-1,-32,-2,0.696,0.013,51,40,379,56,1.574
