"Title","Artist","Spins"
"Blow Me (One Last Ki...","PINK",4762
"One More Night","MAROON 5",4703
"Some Nights","FUN.",4623
"50 Ways To Say Goodb...","TRAIN",3658
"Home","PHILLIP PHILLIPS",3602
"Everybody Talks","NEON TREES",3571
"Wide Awake","KATY PERRY",3224
"We Are Never Ever Ge...","TAYLOR SWIFT",3158
"Good Time","OWL CITY & CARLY RAE...",3147
"Too Close","ALEX CLARE",3109
"Feel Again","ONEREPUBLIC",2219
"The A Team","ED SHEERAN",2126
"She's So Mean","MATCHBOX TWENTY",1925
"Hall Of Fame f/will....","THE SCRIPT",1434
"Burn It Down","LINKIN PARK",1356
"Miss Me","ANDY GRAMMER",1340
"Little Talks","OF MONSTERS AND MEN",1283
"It's Time","IMAGINE DRAGONS",1018
"My Oh My","TRISTAN PRETTYMAN",1006
"Skyfall","ADELE",907
"What Could Have Been...","AEROSMITH",845
"Dark Side","KELLY CLARKSON",803
"Oh Love","GREEN DAY",740
"Locked Out Of Heaven","BRUNO MARS",734
"Die Young","KE$HA",728
"Kiss You Inside Out","HEDLEY",687
"Whistle","FLO RIDA",600
"Stay Awhile","RYAN STAR",582
"Titanium f/Sia","DAVID GUETTA",562
"As Long As You Love ...","JUSTIN BIEBER",539
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",511
"Ho Hey","LUMINEERS",509
"I Will Wait","MUMFORD & SONS",471
"Wild Ones f/Sia","FLO RIDA",445
"Diamonds","RIHANNA",410
"Start Of Something G...","DAUGHTRY",404
"Anna Sun","WALK THE MOON",397
"Want U Back","CHER LLOYD",394
"Your Body","CHRISTINA AGUILERA",387
"Where Have You Been","RIHANNA",379
"Gangnam Style","PSY",340
"Get Out","CASEY ABRAMS",318
"Hello","KARMIN",302
"Whole Lotta You","A ROCKET TO THE MOON",296
"Soldier","GAVIN DEGRAW",276
"Don't Wake Me Up","CHRIS BROWN",274
"Live While We're You...","ONE DIRECTION",264
"Pound The Alarm","NICKI MINAJ",250
"Blown Away","CARRIE UNDERWOOD",227
"Stars","GRACE POTTER & THE N...",212
