"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5500,2,-41,-8,29.022,-0.11,38,1,5540,342,29.277
2,"=","KATY PERRY E.T.",4392,-14,2,-26,22.822,-0.235,38,2,4417,523,23.302
3,"=","PINK F**kin' Perfect (Perfect)",4055,-9,-60,28,22.175,-0.207,38,2,4534,67,24.858
4,"=","MAROON 5 Never Gonna Leave This Bed",3736,12,57,8,18.076,0.018,38,4,3736,246,18.106
5,"+1","BRUNO MARS Lazy Song",3517,71,459,11,18.222,0.443,38,5,3517,564,18.222
6,"-1","THE SCRIPT For The First Time",3450,-43,-316,5,16.919,-0.159,38,3,4317,123,21.065
7,"=","ONEREPUBLIC Good Life",3422,24,159,-8,14.867,0.216,38,6,3422,408,14.867
8,"=","ANDY GRAMMER Keep Your Head Up",3124,34,185,-2,13.978,0.089,38,8,3124,291,14.006
9,"=","CEE LO GREEN F**k You (Forget You)",3004,-37,-83,-36,16.544,-0.184,38,4,3721,0,19.447
10,"=","TRAIN Save Me San Francisco",2415,5,167,-40,10.568,-0.058,38,10,2415,355,10.626
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2089,14,215,-18,10.884,-0.013,38,11,2089,328,10.897
12,"+1","LADY GAGA The Edge Of Glory",2046,43,515,-31,11.016,0.198,30,12,2046,631,11.016
13,"-1","MY CHEMICAL ROMANCE Sing",1998,-50,-159,-58,9.348,-0.341,38,10,2156,213,11.397
14,"=","PARACHUTE Something To Believe In",1781,5,116,-11,5.836,0.118,38,14,1781,189,5.836
15,"=","SARA BAREILLES Uncharted",1645,-28,-103,-7,6.114,-0.115,38,13,1807,103,6.832
16,"=","BLACK EYED PEAS Just Can't Get Enough",1641,30,186,13,7.646,0.136,38,16,1641,292,7.646
17,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1519,-17,-41,-27,5.416,-0.135,38,16,1575,103,5.605
18,"=","COLBIE CAILLAT I Do",1239,-29,-437,43,5.646,-0.107,38,8,2366,112,10.531
19,"=","BRITNEY SPEARS Till The World Ends",1159,3,9,1,5.125,0.017,38,19,1171,193,5.155
20,"+1","STEVEN TYLER (It) Feels So Good",1151,9,145,-12,4.52,0.075,34,20,1151,270,4.52
21,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1136,-7,-69,-8,4.244,-0.014,38,19,1206,101,4.691
22,"=","LIFEHOUSE Falling In",1078,-39,-352,31,6.576,-0.127,38,10,2169,62,11.084
23,"=","JESSIE J Price Tag f/B.O.B",982,20,140,12,5.187,0.026,38,23,982,162,5.187
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",902,9,57,4,4.021,0.015,38,24,902,148,4.021
25,"=","CHRISTINA PERRI Arms",880,20,51,23,2.217,0.111,38,25,880,135,2.281
26,"+2","LADY GAGA Born This Way",742,23,7,40,3.691,0.331,38,15,1960,7,9.458
27,"=","MATT NATHANSON Faster",741,15,86,10,2.058,0.06,38,27,741,129,2.058
28,"-2","NEON TREES Your Surrender",740,4,-9,-6,1.386,0.02,38,26,753,110,1.479
29,"=","HOT CHELLE RAE Tonight Tonight",717,38,219,20,2.928,0.16,27,29,717,219,2.928
30,"+1","COLDPLAY Every Teardrop Is A Waterfall",691,59,343,43,3.265,0.124,10,30,691,343,3.265
31,"-1","THE BAND PERRY If I Die Young",682,27,239,4,2.943,0.128,21,29,682,253,2.943
32,"=","THREE DAYS GRACE Lost In You",619,7,66,-2,1.04,0.039,38,30,619,79,1.04
33,"=","ANDREW ALLEN Loving You Tonight",580,-8,-3,-19,1.101,-0.051,38,29,603,67,1.354
34,"=","RIHANNA S&M",522,-13,-47,-11,2.889,-0.02,38,25,811,117,4.357
35,"+1","TAYLOR SWIFT The Story Of Us",473,4,46,-3,2.554,0.008,32,35,473,68,2.554
36,"-1","KE$HA Blow",472,-1,54,7,2.785,0.148,38,26,752,67,2.958
37,"=","MAT KEARNEY Hey Mama",451,-1,28,-9,0.921,0.037,38,35,461,75,0.952
38,"=","DAVID COOK Last Goodbye",442,8,46,6,1.157,0.062,36,38,442,102,1.157
39,"=","FITZ & THE TANTRUMS MoneyGrabber",389,-8,-4,-17,0.503,-0.005,38,38,399,29,0.524
40,"=","KATY PERRY Last Friday Night (T.G.I.F.)",388,42,168,31,2.441,0.253,6,40,388,168,2.441
41,"=","HANSON Give A Little",344,2,21,3,0.834,0.032,38,40,344,53,0.834
42,"+3","PITBULL Give Me Everything f/Ne-Yo",322,14,79,5,1.166,0.058,7,42,322,84,1.166
43,"+1","BC JEAN I'll Survive You",316,7,-3,11,0.373,-0.048,34,43,323,42,0.546
44,"+2","CEE LO GREEN Bright Lights Bigger City",311,3,11,-4,1.31,0.02,13,44,311,81,1.472
45,"-3","MUMFORD & SONS The Cave",306,-12,-66,-13,0.597,0,38,40,379,56,1.574
46,"-3","SAFETYSUIT Get Around This",302,-15,-8,-30,0.301,-0.033,27,41,333,58,0.345
47,"+2","GOO GOO DOLLS All That You Are",260,13,143,-12,0.917,-0.016,3,47,260,171,0.996
48,"-1","GAVIN DEGRAW Not Over You",258,0,88,-20,0.757,0.069,4,47,259,138,0.757
49,"-1","TINIE TEMPAH Written In The Stars",255,4,-34,7,0.825,-0.025,23,46,315,80,1.082
50,"=","JASON REEVES Sticks And Stones",235,-4,-17,-3,0.273,-0.002,13,48,253,27,0.283
