"Title","Artist","Spins"
"Fight Song","RACHEL PLATTEN",7212
"Bad Blood","TAYLOR SWIFT",6751
"Shut Up And Dance","WALK THE MOON",6019
"See You Again f/Charlie Puth","WIZ KHALIFA",5940
"Photograph","ED SHEERAN",5563
"Honey, I'm Good","ANDY GRAMMER",5344
"Want To Want Me","JASON DERULO",4584
"Can't Feel My Face","THE WEEKND",4288
"Uma Thurman","FALL OUT BOY",3982
"Cheerleader","OMI",3880
"Invincible","KELLY CLARKSON",2992
"Trust You","ROB THOMAS",2509
"Take Your Time","SAM HUNT",2501
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",2321
"Cool For The Summer","DEMI LOVATO",2183
"Shots","IMAGINE DRAGONS",2081
"Ghost Town","ADAM LAMBERT",1994
"Renegades","X AMBASSADORS",1882
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",1748
"Brother f/Gavin DeGraw","NEEDTOBREATHE",1731
"Go Big Or Go Home","AMERICAN AUTHORS",1507
"This Summer's Gonna Hurt...","MAROON 5",1493
"Someone New","HOZIER",1353
"Like I'm Gonna Lose You","MEGHAN TRAINOR",1300
"Worth It f/Kid Ink","FIFTH HARMONY",1250
"Ex's and Oh's","ELLE KING",1121
"Like I Can","SAM SMITH",1083
"Girl Crush","LITTLE BIG TOWN",1039
"Beautiful Life","NICK FRADIANI",897
"Hold Back The River","JAMES BAY",781
"Elastic Heart f/The Weeknd...","SIA",731
"Lean On f/MØ & DJ Snake","MAJOR LAZER",603
"Freedom","ALLEN STONE",574
"Song for Someone","U2",500
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",432
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",396
"Dear Future Husband","MEGHAN TRAINOR",384
"Locked Away f/Adam Levine","R. CITY",368
"Everything Is Easy","THIRD EYE BLIND",322
"Should've Been Us","TORI KELLY",316
"Good For You f/A$AP Rocky","SELENA GOMEZ",285
"Love 3x","ZZ WARD",234
"Sparks","HILARY DUFF",230
"Gold In The Summertime","MATT NATHANSON",224
"Great Big Storm","NATE RUESS",210
"Coming Home","LEON BRIDGES",210
"Dreams","LIFE OF DILLON",195
"Thunder","LEONA LEWIS",193
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",193
"In Love With A Boy","KAYA STEWART",168
