"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",4991,49,260,-12,26.293,0.253,2,1,4991,272,26.293
2,"=","PINK F**kin' Perfect (Perfect)",4534,1,-21,-44,24.858,0.046,2,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4317,5,95,-28,19.545,-0.104,2,3,4317,123,19.649
4,"=","CEE LO GREEN F**k You (Forget You)",3674,-47,-393,-85,19.317,-0.13,2,4,3721,0,19.447
5,"=","KATY PERRY E.T.",3514,36,440,-83,17.315,0.268,2,5,3514,523,17.315
6,"=","MAROON 5 Never Gonna Leave This Bed",3081,38,209,-37,14.786,0.027,2,6,3081,246,14.786
7,"=","BRUNO MARS Grenade",2814,-57,-224,-37,17.063,-0.522,2,7,2871,0,17.585
8,"=","KATY PERRY Firework",2554,-22,-271,37,15.862,-0.146,2,8,2576,0,16.008
9,"=","COLBIE CAILLAT I Do",2302,29,89,-15,10.064,0.172,2,9,2302,104,10.064
10,"+1","ANDY GRAMMER Keep Your Head Up",2167,11,207,-56,10.308,0.199,2,10,2167,263,10.308
11,"-1","LIFEHOUSE Falling In",2165,-1,20,-42,10.915,-0.169,2,10,2166,62,11.084
12,"=","PINK Raise Your Glass",2113,-21,-74,-12,12.449,-0.101,2,12,2134,0,12.55
13,"+1","ONEREPUBLIC Good Life",2052,50,362,-23,7.883,0.17,2,13,2052,385,7.883
14,"-1","AVRIL LAVIGNE What The Hell",1994,-21,-98,-58,9.334,-0.018,2,13,2015,0,9.352
15,"=","LADY GAGA Born This Way",1922,-38,-277,2,9.302,-0.156,2,15,1960,0,9.458
16,"=","MY CHEMICAL ROMANCE Sing",1885,0,111,-73,9.065,-0.079,2,16,1885,184,9.144
17,"=","SARA BAREILLES Uncharted",1650,25,97,-6,5.391,0.023,2,17,1650,103,5.391
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1315,19,81,-5,4.68,0.158,2,18,1315,86,4.68
19,"=","PARACHUTE Something To Believe In",1262,4,68,-27,4.426,-0.1,2,19,1262,95,4.526
20,"=","BRUNO MARS Lazy Song",1151,76,405,34,6.013,0.286,2,20,1151,405,6.013
21,"+2","TRAIN Save Me San Francisco",988,39,335,-20,3.469,0.06,2,21,988,355,3.469
22,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",981,12,73,-28,3.476,0.161,2,22,981,101,3.476
23,"-2","ENRIQUE IGLESIAS Tonight f/Ludacris",950,-24,-216,11,4.748,-0.223,2,21,974,0,4.971
24,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",861,23,173,-16,4.645,0.107,2,24,861,189,4.645
25,"=","HE IS WE Happily Ever After",821,9,64,-15,1.739,-0.035,2,25,821,79,1.774
26,"=","RIHANNA S&M",794,3,105,-12,4.289,-0.068,2,26,794,117,4.357
27,"=","TAYLOR SWIFT Back To December",774,-4,-82,12,4.927,-0.191,2,27,778,0,5.118
28,"=","STONE SOUR Hesitate",722,7,31,1,1.485,0.03,2,28,722,31,1.485
29,"=","KE$HA Blow",713,5,67,1,2.66,0.014,2,29,713,67,2.66
30,"+1","BRITNEY SPEARS Till The World Ends",694,23,162,-2,2.932,0.111,2,30,694,164,2.932
31,"-1","USHER More",675,-33,-150,-32,3.165,-0.236,2,30,708,0,3.401
32,"+2","BLACK EYED PEAS Just Can't Get Enough",642,42,153,30,3.295,0.222,2,32,642,153,3.295
33,"-1","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",632,3,13,-14,1.833,0.047,2,32,632,27,1.833
34,"-1","3 DOORS DOWN When You're Young",619,-9,7,-28,2.213,-0.011,2,33,628,35,2.224
35,"=","NEON TREES Your Surrender",518,2,66,-8,0.953,-0.04,2,35,518,74,0.993
36,"=","JENNIFER LOPEZ F/PITBULL On The Floor",475,13,85,-9,1.591,0.065,2,36,475,94,1.591
37,"=","ANDREW ALLEN Loving You Tonight",455,2,30,-14,0.881,-0.002,2,37,455,44,0.883
38,"+1","CHRISTINA PERRI Arms",397,14,70,2,1.103,0.031,2,38,397,70,1.103
39,"-1","DURAN DURAN All You Need Is Now",388,-1,-1,-8,1.114,0.014,2,38,389,7,1.114
40,"+2","JESSIE J Price Tag f/B.O.B",356,15,107,-5,1.332,0.068,2,40,356,112,1.332
41,"-1","THREE DAYS GRACE Lost In You",355,-3,24,-24,0.607,-0.031,2,40,358,48,0.638
42,"-1","FITZ & THE TANTRUMS MoneyGrabber",347,-4,-35,-10,0.376,-0.005,2,41,351,0,0.381
43,"=","MATT HIRES Honey, Let Me Sing You A Song",312,-14,-22,-27,0.341,-0.022,2,43,326,5,0.363
44,"=","MUMFORD & SONS The Cave",304,-4,18,-10,1.46,-0.013,2,44,308,28,1.473
45,"=","MATT NATHANSON Faster",267,16,61,5,0.533,0.02,2,45,267,61,0.533
46,"+1","MAT KEARNEY Hey Mama",260,10,73,-2,0.579,0.017,2,46,260,75,0.579
47,"-1","MARC BROUSSARD Only Everything",248,-3,9,-6,0.29,-0.011,2,46,251,15,0.301
48,"=","HANSON Give A Little",237,2,1,-12,0.491,0.027,2,48,237,13,0.491
49,"=","BC JEAN I'll Survive You",231,-1,4,-17,0.279,-0.013,2,49,232,21,0.292
50,"=","THE BAND PERRY If I Die Young",226,-1,-5,-1,0.7,-0.008,2,50,227,0,0.708
