"Title","Artist","Spins"
"Hello","ADELE",7132
"Ex's and Oh's","ELLE KING",6579
"Wildest Dreams","TAYLOR SWIFT",6166
"Like I'm Gonna Lose You","MEGHAN TRAINOR",6074
"Stitches","SHAWN MENDES",5966
"Renegades","X AMBASSADORS",4385
"On My Mind","ELLIE GOULDING",3860
"Locked Away f/Adam Levine","R. CITY",3853
"What Do You Mean?","JUSTIN BIEBER",3815
"Someone New","HOZIER",3269
"Stand By You","RACHEL PLATTEN",3109
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",3005
"Adventure Of A Lifetime","COLDPLAY",2603
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",2114
"Used To Love You","GWEN STEFANI",2014
"Hold My Hand","JESS GLYNNE",1992
"Let It Go","JAMES BAY",1840
"Drag Me Down","ONE DIRECTION",1747
"Confident","DEMI LOVATO",1568
"Here","ALESSIA CARA",1457
"Hold On Forever","ROB THOMAS",1422
"Irresistible f/Demi Lovato","FALL OUT BOY",1042
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",969
"Same Old Love","SELENA GOMEZ",942
"Can't  Sleep Love","PENTATONIX",845
"She Used To Be Mine","SARA BAREILLES",759
"Sorry","JUSTIN BIEBER",610
"One Call Away","CHARLIE PUTH",599
"Once A Day","MICHAEL FRANTI & SPEARHEAD",586
"Another Lonely Night","ADAM LAMBERT",576
"New Americana","HALSEY",489
"Wasn't Expecting That","JAMIE LAWSON",470
"Hypnotic","ZELLA DAY",440
"Piece By Piece","KELLY CLARKSON",390
"Alive","SIA",389
"Fix My Eyes","FOR KING & COUNTRY",352
"Oh My Love","THE SCORE",344
"Stressed Out","TWENTY ONE PILOTS",336
"One Love","MARIANAS TRENCH",283
"Cake By The Ocean","DNCE",281
"2 Heads","COLEMAN HELL",269
"Focus","ARIANA GRANDE",236
"Live Forever","THE BAND PERRY",235
"Fight For What's Right","THE RUA",227
"The Hills","THE WEEKND",222
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",210
"Can't Help Falling In Love","HALEY REINHART",198
"Hide Away","DAYA",188
"First","COLD WAR KIDS",175
"Drink You Away","JUSTIN TIMBERLAKE",166
